豐泰,	9910
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.00,94.00,93.00,13.50,41.96,8.69,11.00,16.00,8.00,2.13,50.00,14.00,14.56
2001,31.00,110.00,105.00,10.33,65.87,5.54,12.00,18.00,11.00,2.66,55.00,11.00,15.65
2002,26.00,154.00,148.00,11.00,88.39,4.12,13.00,18.00,11.56,2.77,64.00,8.00,15.46
2003,27.00,149.00,144.00,16.15,101.80,3.58,13.00,18.00,11.00,2.91,40.00,-3.81,15.82
2004,28.00,135.00,131.00,13.44,112.55,3.24,14.00,19.00,11.00,2.85,86.00,10.00,15.45
2005,30.00,130.00,126.00,10.62,129.08,2.82,13.00,18.00,11.00,2.69,49.00,2.00,15.66
2006,38.04,89.93,85.27,8.63,132.39,2.75,7.79,11.63,7.40,1.70,76.90,5.60,14.64
2007,37.44,67.56,65.33,7.66,136.00,2.68,11.08,17.40,11.39,2.58,31.63,2.33,15.37
2008,39.81,90.47,86.70,6.96,158.78,2.29,7.55,11.78,8.86,1.80,51.58,0.70,15.23
2009,38.77,75.80,71.43,7.07,111.87,3.26,11.87,19.34,16.46,3.08,68.57,8.05,16.64
2010,40.59,87.95,83.08,7.98,106.72,3.42,11.66,19.13,12.59,2.98,59.84,3.95,15.44
2011,40.17,115.81,109.23,7.28,97.97,3.72,10.35,17.12,10.20,2.76,56.85,2.33,16.76
2012,35.79,98.84,88.58,7.41,66.43,5.49,11.87,18.93,13.18,3.14,116.15,7.91,16.86
2013,47.57,126.69,65.08,14.62,7.89,46.26,12.56,23.77,6.88,4.12,52.26,17.83,17.50
2014,51.08,147.23,76.14,14.61,8.17,44.67,14.86,29.06,7.22,5.33,56.58,15.85,18.74
2015,48.17,160.66,85.76,14.91,8.28,44.08,17.40,34.16,8.35,7.11,82.48,23.34,21.96
2016,49.96,161.53,90.41,13.82,8.06,45.28,15.90,31.04,8.10,6.67,68.13,14.12,20.73
2017,50.28,152.61,82.98,12.00,7.75,47.09,15.65,31.11,8.20,6.58,54.01,6.67,20.47
2018,47.37,168.91,100.55,11.47,8.00,45.62,18.13,35.12,9.10,7.88,83.13,21.39,23.95
