九暘,	8040
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,28.73,269.84,203.29,5.36,6.51,56.06,9.43,12.98,7.85,1.23,80.43,19.97,10.08
2006,21.21,372.98,303.25,5.56,6.30,57.93,15.99,21.16,13.19,1.47,61.71,11.82,12.59
2007,16.79,403.77,342.65,5.74,5.60,65.17,10.67,13.08,11.53,1.65,NA,NA,14.75
2008,18.89,338.71,281.81,6.77,5.98,61.03,0.29,0.30,0.29,0.04,49.44,3.19,13.21
2009,26.54,223.72,164.52,7.77,5.91,61.75,0.09,0.08,0.06,0.01,38.87,12.41,13.09
2010,23.27,270.94,172.64,11.40,5.09,71.70,8.31,11.05,6.14,1.53,21.90,5.48,14.68
2011,21.32,262.62,215.61,10.24,3.81,95.80,-18.20,-23.45,-21.38,-3.03,71.88,8.17,11.62
2012,11.95,426.17,363.66,8.36,3.08,118.50,-3.69,-4.45,-6.30,-0.51,0.00,0.00,11.36
2013,22.04,287.56,232.55,9.44,4.34,84.10,-7.25,-9.09,-11.90,-0.92,NA,NA,9.75
2014,24.50,221.64,178.66,10.07,5.31,68.73,-9.51,-12.38,-14.15,-1.14,NA,NA,8.66
2015,27.49,174.10,125.57,13.20,5.23,69.78,-7.16,-9.69,-9.49,-0.84,NA,NA,8.74
2016,24.58,163.15,100.48,15.14,5.09,71.70,-0.06,-8.77,-7.43,-0.76,NA,NA,8.63
2017,20.25,212.49,134.03,13.22,5.30,68.86,0.39,0.45,0.38,0.04,NA,NA,9.12
