精成科,	6191
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,68.44,111.76,87.37,4.47,15.76,23.15,9.84,26.55,4.65,2.51,8.63,8.70,n/a
2001,71.41,89.37,70.06,2.29,19.98,18.26,-9.98,-39.66,-13.09,-3.56,13.77,24.60,n/a
2002,45.86,147.61,143.83,2.43,NA,NA,6.85,13.61,7.99,1.39,7.78,4.80,11.07
2003,36.03,231.73,203.40,6.59,25.82,14.13,10.59,16.94,5.75,3.30,NA,NA,21.71
2004,58.06,111.95,88.38,7.50,20.56,17.75,11.08,21.27,4.26,4.49,13.29,18.10,22.60
2005,56.02,131.96,110.86,8.09,26.77,13.63,12.01,26.05,3.34,6.77,NA,NA,29.32
2006,45.41,147.87,113.67,7.65,24.00,15.20,10.90,20.91,3.08,6.14,3.83,3.16,31.84
2007,31.75,178.82,138.44,4.92,13.44,27.15,10.10,16.07,4.96,4.85,18.60,1.55,31.11
2008,36.36,141.36,111.21,5.46,15.07,24.22,3.90,5.29,1.91,1.35,0.00,0.00,25.77
2009,36.94,136.46,110.10,5.59,15.72,23.21,5.54,8.32,3.22,2.01,22.78,13.26,24.95
2010,41.25,164.15,136.98,6.20,19.28,18.93,3.92,6.17,2.20,1.36,15.66,4.27,21.52
2011,39.38,154.56,145.08,5.35,26.84,13.59,5.19,8.28,3.59,1.77,23.86,7.99,22.62
2012,38.34,113.71,105.66,3.83,35.91,10.16,1.14,0.77,0.53,0.16,5.08,-4.62,20.11
2013,60.20,142.75,113.44,4.28,10.38,35.16,-0.88,-3.70,-1.16,-0.70,15.82,7.48,19.48
2014,59.78,164.18,136.18,3.73,9.66,37.78,1.17,1.26,0.47,0.25,1.44,0.57,20.97
2015,54.97,177.28,139.89,3.21,7.72,47.27,-0.75,-3.04,-1.45,-0.64,24.11,7.47,21.03
2016,54.30,152.06,117.62,3.48,6.90,52.89,2.73,4.85,2.47,1.04,18.46,7.04,22.04
2017,55.34,160.71,122.10,3.08,6.49,56.24,2.17,3.55,2.05,0.80,14.97,4.70,22.83
