迎廣,	6117
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,57.37,108.82,95.30,4.67,27.77,13.14,15.04,32.38,9.02,5.82,20.96,13.49,20.50
2001,52.18,117.26,107.26,4.90,26.43,13.81,21.41,45.53,13.32,9.81,24.50,15.02,26.08
2002,30.74,123.15,86.85,4.55,10.00,36.50,11.52,19.00,11.22,4.84,30.24,8.79,30.99
2003,26.81,122.39,84.81,6.15,8.08,45.17,6.92,9.67,6.94,2.56,17.82,3.47,27.40
2004,45.71,112.93,90.02,5.73,10.51,34.72,-4.03,-6.63,-4.38,-1.45,3.97,1.44,20.61
2005,35.01,130.45,102.65,5.91,9.68,37.70,3.37,5.28,3.69,1.11,41.42,17.91,21.50
2006,34.37,134.14,101.67,6.53,8.40,43.45,3.22,4.60,3.18,1.01,-7.08,-4.27,22.57
2007,34.06,138.48,106.60,7.30,9.70,37.62,1.42,1.92,1.13,0.44,21.32,7.48,22.46
2008,27.30,177.74,144.67,8.36,11.01,33.15,4.95,6.89,4.11,1.58,-15.95,-6.14,23.71
2009,33.53,135.81,113.91,7.56,10.88,33.54,-0.95,-1.55,-1.28,-0.36,49.18,19.85,22.66
2010,32.27,123.74,95.80,10.14,14.42,25.31,2.00,2.78,1.86,0.62,-20.97,-7.43,21.84
2011,32.90,119.87,98.19,8.55,13.39,27.25,2.67,3.78,2.66,0.84,34.07,10.76,22.63
2012,30.93,117.68,94.10,6.31,12.04,30.31,-1.21,-1.93,-1.49,-0.43,-2.28,-2.49,21.15
2013,48.49,113.68,77.07,5.88,4.77,76.51,0.94,1.09,0.65,0.23,12.60,4.89,21.51
2014,43.40,122.28,78.30,6.23,4.10,89.02,1.45,1.96,1.27,0.43,-0.80,-0.90,22.29
2015,46.29,111.70,66.48,5.06,2.95,123.72,-6.61,-12.71,-11.00,-2.63,-0.61,-1.10,19.12
2016,51.01,1106.11,60.16,5.84,2.86,127.62,-5.14,-10.62,-7.63,-1.91,-1.87,-0.95,16.70
2017,47.34,160.21,119.52,6.39,3.28,111.28,8.83,16.82,14.17,3.20,35.04,20.39,19.56
