四維航,	5608
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.02,83.30,82.94,3.49,303.24,1.20,3.85,4.10,14.63,0.57,5.96,1.75,14.44
2001,37.46,107.55,107.05,2.86,331.05,1.10,2.70,2.95,11.78,0.42,9.79,1.91,14.49
2002,30.91,90.00,88.88,4.77,249.22,1.46,3.31,4.48,22.10,0.65,21.67,4.74,15.00
2003,17.76,92.12,91.18,9.08,134.10,2.72,7.64,9.75,50.60,1.50,NA,NA,15.88
2004,10.96,117.89,112.82,15.10,42.98,8.49,26.94,31.06,244.51,4.64,187.85,8.73,16.28
2005,11.72,61.35,57.88,49.12,27.26,13.38,33.51,37.74,406.91,5.78,110.06,0.06,17.63
2006,20.94,131.13,129.92,68.47,27.67,13.19,23.50,28.17,460.84,5.07,16.01,NA,19.03
2007,17.45,28.08,26.39,1763.67,17.62,20.71,24.20,29.57,646.44,5.55,NA,NA,20.05
2008,20.33,58.66,58.27,4928.65,24.06,15.17,40.77,50.25,1017.25,11.55,63.23,NA,26.51
2009,25.77,27.18,26.71,0.00,21.29,17.14,10.91,14.02,244.70,3.50,68.49,NA,24.06
2010,34.31,70.73,70.20,0.00,21.62,16.88,9.89,13.93,190.99,3.11,58.55,NA,21.07
2011,35.95,147.71,147.29,0.00,42.40,8.60,7.86,11.65,143.43,2.48,104.95,1.26,21.51
2012,34.87,40.12,39.37,*****,27.19,13.42,5.84,8.50,103.92,1.79,16.28,NA,20.70
2013,70.49,57.39,52.39,170.21,16.68,21.88,1.88,4.36,7.59,0.89,41.07,5.65,21.02
2014,70.71,39.32,33.41,113.31,16.94,21.54,1.42,2.50,5.00,0.56,33.91,3.16,22.14
2015,71.91,35.33,28.54,63.94,16.57,22.02,0.53,-0.64,-1.37,-0.12,20.67,3.10,21.53
2016,74.25,31.88,18.07,45.35,15.81,23.08,-2.47,-12.50,-32.12,-2.58,19.00,1.74,18.47
2017,80.34,30.50,24.13,57.62,16.28,22.42,-5.15,-31.13,-61.60,-4.80,14.02,2.17,11.87
2018,79.29,19.77,15.16,76.20,18.04,20.23,0.88,-5.05,-6.82,-0.54,18.29,3.45,18.34
