精熙-DR,	9188
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,13.18,627.26,597.61,3.47,7.97,45.79,5.03,5.81,11.40,0.39,68.52,-0.16,n/a
2010,11.29,723.23,684.44,3.90,6.93,52.66,3.10,3.53,7.23,0.21,38.56,-1.67,n/a
2011,15.09,544.70,509.11,5.51,9.66,37.78,3.55,4.10,5.48,0.24,51.44,2.70,n/a
2012,12.88,618.35,597.22,4.51,9.00,40.55,0.03,0.04,0.06,0.00,42.95,0.30,n/a
2013,12.73,656.38,631.12,5.09,10.82,33.73,1.48,1.69,3.04,0.09,40.14,1.85,n/a
2014,12.83,675.89,654.26,5.33,11.15,32.73,3.01,3.45,6.03,0.19,56.98,1.47,n/a
2015,13.31,683.93,661.53,5.59,10.80,33.79,2.50,2.88,5.20,0.16,65.43,1.17,n/a
2016,18.98,520.14,502.36,4.98,9.68,37.70,3.09,3.68,6.35,0.18,40.52,-4.18,n/a
2017,17.99,494.14,476.07,5.90,13.34,27.36,4.06,4.98,6.62,0.21,63.32,-1.27,n/a
2018,18.44,482.55,465.36,5.76,14.06,25.96,5.89,7.20,11.06,0.29,31.23,-6.45,n/a
