白紗科,	8401
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,54.99,135.84,124.59,5.27,23.31,15.65,7.54,14.85,6.65,2.05,45.12,10.85,15.12
2009,52.53,116.75,105.72,5.03,25.74,14.18,7.84,15.93,7.96,2.53,20.54,2.44,16.58
2010,54.10,126.02,113.85,4.98,27.04,13.49,8.84,18.14,8.46,2.82,53.87,11.47,16.66
2011,58.12,108.50,95.63,4.54,21.19,17.22,5.13,10.34,5.29,1.61,42.30,7.99,15.96
2012,50.88,110.25,102.36,4.41,24.05,15.17,5.01,9.63,5.19,1.44,55.15,12.97,15.50
2013,55.62,215.48,204.23,4.75,25.18,14.49,-3.23,-8.62,-4.23,-1.17,49.14,10.48,13.10
2014,45.25,160.82,148.16,4.72,26.18,13.94,7.43,13.61,7.23,1.97,24.61,6.80,15.25
2015,43.46,181.69,168.25,4.40,21.73,16.79,3.44,5.24,3.37,0.78,47.99,7.94,14.82
2016,42.44,192.53,176.65,4.48,21.64,16.86,1.18,1.39,0.88,0.20,43.71,7.96,14.33
2017,38.78,201.56,182.89,4.38,19.11,19.09,6.35,10.19,6.45,1.54,54.60,9.83,15.38
