榮成,	1909
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.29,293.23,233.70,4.63,10.55,34.59,4.21,4.55,4.36,0.52,14.04,1.19,11.19
2001,38.08,217.05,175.41,4.35,8.39,43.50,1.86,0.82,0.97,0.10,61.29,6.27,11.08
2002,34.49,177.59,148.69,5.62,10.72,34.04,2.94,3.10,3.56,0.46,63.45,6.82,11.21
2003,36.70,131.10,99.54,5.29,10.99,33.21,3.90,4.85,5.92,0.72,27.14,1.25,11.67
2004,38.90,103.13,85.63,5.44,11.95,30.54,5.11,6.99,7.66,1.06,11.16,2.31,12.14
2005,33.73,122.57,90.51,5.02,12.09,30.19,4.38,6.00,7.37,0.88,118.65,11.04,15.49
2006,36.84,105.11,84.89,5.11,15.80,23.10,4.57,6.44,8.86,1.02,70.38,4.27,17.01
2007,35.95,90.75,66.96,5.52,18.22,20.03,2.39,3.01,4.02,0.47,8.77,1.11,15.99
2008,39.24,152.64,122.24,6.98,13.21,27.63,0.69,0.30,0.39,0.05,9.63,3.70,15.37
2009,33.13,87.03,64.99,5.80,8.02,45.51,0.06,-0.45,-0.95,-0.08,17.00,2.23,14.65
2010,36.67,153.83,118.12,6.87,10.91,33.45,4.32,6.13,9.65,0.90,44.73,2.22,14.68
2011,37.14,82.16,58.61,6.30,11.12,32.82,4.02,5.79,8.48,0.86,42.45,3.17,14.91
2012,39.40,136.84,116.05,5.51,11.08,32.94,3.20,4.51,7.24,0.68,28.22,3.59,15.11
2013,66.16,104.90,86.47,2.74,8.92,40.91,3.78,6.66,3.84,1.20,6.98,1.81,17.39
2014,66.29,102.85,85.54,2.55,10.06,36.28,3.41,5.72,3.19,1.09,10.79,1.09,17.87
2015,67.10,73.03,56.05,2.75,9.37,38.95,3.29,6.02,3.54,1.12,26.62,10.02,17.32
2016,66.33,100.97,79.77,3.51,10.87,33.57,6.35,14.55,7.73,2.79,9.48,-0.15,18.46
2017,62.90,98.07,73.93,3.47,12.10,30.16,7.61,16.82,8.46,3.50,-4.76,-5.21,24.24
