晶電,	2448
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.14,178.88,105.49,4.52,1.47,248.29,2.66,2.20,4.01,0.39,NA,NA,20.03
2001,42.55,158.40,80.02,2.73,1.14,320.17,0.50,-1.01,-2.66,-0.18,NA,NA,18.02
2002,37.38,199.51,147.93,4.16,2.31,158.00,14.03,21.29,23.92,4.68,27.35,7.22,24.09
2003,44.64,280.34,237.35,2.96,2.44,149.59,13.31,22.07,26.27,4.89,56.02,9.91,23.51
2004,41.75,125.65,88.44,3.28,2.37,154.00,10.98,18.66,20.58,4.20,31.13,8.29,24.19
2005,32.17,229.22,172.71,2.11,1.68,217.26,7.83,11.85,19.12,3.80,44.10,8.51,22.31
2006,31.94,305.72,212.58,2.72,2.18,167.43,10.78,15.49,19.71,3.47,84.50,9.05,23.96
2007,20.58,358.88,277.20,3.12,2.37,154.00,10.27,12.96,20.51,3.92,50.78,4.62,38.12
2008,15.41,545.50,427.52,2.70,2.65,137.73,0.33,0.19,0.41,0.07,203.12,10.96,35.12
2009,21.47,299.00,275.30,3.00,3.60,101.38,5.09,5.99,13.63,2.59,26.67,5.82,46.43
2010,21.71,234.93,205.00,3.32,4.80,76.04,11.20,14.03,29.17,7.16,94.23,14.69,54.83
2011,24.14,316.01,262.49,2.53,4.61,79.17,1.26,1.06,2.71,0.56,61.22,0.46,51.79
2012,22.37,344.32,284.60,2.30,4.31,84.68,-1.52,-2.48,-6.37,-1.32,53.44,4.13,49.21
2013,37.36,196.44,158.03,2.15,3.65,100.00,0.10,0.16,0.34,0.04,8.30,2.23,49.31
2014,33.57,193.90,152.38,2.00,3.62,100.82,2.46,3.32,6.51,1.98,21.72,4.96,53.19
2015,33.06,140.38,98.05,1.84,3.48,104.88,-3.25,-5.68,-13.01,-2.81,30.20,7.83,49.82
2016,26.21,242.79,181.49,2.28,3.70,98.64,-4.79,-7.53,-15.71,-3.33,68.01,8.99,46.22
2017,20.90,269.36,202.35,2.27,3.76,97.07,2.78,3.24,6.67,1.55,72.09,7.80,47.76
