長盛,	3492
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,40.05,143.86,104.00,5.95,8.96,40.73,12.87,20.97,10.97,2.66,37.10,12.56,14.07
2007,38.66,137.87,103.55,5.01,9.82,37.16,11.19,18.01,9.68,2.22,13.40,3.08,13.38
2008,42.53,123.27,91.47,4.28,10.65,34.27,1.26,1.60,0.93,0.18,10.82,2.05,11.52
2009,32.24,136.85,97.70,2.97,6.79,53.75,2.75,4.07,4.17,0.48,27.77,6.59,11.83
2010,31.21,117.33,70.97,4.94,7.76,47.03,-2.39,-3.76,-3.67,-0.42,37.98,7.55,10.60
2011,33.10,88.28,64.66,4.83,7.95,45.91,-14.04,-20.97,-23.43,-2.05,0.00,0.00,8.92
2012,41.44,109.17,94.69,3.65,17.19,21.23,0.52,0.42,0.32,0.04,0.00,0.00,10.15
2013,54.35,143.85,96.31,4.03,5.75,63.47,4.27,8.16,2.68,0.89,15.40,8.00,11.53
2014,55.72,143.77,89.99,3.49,5.17,70.59,5.06,10.63,4.04,1.28,31.79,17.78,12.46
2015,47.82,165.40,111.77,4.60,5.33,68.48,8.67,17.48,6.82,2.29,26.88,9.95,13.98
2016,46.36,177.73,139.44,4.03,5.62,64.94,10.17,18.83,8.54,2.72,34.22,12.15,14.92
2017,44.50,174.87,128.58,3.59,6.10,59.83,7.62,13.83,7.38,2.08,28.87,7.90,15.12
