艾華,	6204
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,30.20,218.10,211.22,4.62,31.68,11.52,12.59,19.87,13.33,2.62,17.12,5.67,15.32
2001,25.39,204.31,195.05,3.80,24.22,15.07,9.61,13.30,13.65,1.97,23.78,-2.81,15.08
2002,23.57,171.42,162.08,4.78,24.04,15.18,20.23,26.77,26.63,4.12,76.06,8.92,16.70
2003,23.58,171.11,162.12,4.92,25.65,14.23,18.20,23.81,27.08,3.84,68.92,5.61,17.22
2004,18.08,329.88,313.61,5.30,25.92,14.08,15.43,19.48,23.18,3.21,103.92,7.43,17.45
2005,22.02,258.40,243.88,5.34,18.66,19.56,12.85,16.11,21.70,2.87,97.76,5.74,18.19
2006,21.75,282.29,273.95,5.67,27.22,13.40,13.16,16.87,23.27,3.01,86.61,6.55,18.59
2007,22.11,287.33,275.26,6.01,32.07,11.38,14.39,18.43,24.43,3.37,31.83,-1.59,19.08
2008,20.64,315.72,306.01,6.20,20.18,18.08,8.43,10.72,15.58,1.97,116.05,7.50,18.81
2009,20.26,364.52,351.42,5.65,17.63,20.70,10.96,13.78,23.92,2.67,30.09,-1.95,19.96
2010,18.91,435.76,425.39,6.36,20.88,17.48,13.85,17.22,24.69,3.52,136.00,7.33,20.87
2011,15.15,606.14,592.07,6.35,21.67,16.84,10.72,12.92,23.04,2.74,41.83,-5.18,21.55
2012,17.66,530.75,519.66,8.41,21.66,16.85,7.83,9.36,19.70,2.02,98.99,2.90,21.60
2013,21.60,574.38,524.95,5.63,7.12,51.26,8.09,10.42,12.49,2.31,75.21,6.82,23.02
2014,19.41,642.92,592.90,5.87,7.11,51.33,6.13,7.71,10.12,1.82,49.71,2.26,24.12
2015,17.88,733.50,678.32,6.07,7.46,48.92,3.70,4.54,6.64,1.10,49.44,1.48,24.40
2016,17.94,720.69,673.00,6.53,8.08,45.17,4.81,5.87,8.46,1.44,66.57,4.37,24.73
2017,18.60,660.21,616.68,6.35,8.59,42.49,5.05,6.17,8.92,1.53,71.18,4.38,24.72
2018,17.76,826.66,779.71,6.72,9.29,39.28,4.15,5.08,7.56,1.26,75.47,2.88,24.97
