堤維西,	1522
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,55.90,88.81,69.69,2.50,6.72,54.31,2.61,2.77,2.21,0.52,20.50,7.69,18.69
2001,53.36,102.38,86.68,2.91,8.32,43.87,5.25,8.79,6.44,1.68,46.73,16.47,19.98
2002,49.45,91.54,75.84,3.36,9.66,37.78,10.54,20.00,13.16,4.04,55.27,19.08,21.80
2003,57.42,108.95,90.03,3.27,9.65,37.82,6.84,14.08,9.36,2.93,41.06,6.61,20.76
2004,63.33,108.01,87.27,3.26,8.73,41.80,4.89,11.10,6.73,2.08,25.07,5.22,18.91
2005,64.57,132.98,112.62,2.79,8.76,41.66,-2.14,-7.72,-4.85,-1.26,15.50,3.10,15.74
2006,63.13,92.48,75.97,2.98,10.54,34.62,1.44,2.12,1.08,0.34,23.99,9.86,16.23
2007,58.30,117.58,99.49,2.89,11.18,32.64,4.82,10.57,5.45,1.80,44.81,14.61,17.95
2008,56.51,120.81,98.72,2.97,11.91,30.64,2.33,4.15,2.40,0.72,50.03,11.74,18.01
2009,55.33,151.88,132.78,3.01,13.02,28.03,5.12,10.95,6.83,2.00,59.15,12.10,19.05
2010,54.58,118.41,101.44,3.05,15.80,23.10,1.39,2.48,1.53,0.42,39.46,8.85,16.77
2011,55.16,112.98,94.38,3.05,14.22,25.66,0.75,0.95,0.58,0.15,23.13,6.14,16.61
2012,60.35,108.10,89.16,3.06,14.22,25.66,-1.18,-3.59,-2.08,-0.57,26.62,7.06,15.51
2013,69.49,100.64,69.40,3.61,6.96,52.44,1.79,3.54,1.21,0.20,19.08,8.99,15.84
2014,68.47,108.43,54.00,4.22,4.40,82.95,4.39,11.96,4.09,1.64,15.95,7.95,17.85
2015,64.04,111.37,46.33,6.20,2.80,130.35,5.92,13.58,5.79,2.43,22.09,6.49,19.00
2016,65.40,118.19,54.72,6.33,2.91,125.42,5.92,15.64,6.57,3.17,30.47,8.31,20.23
2017,67.71,117.48,51.58,6.29,2.99,122.07,3.69,9.62,3.98,2.12,23.00,4.52,20.17
2018,69.18,116.71,53.96,6.16,2.95,123.72,3.43,9.24,3.65,2.00,19.50,4.64,20.59
