凱羿-KY,	2939
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2016,27.81,351.16,329.63,9.66,46.41,7.86,49.41,65.55,16.14,13.88,135.79,35.53,25.82
2017,25.28,386.19,371.00,9.12,60.56,6.02,47.38,64.35,15.27,18.63,189.38,33.32,33.07
2018,20.48,475.22,446.78,5.56,26.79,13.62,25.27,32.76,16.50,10.31,113.45,-17.02,34.04
