承啟,	2425
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,53.00,168.00,107.00,7.22,6.68,54.64,6.00,8.00,2.00,1.08,0.00,0.00,15.08
2001,52.00,168.00,108.00,5.17,6.50,56.15,6.00,10.00,3.00,1.53,0.00,0.00,15.61
2003,48.00,157.00,99.00,4.38,5.85,62.39,-2.00,-5.00,-2.00,-0.57,0.00,0.00,10.34
2004,47.00,184.00,137.00,3.42,4.86,75.10,-21.00,-42.00,-15.00,-4.00,10.00,7.00,6.67
2005,28.00,282.00,227.00,2.88,3.83,95.30,-11.00,-19.00,-8.00,-1.72,60.00,21.00,5.01
2006,45.75,178.15,124.49,4.05,5.77,63.25,4.23,6.71,2.12,0.55,3.85,3.02,8.52
2007,33.16,203.07,136.82,4.88,7.20,50.69,-19.24,-33.02,-10.16,-2.42,0.00,0.00,6.12
2008,39.08,161.49,128.55,3.48,7.45,48.99,-14.92,-23.36,-9.73,-2.23,0.00,0.00,8.71
2009,56.84,122.76,70.89,4.91,7.30,50.00,7.16,14.08,3.65,1.31,0.00,0.00,9.88
2010,30.04,189.06,124.96,6.47,7.43,49.12,-14.17,-27.01,-7.22,-2.34,0.00,0.00,8.39
2011,14.54,485.76,445.56,3.97,3.89,93.83,-15.17,-19.45,-27.51,-2.46,78.98,0.37,8.44
2012,21.01,366.75,352.29,6.08,55.97,6.52,6.47,7.86,3.48,0.87,-162.12,-42.36,11.39
2013,48.35,192.62,150.34,5.35,19.72,18.50,17.85,28.71,5.73,3.73,-32.83,-32.31,14.68
2014,25.45,361.61,323.59,3.96,14.74,24.76,11.35,17.94,4.63,2.48,103.51,31.66,14.99
2015,40.25,233.72,194.26,4.43,20.94,17.43,7.31,10.71,2.47,1.67,-20.27,-14.95,16.24
2016,23.60,398.82,364.82,3.76,19.78,18.45,3.66,5.13,1.37,0.84,62.56,16.27,16.49
2017,13.31,699.66,655.21,4.29,37.86,9.64,-2.56,-3.23,-0.99,-0.52,134.92,18.33,15.78
