亞聚,	1308
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,10.51,453.42,297.18,19.97,8.52,42.84,-1.46,-1.64,-2.48,-0.28,42.82,-2.63,16.18
2001,17.13,242.60,183.47,17.21,9.78,37.32,-2.20,-2.57,-3.80,-0.40,19.47,-0.20,15.13
2002,20.25,285.65,228.05,16.92,9.50,38.42,5.30,6.40,8.84,1.00,48.29,4.17,16.17
2003,22.37,225.94,186.52,17.61,9.72,37.55,5.02,6.30,7.94,1.03,36.09,1.63,16.39
2004,19.09,295.18,188.56,21.68,6.62,55.13,10.26,12.92,12.74,2.08,57.10,4.95,16.97
2005,14.81,407.84,352.65,15.50,8.57,42.59,6.45,7.74,7.15,1.28,88.90,3.87,16.95
2006,12.32,490.15,392.08,11.31,12.61,28.94,6.91,7.86,8.09,1.41,20.01,-1.53,18.97
2007,15.29,365.84,309.37,15.16,12.05,30.29,12.08,14.04,12.96,3.01,140.36,9.49,23.91
2008,12.53,563.77,464.19,17.94,11.92,30.62,5.16,6.00,6.09,1.30,106.40,-1.40,19.39
2009,12.25,503.13,452.24,19.22,12.75,28.62,14.90,17.00,20.25,3.78,176.21,7.80,25.04
2010,11.41,566.66,500.18,19.76,13.14,27.77,17.48,19.79,22.93,4.64,173.01,10.00,26.01
2011,11.02,549.17,428.89,18.07,6.32,57.75,16.87,18.99,25.73,4.14,166.32,7.12,22.77
2012,9.04,699.03,521.56,15.50,4.45,82.02,6.06,6.74,12.91,1.32,32.18,-1.43,20.12
2013,9.46,745.64,633.12,14.44,6.52,55.98,5.21,5.76,9.25,1.14,68.86,-0.40,19.54
2014,10.23,472.52,327.94,13.15,6.77,53.91,4.94,5.48,8.98,1.06,227.34,8.43,19.28
2015,13.84,217.75,133.72,12.80,5.37,67.97,5.29,5.99,10.53,1.08,75.02,5.14,17.63
2016,35.26,256.41,221.92,8.56,6.97,52.36,5.52,7.32,11.38,1.32,-28.75,-6.28,18.88
2017,34.01,219.64,181.81,8.40,7.95,45.91,4.06,5.85,8.83,1.09,41.21,4.04,18.95
