奇力新,	2456
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,22.59,228.63,154.44,3.61,3.96,92.17,14.48,18.23,17.75,2.09,41.90,9.87,12.61
2001,27.13,153.96,101.61,2.90,3.03,120.46,16.94,22.54,28.13,2.89,24.41,1.53,13.86
2002,44.19,334.90,262.48,2.45,3.03,120.46,6.03,8.05,11.47,1.00,52.53,3.91,12.40
2003,44.76,329.29,262.16,2.84,3.35,108.95,6.70,10.43,14.10,1.34,81.99,8.26,12.71
2004,46.66,136.29,102.75,3.47,3.85,94.80,8.54,12.42,14.34,1.57,21.35,2.83,12.32
2005,49.69,159.46,123.19,3.46,4.38,83.33,7.53,13.77,13.34,1.73,27.66,2.71,13.08
2006,39.99,142.96,106.49,3.14,4.39,83.14,9.50,16.30,16.80,1.97,26.66,1.46,13.63
2007,39.17,235.85,193.63,2.86,4.56,80.04,8.24,12.70,15.00,1.75,47.94,2.95,15.06
2008,39.64,145.67,111.32,2.89,5.14,71.01,2.97,3.79,4.88,0.55,18.46,-0.12,14.51
2009,32.63,189.01,145.11,3.21,5.35,68.22,3.96,5.22,7.20,0.77,82.11,10.24,14.78
2010,41.10,88.02,63.78,3.78,6.19,58.96,10.66,16.33,18.74,2.52,31.49,7.70,16.32
2011,48.40,111.59,85.30,3.03,5.15,70.87,5.12,8.28,10.10,1.41,15.67,0.51,17.64
2012,44.43,139.22,102.31,2.91,5.28,69.12,5.68,9.56,11.13,1.73,46.77,7.68,18.63
2013,54.48,156.48,102.70,3.06,2.64,138.25,4.87,9.08,7.29,1.82,37.94,12.05,21.99
2014,52.34,168.16,113.26,2.89,2.41,151.45,5.74,11.16,9.21,2.69,23.68,7.04,26.92
2015,55.64,161.94,104.82,2.84,2.40,152.08,7.43,15.59,11.77,4.41,25.56,4.61,29.70
2016,60.60,143.06,85.43,2.78,2.07,176.32,7.83,18.02,12.61,5.34,19.53,3.30,29.34
2017,60.97,158.98,107.99,3.18,2.44,149.59,7.65,16.90,11.67,7.10,20.50,3.32,36.20
