友華,	4120
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,69.29,128.64,76.93,6.50,4.34,84.10,6.39,13.09,2.84,1.47,NA,NA,12.20
2002,60.36,149.54,92.91,5.72,4.22,86.49,6.13,12.37,3.52,1.64,28.30,12.32,13.43
2003,60.09,148.47,77.88,5.95,3.91,93.35,4.32,7.56,2.45,1.01,NA,NA,13.84
2004,55.72,135.80,69.41,6.40,3.55,102.81,5.50,11.31,3.49,1.58,43.15,25.48,14.53
2005,50.30,150.59,75.57,6.34,3.36,108.63,8.91,17.49,5.78,2.71,15.96,6.73,16.68
2006,45.61,178.54,91.10,6.23,3.38,107.98,9.27,16.78,5.89,2.90,17.31,4.13,18.55
2007,48.83,150.52,68.66,6.84,3.05,119.67,9.56,17.14,6.07,3.15,-8.64,-7.63,19.98
2008,51.07,177.67,90.74,7.06,2.92,125.00,10.69,20.17,7.67,4.00,61.11,21.95,21.60
2009,36.08,172.23,88.65,6.60,3.28,111.28,10.98,18.90,8.66,4.04,35.06,11.84,24.18
2010,34.62,166.66,77.61,6.46,3.12,116.98,10.10,15.41,8.63,3.42,26.14,8.01,23.59
2011,36.57,155.58,70.68,6.27,2.80,130.35,5.85,8.89,5.80,2.09,19.10,4.66,24.78
2012,32.87,155.40,76.74,5.72,2.97,122.89,7.02,10.49,7.62,2.78,37.29,7.80,28.31
2013,33.28,259.18,144.85,6.48,2.76,132.24,9.01,13.41,9.36,5.84,-2.35,-4.49,32.93
2014,33.13,255.47,149.33,7.35,2.67,136.70,2.66,3.78,2.62,2.26,29.81,3.77,32.64
2015,38.18,213.20,144.74,7.33,2.82,129.43,2.75,4.00,2.77,2.57,47.06,10.84,33.33
2016,39.63,264.19,177.08,7.62,2.88,126.73,6.65,10.51,7.33,5.41,8.29,-1.06,36.25
2017,38.41,208.40,131.13,7.35,2.50,146.00,5.37,8.45,6.48,5.29,36.19,7.94,37.67
