定穎,	6251
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,46.28,172.76,160.17,2.80,15.30,23.85,13.10,25.11,9.21,5.09,7.72,2.17,22.73
2007,44.62,135.96,126.55,2.56,25.84,14.12,12.25,22.14,10.07,4.53,26.63,9.50,22.16
2008,38.68,143.83,134.06,3.01,34.05,10.71,6.74,11.22,5.53,2.32,45.42,10.90,21.43
2009,42.68,132.71,123.54,2.85,28.83,12.66,9.49,15.85,8.77,3.30,-4.80,-10.00,21.24
2010,48.75,132.99,120.91,3.04,25.08,14.55,0.89,1.34,0.64,0.27,18.41,0.77,18.70
2011,43.67,163.11,141.65,3.15,16.55,22.05,3.27,5.72,2.94,1.04,38.12,13.54,19.14
2012,45.48,152.01,133.74,3.09,13.78,26.48,-7.09,-13.43,-7.23,-2.32,7.09,3.18,15.89
2013,58.24,122.61,99.10,3.06,8.12,44.95,-1.52,-5.72,-2.55,-0.91,16.42,6.87,15.31
2014,56.21,116.71,90.32,3.22,7.67,47.58,2.76,5.17,2.22,0.85,17.95,7.45,16.70
2015,57.28,112.09,85.61,3.23,7.25,50.34,-0.43,-1.97,-0.83,-0.33,16.08,7.38,16.20
2016,58.00,115.40,86.86,3.42,7.68,47.52,0.45,0.29,0.11,0.04,9.98,5.02,15.21
2017,65.50,124.61,86.33,3.44,7.05,51.77,0.74,0.21,0.08,0.03,1.53,0.65,14.97
