宏益,	1452
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,27.66,124.06,100.65,7.75,15.63,23.35,4.04,4.91,5.16,0.46,8.85,1.75,9.59
2002,8.94,585.39,431.18,8.85,14.06,25.96,4.50,5.37,6.12,0.58,246.14,9.07,10.92
2003,10.62,453.90,335.73,9.20,12.45,29.31,1.36,1.43,1.62,0.16,67.62,3.50,11.38
2004,8.72,798.56,615.84,9.28,12.66,28.83,-0.61,-0.73,-0.72,-0.08,68.64,2.41,11.86
2005,12.92,467.18,382.92,7.81,11.69,31.22,-2.41,-2.76,-2.73,-0.32,49.89,4.05,12.22
2006,13.94,425.15,341.30,6.79,9.91,36.83,2.39,2.70,2.75,0.35,32.81,2.91,13.51
2007,7.06,1081.43,876.82,8.47,11.18,32.64,3.67,4.00,3.27,0.55,82.77,1.33,13.95
2008,7.23,1048.02,851.84,9.49,9.86,37.01,-3.00,-3.24,-3.04,-0.42,167.92,2.57,12.92
2009,7.12,1134.02,958.60,8.58,8.68,42.05,5.01,5.39,6.17,0.73,22.44,0.70,14.23
2010,9.13,836.22,707.40,9.49,10.40,35.09,11.01,11.99,10.87,1.83,40.56,0.06,16.37
2011,12.58,590.84,505.57,9.08,10.01,36.46,3.88,4.35,3.88,0.67,104.66,4.68,15.04
2012,9.49,850.03,715.21,7.38,9.15,39.89,3.88,4.36,4.05,0.66,99.95,3.05,15.30
2013,10.03,875.16,736.90,7.43,8.40,43.45,6.02,6.69,6.36,1.03,208.36,8.62,15.83
2014,8.55,987.17,834.34,7.98,7.84,46.55,7.38,8.11,8.20,1.31,12.57,-2.61,16.48
2015,9.33,803.00,670.06,7.41,6.52,55.98,14.54,15.98,18.71,2.80,212.35,8.00,18.51
2016,8.80,987.61,849.46,6.57,6.13,59.54,7.45,8.19,10.11,1.50,192.82,3.18,18.21
2017,8.70,960.26,803.81,6.06,6.20,58.87,8.07,8.84,10.20,1.63,49.33,-2.01,18.56
