方土霖,	4527
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,54.00,152.00,99.00,2.64,3.81,95.80,5.53,7.61,3.22,0.84,0.00,0.00,11.42
2001,46.00,170.00,115.00,3.00,3.00,121.66,4.00,4.00,2.00,0.42,10.00,4.00,11.64
2002,54.00,182.00,130.00,2.00,4.00,91.25,5.00,7.00,4.00,0.79,0.00,0.00,11.56
2003,54.00,158.00,107.00,3.00,4.00,91.25,9.00,17.00,9.00,2.15,7.00,1.00,12.84
2004,55.00,253.00,175.00,2.20,3.60,101.38,7.00,14.00,7.00,1.65,42.00,10.00,12.39
2005,54.00,251.00,172.00,2.30,3.60,101.38,6.00,12.00,7.00,1.53,15.00,3.00,12.80
2006,54.00,220.00,139.00,2.30,3.50,104.28,7.00,13.00,7.00,1.67,6.00,0.00,13.47
2007,52.00,218.00,143.00,2.40,3.60,101.38,4.00,8.00,4.00,1.00,19.00,3.00,13.33
2008,50.00,159.00,109.00,2.80,4.00,91.25,5.00,8.00,5.00,1.06,18.00,8.00,13.19
2009,47.00,180.00,134.00,2.30,3.30,110.60,1.00,1.00,1.00,0.18,61.00,19.00,12.35
2010,55.00,175.00,118.00,3.00,4.50,81.11,3.00,4.00,3.00,0.51,2.00,0.00,12.32
2011,54.00,112.00,84.00,3.00,5.00,73.00,6.00,12.00,7.00,1.58,14.00,9.00,13.92
2012,45.00,143.00,111.00,2.80,5.20,70.19,8.00,15.00,9.00,2.07,10.00,2.00,15.23
2013,41.00,208.00,122.00,3.10,4.20,86.90,7.00,15.00,9.00,2.18,37.00,9.00,15.39
2014,38.00,230.00,157.00,3.70,4.20,86.90,9.00,14.00,7.00,2.38,30.00,3.00,16.26
2015,37.00,233.00,171.00,3.40,4.30,84.88,9.00,14.00,8.00,2.43,29.00,3.00,16.74
2016,41.00,216.00,157.00,3.30,4.20,86.90,10.00,17.00,9.00,3.01,36.00,8.00,17.31
2017,41.00,215.00,152.00,3.00,4.20,86.90,8.00,15.00,7.00,2.50,28.00,3.00,17.27
2018,43.00,206.00,151.00,3.40,4.50,81.11,9.00,16.00,7.00,2.81,33.00,8.00,17.99
