臺企銀,	2834
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,93.92,270.31,NA,NA,NA,NA,0.29,4.69,4.76,0.84,NA,NA,18.14
2001,95.64,369.31,NA,NA,NA,NA,-1.36,-26.11,-24.27,-3.94,NA,NA,12.57
2002,95.79,316.11,NA,NA,NA,NA,-0.10,-2.44,-2.61,-0.31,NA,NA,12.27
2003,95.98,284.70,NA,NA,NA,NA,0.01,0.28,0.36,0.04,NA,NA,12.46
2004,96.38,NA,NA,NA,NA,NA,-0.78,-20.39,-27.18,-2.22,NA,NA,10.14
2005,97.24,287.10,NA,NA,NA,NA,-1.45,-45.50,-52.12,-3.74,NA,NA,6.71
2006,96.28,NA,NA,NA,NA,NA,0.08,2.35,7.58,0.28,NA,NA,0
2007,96.37,NA,NA,NA,NA,NA,0.10,2.64,8.17,0.27,NA,NA,0
2008,96.60,NA,NA,NA,NA,NA,0.01,0.24,0.81,0.02,NA,NA,0
2009,96.49,NA,NA,NA,NA,NA,0.12,3.53,9.72,0.37,NA,NA,0
2010,96.39,NA,NA,NA,NA,NA,0.17,4.69,12.35,0.50,NA,NA,0
2011,96.30,NA,NA,NA,NA,NA,0.24,6.56,17.36,0.71,NA,NA,0
2012,95.73,NA,NA,NA,NA,NA,0.27,6.68,19.42,0.70,NA,NA,0
2013,95.68,NA,NA,NA,NA,NA,0.28,6.51,20.37,0.71,NA,NA,11.24
2014,95.49,NA,NA,NA,NA,NA,0.39,8.86,27.98,1.00,NA,NA,11.84
2015,95.42,NA,NA,NA,NA,NA,0.36,7.84,25.36,0.90,NA,NA,11.90
2016,95.27,NA,NA,NA,NA,NA,0.35,7.50,25.15,0.87,NA,NA,11.87
2017,95.21,NA,NA,NA,NA,NA,0.33,6.87,24.16,0.82,NA,NA,12.33
2018,94.76,NA,NA,NA,NA,NA,0.48,9.51,33.18,1.19,NA,NA,13.27
