雅茗-KY,	2726
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2012,64.15,211.79,193.93,24.02,12.18,29.96,8.72,23.79,4.34,2.90,40.80,13.86,n/a
2013,68.75,173.14,155.72,51.44,11.59,31.49,8.36,24.18,4.62,3.07,47.47,28.87,14.04
2014,60.24,207.27,192.06,58.23,9.76,37.39,5.45,14.30,3.94,2.52,11.81,2.45,18.06
2015,60.67,237.30,216.23,57.29,10.59,34.46,5.41,13.06,4.27,2.65,45.25,11.09,18.78
2016,58.72,156.79,143.73,64.71,10.41,35.06,8.80,21.02,6.55,4.03,-22.05,-21.71,18.27
2017,50.27,218.36,198.36,60.89,9.48,38.50,10.95,23.28,7.67,5.02,21.69,2.18,21.53
