南璋,	4712
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.52,178.23,98.39,3.76,2.90,125.86,5.32,6.53,7.01,0.81,34.11,5.75,12.83
2001,23.85,300.50,173.90,3.11,2.59,140.92,4.03,4.50,6.29,0.58,41.98,3.60,13.11
2002,25.23,281.66,153.87,3.49,2.71,134.68,6.01,7.58,11.15,1.00,69.95,6.20,13.49
2003,25.89,274.95,145.30,3.74,2.54,143.70,5.14,6.63,9.98,0.89,41.97,3.34,13.64
2004,28.38,262.10,134.85,3.18,2.03,179.80,4.55,5.96,10.00,0.79,0.00,-1.38,13.20
2005,28.17,254.66,121.37,3.25,1.90,192.10,-3.56,-5.35,-9.90,-0.68,20.44,-0.19,12.36
2006,25.52,226.05,117.28,3.08,1.57,232.48,-3.44,-5.02,-13.83,-0.61,20.63,1.91,11.89
2007,18.87,315.30,203.23,3.32,2.01,181.59,1.83,2.16,6.53,0.26,50.91,3.38,12.51
2008,15.94,394.48,210.89,3.58,1.97,185.27,-4.20,-5.65,-19.82,-0.70,0.00,-1.85,12.08
2009,17.00,413.00,289.52,3.77,2.07,176.32,-3.94,-4.75,-18.00,-0.57,145.81,6.57,11.64
2010,41.95,666.08,569.58,3.73,1.14,320.17,-7.10,-10.86,-28.69,-1.17,0.00,0.00,9.99
2011,42.40,300.05,233.67,9.34,13.16,27.73,16.35,26.86,10.93,3.16,0.00,0.00,13.58
2012,34.00,408.28,251.12,7.67,9.89,36.90,12.91,19.70,8.66,2.42,47.47,4.06,12.93
2013,15.24,523.70,414.13,7.53,11.53,31.65,-30.20,-67.58,-23.07,-4.51,0.00,-14.93,9.38
2014,2.91,2904.72,2474.65,10.67,17.68,20.64,-22.82,-25.58,-11.62,-2.22,0.00,0.00,7.84
2015,2.03,4846.60,3762.42,8.45,18.82,19.39,-17.08,-17.52,-11.38,-1.24,3.34,0.06,6.34
2016,2.61,1314.06,865.95,9.11,11.25,32.44,-10.38,-10.63,-12.11,-1.16,571.42,13.05,8.49
2017,5.32,1832.02,1062.46,5.87,4.15,87.95,-6.77,-7.44,-16.66,-0.70,0.00,0.00,7.74
2018,7.58,474.27,334.95,4.74,6.48,56.32,-20.13,-21.61,-96.66,-1.60,0.00,1.15,6.81
