宏盛,	2534
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,65.43,138.22,5.23,40.45,0.15,2433.33,-2.97,-6.78,-22.43,-1.31,0.00,0.00,17.67
2001,60.49,224.35,10.21,35.16,0.10,3650.00,-0.52,-1.77,-7.24,-0.29,0.00,0.00,16.02
2002,56.62,279.08,10.34,30.06,0.11,3318.18,-2.58,-6.42,-29.06,-1.00,31.92,0.00,15.04
2003,56.64,231.15,9.92,64.16,0.06,6083.33,-0.44,-2.27,-22.14,-0.34,3.42,2.06,14.79
2004,58.58,228.64,3.25,86.54,0.04,9125.00,-0.11,-0.27,-3.33,-0.04,5.86,3.53,14.75
2005,58.63,147.68,10.73,29.94,0.14,2607.14,2.73,6.37,17.03,0.97,9.67,13.65,15.73
2006,37.20,185.16,15.77,66.78,0.59,618.64,11.24,21.53,18.98,3.73,53.52,28.84,18.94
2007,35.25,302.54,8.56,125.71,0.51,715.68,16.48,25.23,32.10,4.98,7.13,-11.33,20.57
2008,47.80,218.91,9.52,136.97,0.05,7300.00,3.93,5.55,55.54,1.06,-17.12,-23.95,17.58
2009,44.34,297.12,11.74,74.52,0.09,4055.55,6.57,11.43,45.10,2.07,24.87,4.70,18.65
2010,45.75,277.57,5.93,73.27,0.08,4562.50,5.79,10.04,42.92,1.78,-28.40,-13.67,18.48
2011,46.99,292.78,6.63,518.64,0.02,18250.00,4.65,7.99,161.61,1.46,-15.86,-12.97,18.55
2012,51.46,246.22,5.29,30.29,0.00,*****,1.82,2.74,345.80,0.50,-20.15,-15.83,17.90
2013,59.90,176.99,13.39,121.98,0.01,36500.00,-0.13,-1.47,-17.52,-0.25,-11.57,-11.53,16.12
2014,65.15,175.48,13.86,67.30,0.03,12166.66,-0.37,-2.61,-24.37,-0.40,-9.26,-8.67,14.79
2015,66.93,182.94,8.27,105.22,0.03,12166.66,2.21,4.55,26.68,0.68,-7.97,-6.98,15.19
2016,67.89,158.92,9.50,60.72,0.07,5214.28,3.58,9.32,26.69,1.46,-10.53,12.28,16.23
2017,61.77,144.92,11.88,18.25,0.15,2433.33,8.85,23.90,40.04,4.39,9.42,6.70,19.89
