鈊象,	3293
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2004,17.51,401.61,284.99,17.23,2.04,178.92,22.65,27.44,25.08,5.84,230.34,25.60,27.84
2005,20.13,340.76,277.35,11.74,2.44,149.59,34.00,41.95,33.49,10.67,182.96,22.07,27.90
2006,16.64,499.36,447.12,7.87,2.94,124.14,34.13,41.60,36.92,12.89,187.30,14.77,37.05
2007,17.17,499.40,437.40,9.21,3.23,113.00,39.89,48.02,40.13,17.53,235.15,26.77,41.00
2008,18.03,464.43,395.20,8.07,2.20,165.90,29.37,35.64,32.01,13.25,178.29,10.91,37.61
2009,20.38,400.84,373.20,9.38,3.62,100.82,38.89,48.23,36.82,18.96,226.75,34.27,44.45
2010,18.59,379.63,343.75,8.02,3.47,105.18,22.18,27.55,28.09,11.86,149.87,8.44,43.77
2011,21.71,293.10,261.18,7.45,2.80,130.35,23.26,29.16,30.21,13.35,112.65,9.80,47.80
2012,14.09,402.10,328.25,5.09,1.47,248.29,8.24,10.09,14.90,4.49,36.75,-17.78,41.26
2013,13.82,400.11,333.74,5.47,1.19,306.72,3.58,4.19,7.40,1.70,89.64,-2.42,37.07
2014,15.17,383.32,330.27,6.60,1.53,238.56,7.31,8.55,13.71,3.28,70.31,5.23,38.52
2015,18.09,361.25,332.18,5.30,2.16,168.98,9.26,11.12,15.92,4.40,87.44,9.01,40.07
2016,22.64,317.26,295.12,7.29,4.75,76.84,22.92,28.88,26.82,12.78,142.44,25.68,48.22
2017,18.76,397.88,369.96,6.17,3.17,115.14,20.50,25.84,27.36,12.97,87.13,-1.38,52.05
