永新-KY,	4557
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2013,49.15,123.42,100.39,3.34,6.09,59.93,12.76,29.50,12.22,5.51,16.04,11.63,22.57
2014,36.47,164.60,137.06,3.08,6.21,58.77,13.42,22.68,14.18,5.68,52.81,23.03,29.03
2016,24.32,292.60,252.31,3.26,5.80,62.93,14.07,18.40,17.24,7.14,49.56,12.13,37.48
2017,25.50,256.67,203.52,2.85,4.32,84.49,10.87,14.77,13.85,5.26,59.16,4.66,36.24
