台灣高鐵,	2633
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,80.72,5.31,4.28,NA,NA,NA,NA,-4.00,NA,-1.32,NA,NA,7.84
2007,87.63,19.75,14.26,306.18,NA,NA,-3.45,-42.97,-217.72,-6.10,NA,NA,5.18
2008,93.04,43.78,35.54,308.69,NA,NA,-1.74,-59.56,-108.51,-4.58,NA,NA,2.81
2009,94.01,17.91,10.39,218.74,NA,NA,1.43,-17.62,-20.53,-1.03,11.31,0.98,2.35
2010,94.36,68.09,24.59,250.23,NA,NA,1.85,-5.00,-4.38,-0.48,82.80,1.58,2.24
2011,93.22,196.18,177.11,177.82,NA,NA,3.47,22.08,17.94,0.59,86.30,3.24,2.74
2012,92.25,506.18,460.54,111.28,NA,NA,2.72,11.69,10.53,0.25,217.87,3.32,3.07
2013,91.38,531.02,489.55,100.30,NA,NA,2.59,7.93,9.11,0.21,245.70,53.84,4.09
2014,91.02,521.35,491.66,131.42,NA,NA,3.01,12.52,14.33,0.55,201.90,45.93,4.28
2015,88.12,166.37,159.24,237.31,NA,NA,5.98,39.68,40.22,7.19,63.49,85.84,10.74
2016,86.76,144.98,130.55,106.84,NA,NA,2.29,6.84,10.22,0.74,29.93,19.66,10.85
2017,85.68,306.76,263.76,96.81,NA,NA,2.55,8.61,12.29,0.95,329.89,111.18,11.20
