鑽全,	1527
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,13.15,452.32,395.60,6.37,8.64,42.24,28.36,33.01,25.86,4.35,278.22,39.19,15.31
2001,37.45,265.57,233.88,5.50,6.50,56.15,21.86,30.23,29.92,4.30,-49.45,-16.69,15.72
2002,36.85,180.31,155.03,6.68,5.88,62.07,18.07,28.13,27.95,4.60,80.42,12.41,17.15
2003,27.95,190.04,156.58,6.33,5.44,67.09,20.37,29.88,28.16,5.43,72.59,10.93,19.40
2004,39.62,130.64,104.16,6.73,5.01,72.85,20.18,30.63,25.57,5.75,47.50,15.10,20.17
2005,51.52,127.02,107.02,10.48,5.09,71.70,15.55,28.35,23.92,5.85,50.73,13.70,21.70
2006,49.96,205.05,175.79,13.97,4.78,76.35,11.98,23.21,23.82,4.39,59.36,10.37,19.62
2007,63.74,136.54,93.82,8.72,4.79,76.20,7.53,15.83,16.91,3.17,-30.65,-24.52,19.57
2008,72.37,88.10,77.25,6.72,4.23,86.28,2.23,3.26,3.55,0.55,24.35,8.08,14.68
2009,71.82,106.38,36.04,5.38,2.98,122.48,2.42,6.49,7.91,0.96,6.90,5.44,15.28
2010,75.86,110.95,38.58,6.18,3.52,103.69,0.67,0.30,0.26,0.04,-0.20,-5.63,13.40
2011,73.56,121.72,47.54,6.45,3.42,106.72,4.61,15.75,13.64,2.38,15.54,17.45,17.07
2012,78.80,113.84,47.87,5.77,2.96,123.31,1.21,2.30,2.29,0.37,1.56,-3.32,15.40
2013,78.11,116.44,44.29,5.61,3.04,120.06,5.18,20.95,19.41,3.43,0.77,-0.07,17.54
2014,75.88,123.84,51.11,5.63,3.24,112.65,8.25,32.87,30.79,6.31,7.65,0.65,20.87
2015,76.03,125.98,60.86,4.83,3.44,106.10,7.78,29.58,28.48,6.75,14.01,17.39,25.59
2016,76.52,123.00,55.37,4.93,4.08,89.46,6.83,26.28,23.42,6.88,8.92,10.45,26.81
2017,78.57,117.26,55.05,4.79,4.52,80.75,1.97,6.11,5.32,1.48,3.35,-4.59,21.61
