建碁,	3046
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,111742,104480,111172,6.95,0.51,111742,111172,0.51,-
2015/02,80484,111742,81459,-27.97,-1.19,192226,192631,-0.21,-
2015/03,144107,80484,88963,79.05,61.98,336334,281594,19.43,-
2015/04,128168,144107,63682,-11.06,101.26,464502,345276,34.53,-
2015/05,92803,128168,86067,-27.59,7.82,557305,431343,29.20,-
2015/06,103746,92803,78706,11.79,31.81,661051,510049,29.60,-
2015/07,130821,103746,78198,26.09,67.29,791871,588247,34.61,新產品銷量增加
2015/08,160414,130821,100016,22.62,60.38,952286,688263,38.36,新產品銷量增加
2015/09,141468,160414,92125,-11.81,53.56,1093754,780388,40.15,新產品銷量增加
2015/10,171606,141468,129013,21.30,33.01,1265360,909401,39.14,新產品銷量增加
2015/11,158103,171606,119070,-7.86,32.78,1423463,1028471,38.40,-
2015/12,139433,158103,105386,-11.80,32.30,1562896,1133857,37.83,-
2016/01,114849,139433,111742,-17.63,2.78,114849,111742,2.78,-
2016/02,111829,114849,80484,-2.62,38.94,226678,192226,17.92,-
2016/03,86419,111829,144107,-22.72,-40.03,313097,336334,-6.90,-
2016/04,56310,86419,128168,-34.84,-56.06,369408,464502,-20.47,4月營收減少，主要因為新舊產品交替的空窗，加上目前數位看板市場景氣平淡，以致市場動能減少所致
2016/05,82049,56310,92803,45.70,-11.58,451456,557305,-18.99,-
2016/06,80813,82049,103746,-1.50,-22.10,532269,661051,-19.48,-
2016/07,119357,80813,130821,47.69,-8.76,651626,791871,-17.71,-
2016/08,128296,119357,160414,7.48,-20.02,779922,952286,-18.10,-
2016/09,92230,128296,141468,-28.11,-34.80,872152,1093754,-20.26,-
2016/10,98538,92230,171606,6.83,-42.57,970689,1265360,-23.28,-
2016/11,95524,98538,158103,-3.05,-39.58,1066213,1423463,-25.09,-
2016/12,72586,95524,139433,-24.01,-47.94,1138799,1562896,-27.13,-
2017/01,107544,72586,114849,48.16,-6.36,107544,114849,-6.36,-
2017/02,75184,107544,111829,-30.09,-32.76,182728,226678,-19.38,-
2017/03,95890,75184,86419,27.54,10.95,278619,313097,-11.01,-
2017/04,141879,95890,56310,47.96,151.96,420498,369408,13.83,特定市場出貨量增加
2017/05,99880,141879,82049,-29.60,21.73,520378,451456,15.26,-
2017/06,119738,99880,80813,19.88,48.16,640116,532269,20.26,-
2017/07,119099,119738,119357,-0.53,-0.21,759214,651626,16.51,-
2017/08,122831,119099,128296,3.13,-4.25,882045,779922,13.09,-
2017/09,144651,122831,92230,17.76,56.83,1026696,872152,17.71,本月新接獲英國客戶之專案訂單
2017/10,110374,144651,98538,-23.69,12.01,1133064,970689,16.72,-
2017/11,130036,110374,95524,17.81,36.12,1263100,1066213,18.46,-
2017/12,98659,130036,72586,-24.12,35.92,1361759,1138799,19.57,無
2018/01,123410,98659,107544,25.08,14.75,123410,107544,14.75,-
2018/02,83430,123410,75184,-32.39,10.96,206840,182728,13.19,-
2018/03,110778,83430,95890,32.77,15.52,317618,278619,13.99,-
2018/04,106660,110778,141879,-3.71,-24.82,424278,420498,0.89,無
2018/05,138636,106660,99880,29.97,38.80,562914,520378,8.17,-
2018/06,116202,138636,119738,-16.18,-2.95,679117,640116,6.09,-
2018/07,134847,116202,119099,16.04,13.22,813964,759214,7.21,-
2018/08,220146,134847,122831,63.25,79.22,1034110,882045,17.24,107年8月營收較7月增加，主係8月新增大型專案業務
