新光鋼,	2031
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,757475,528569,665306,43.30,13.85,757475,665306,13.85,-
2015/02,419730,757475,559100,-44.58,-24.92,1177206,1224406,-3.85,-
2015/03,657292,419730,977046,56.59,-32.72,1834499,2201455,-16.66,-
2015/04,687301,657292,833592,4.56,-17.54,2521796,3035046,-16.91,-
2015/05,598848,687301,877875,-12.86,-31.78,3120646,3912921,-20.24,-
2015/06,611447,598848,840197,2.10,-27.22,3732093,4753118,-21.48,-
2015/07,610716,611447,790566,-0.11,-22.74,4342809,5543671,-21.66,-
2015/08,382704,610716,758339,-37.33,-49.53,4725514,6302010,-25.01,-
2015/09,465549,382704,717781,21.64,-35.14,5191063,7019791,-26.05,-
2015/10,469736,465549,695244,0.89,-32.43,5660799,7715035,-26.62,-
2015/11,524347,469736,660289,11.62,-20.58,6185145,8375324,-26.15,-
2015/12,460119,524347,528569,-12.24,-12.95,6645264,8903892,-25.36,-
2016/01,457393,460119,757475,-0.59,-39.61,457393,757475,-39.61,-
2016/02,353644,457393,419730,-22.68,-15.74,811036,1177206,-31.10,-
2016/03,615706,353644,657292,74.10,-6.32,1426742,1834499,-22.22,-
2016/04,549347,615706,687301,-10.77,-20.07,1976088,2521796,-21.63,-
2016/05,545862,549347,598848,-0.63,-8.84,2521950,3120646,-19.18,-
2016/06,482454,545862,611447,-11.61,-21.09,3004405,3732093,-19.49,-
2016/07,494070,482454,610716,2.40,-19.09,3498474,4342809,-19.44,-
2016/08,524694,494070,382704,6.19,37.10,4023169,4725514,-14.86,-
2016/09,506530,524694,465549,-3.46,8.80,4529699,5191063,-12.74,-
2016/10,611012,506530,469736,20.62,30.07,5140712,5660799,-9.18,-
2016/11,709854,611012,524348,16.17,35.37,5850566,6185145,-5.40,-
2016/12,719811,709854,460119,1.40,56.44,6569742,6645264,-1.13,"105年12月份營收金額較去年同期為佳,主要係鋼價上揚及需求增加所致"
2017/01,663811,719811,457393,-7.77,45.12,663811,457393,45.12,-
2017/02,682114,663811,353644,2.75,92.88,1345925,811036,65.95,106年2月份鋼鐵景氣較去年同期為佳，因此量價方面都為佳
2017/03,876400,682114,615706,28.48,42.34,2222325,1426742,55.76,106年3月份鋼鐵景氣較於去年同期為佳，因此營收表現優於去年同期
2017/04,594617,876400,549347,-32.15,8.24,2816944,1976088,42.55,-
2017/05,754510,594617,545862,26.89,38.22,3571453,2521950,41.61,-
2017/06,941095,754510,482454,24.72,95.06,4512549,3004405,50.19,106年6月份鋼鐵景氣較於去年同期為佳，因此營收表現優於去年同期
2017/07,459935,941095,494070,-51.12,-6.90,4898727,3498474,40.02,配合會計師依據IFRS 15調整，擬循相同原則一併更正106年7月當月及累計合併營收
2017/08,838847,459935,524694,82.38,59.87,5737574,4023164,42.61,8月鋼鐵景氣較於去年同期為佳，營收優於去年同期。另配合會計師依IFRS 15調整，擬循相同原則一併更正106年8月當月及累計合併營收
2017/09,712908,838847,506530,-15.01,40.74,6450482,4529699,42.40,配合會計師依據IFRS 15調整，擬循相同原則一併更正106年9月當月及累計合併營收
2017/10,482057,712908,611012,-32.38,-21.10,6932539,5140707,34.85,配合會計師依據IFRS 15調整，擬循相同原則一併更正106年10月累計合併營收
2017/11,712962,482057,709854,47.89,0.43,7645500,5850561,30.67,-
2017/12,706170,712962,719181,-0.95,-1.80,8351670,6569742,27.12,-
2018/01,703222,706170,663811,-0.41,5.93,703222,663811,5.93,-
2018/02,443538,703222,682114,-36.92,-34.97,1146759,1345925,-14.79,107年2月份適逢中國春節假期，因此營業天數較少，致使與去年同期營收表現相較略顯減少
2018/03,1214255,443538,876400,173.76,38.55,2361015,2222325,6.24,-
2018/04,706009,1214255,594617,-41.85,18.73,3067025,2816944,8.87,-
2018/05,796903,706009,754510,12.87,5.61,3863926,3571453,8.18,-
2018/06,685460,796903,941095,-13.98,-27.16,4549386,4512549,0.81,-
2018/07,809001,685460,459935,18.02,75.89,5358387,4898727,9.38,107年7月份適逢鋼品需求轉強，致使與去年同期營收表現相較為營收增加
2018/08,803203,809001,838847,-0.71,-4.24,6161590,5737574,7.39,-
2018/09,762772,803203,712908,-5.03,6.99,6924363,6450482,7.34,-
2018/10,738232,762772,482057,-3.21,53.14,7662596,6932539,10.53,107年10月份鋼鐵景氣較於去年同期為佳，因此營收表現優於去年同期
2018/11,665211,738232,712962,-9.89,-6.69,8327807,7645501,8.92,-
2018/12,506000,665211,706170,-23.93,-28.34,8833805,8351670,5.77,-
2019/01,651691,506000,688489,28.79,-5.34,651691,688489,-5.34,-
2019/02,644497,651691,443538,-1.10,45.30,1296188,1146759,13.03,-
2019/03,692765,644497,1214255,7.48,-42.94,1988951,2361015,-15.75,-
2019/04,634968,692765,706009,-8.34,-10.06,2623920,3067025,-14.44,-
2019/05,718047,634968,796903,13.08,-9.89,3341966,3863926,-13.50,-
2019/06,623817,718047,685461,-13.12,-8.99,3965784,4549386,-12.82,-
2019/07,761800,623817,809001,22.11,-5.83,4725115,5358387,-11.81,-
2019/08,729698,761800,803203,-4.21,-9.15,5454813,6161590,-11.47,-
