華泰,	2329
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1322761,1398528,911301,-5.41,45.15,1322761,911301,45.15,-
2015/02,1021024,1322761,927700,-22.81,10.05,2343785,1839001,27.44,-
2015/03,1431918,1021024,1138031,40.24,25.82,3775703,2977032,26.82,-
2015/04,1457880,1431918,1096376,1.81,32.97,5233583,4073408,28.48,-
2015/05,1318287,1457880,1119160,-9.57,17.79,6551870,5192568,26.17,-
2015/06,1387690,1318287,1112536,5.26,24.73,7939560,6305104,25.92,-
2015/07,1271031,1387690,1145990,-8.40,10.91,9210591,7451094,23.61,-
2015/08,1207674,1271031,1166754,-4.98,3.50,10418265,8617848,20.89,-
2015/09,1257291,1207674,1219542,4.10,3.09,11675556,9837390,18.68,-
2015/10,1396758,1257291,1322381,11.09,5.62,13072314,11159771,17.13,-
2015/11,1562329,1396758,1272935,11.85,22.73,14634643,12432706,17.71,-
2015/12,1484070,1562329,1398528,-5.00,6.11,16118713,13831234,16.53,-
2016/01,1421796,1484070,1322761,-4.19,7.48,1421796,1322761,7.48,-
2016/02,1190384,1421796,1021024,-16.27,16.58,2612180,2343785,11.45,-
2016/03,1502313,1190384,1431918,26.20,4.91,4114493,3775703,8.97,-
2016/04,1443756,1502313,1457880,-3.89,-0.96,5558249,5233583,6.20,-
2016/05,1388199,1443756,1318287,-3.84,5.30,6946448,6551870,6.02,-
2016/06,1290383,1388199,1387690,-7.04,-7.01,8236831,7939560,3.74,-
2016/07,1289593,1290383,1271031,-0.06,1.46,9526424,9210591,3.42,-
2016/08,1319748,1289593,1207674,2.33,9.28,10846172,10418265,4.10,-
2016/09,1185003,1319748,1257291,-10.20,-5.74,12031175,11675556,3.04,-
2016/10,1180498,1185003,1396758,-0.38,-15.48,13211673,13072314,1.06,-
2016/11,1251804,1180498,1562329,6.04,-19.87,14463477,14634643,-1.16,-
2016/12,1306790,1251804,1484070,4.39,-11.94,15770267,16118713,-2.16,-
2017/01,1071842,1306790,1421796,-17.97,-24.61,1071842,1421796,-24.61,-
2017/02,1067661,1071842,1190384,-0.39,-10.30,2139503,2612180,-18.09,-
2017/03,1258140,1067661,1502313,17.84,-16.25,3397643,4114493,-17.42,-
2017/04,1182078,1258140,1443756,-6.04,-18.12,4579721,5558249,-17.60,-
2017/05,1129469,1182078,1388199,-4.45,-18.63,5709190,6946448,-17.81,-
2017/06,1065328,1129469,1290383,-5.67,-17.44,6774518,8236831,-17.75,-
2017/07,1170402,1065328,1289593,9.86,-9.24,7944920,9526424,-16.60,-
2017/08,1180776,1170402,1319748,0.88,-10.53,9125696,10846172,-15.86,-
2017/09,1198558,1180776,1185003,1.50,1.14,10324254,12031175,-14.18,-
2017/10,1228057,1198558,1180498,2.46,4.02,11552311,13211673,-12.55,-
2017/11,1256390,1228057,1251804,2.30,0.36,12808701,14463477,-11.44,-
2017/12,1077533,1256390,1306790,-14.23,-17.54,13886234,15770267,-11.94,-
2018/01,1106723,1077533,1071842,2.70,3.25,1106723,1071842,3.25,-
2018/02,856467,1106723,1067661,-22.61,-19.78,1963190,2139503,-8.24,-
2018/03,1175461,856467,1258140,37.24,-6.57,3138651,3397643,-7.62,-
2018/04,1170447,1175461,1182078,-0.42,-0.98,4309098,4579721,-5.90,-
2018/05,1283024,1170447,1129469,9.61,13.59,5592122,5709190,-2.05,-
2018/06,1277265,1283024,1065328,-0.44,19.89,6869387,6774518,1.40,-
2018/07,1400677,1277265,1170402,9.66,19.67,8270064,7944920,4.09,-
2018/08,1450883,1400677,1180776,3.58,22.87,9720947,9125696,6.52,-
