世界,	5347
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,2088416,2293921,1812279,-8.95,15.23,2088416,1812279,15.23,-
2015/02,2006514,2088416,1829484,-3.92,9.67,4094930,3641763,12.44,-
2015/03,2303239,2006514,1865391,14.78,23.47,6398169,5507154,16.17,-
2015/04,2155695,2303239,1888113,-6.40,14.17,8553864,7395267,15.66,-
2015/05,2053186,2155695,1940126,-4.75,5.82,10607050,9335393,13.62,-
2015/06,1935117,2053186,1993283,-5.75,-2.91,12542167,11328676,10.71,-
2015/07,1833496,1935117,2069856,-5.25,-11.41,14375663,13398532,7.29,-
2015/08,1694148,1833496,2054441,-7.60,-17.53,16069811,15452973,3.99,-
2015/09,1767913,1694148,2060475,4.35,-14.19,17837724,17513448,1.85,-
2015/10,1897237,1767913,2151548,7.31,-11.81,19734961,19664996,0.35,-
2015/11,1784648,1897237,1972562,-5.93,-9.52,21519609,21637558,-0.54,-
2015/12,1800112,1784648,2293921,0.86,-21.52,23319721,23931479,-2.55,-
2016/01,2011577,1800112,2088416,11.74,-3.67,2011577,2088416,-3.67,-
2016/02,2022455,2011577,2006514,0.54,0.79,4034032,4094930,-1.48,-
2016/03,2180520,2022455,2303239,7.81,-5.32,6214552,6398169,-2.86,-
2016/04,2146058,2180520,2155695,-1.58,-0.44,8360610,8553864,-2.25,-
2016/05,2209130,2146058,2053186,2.93,7.59,10569740,10607050,-0.35,-
2016/06,2107800,2209130,1935117,-4.58,8.92,12677540,12542167,1.07,-
2016/07,2174642,2107800,1833496,3.17,18.60,14852182,14375663,3.31,-
2016/08,2234220,2174642,1694148,2.73,31.87,17086402,16069811,6.32,-
2016/09,2145748,2234220,1767913,-3.95,21.37,19232150,17837724,7.81,-
2016/10,2250884,2145748,1897237,4.89,18.64,21483034,19734961,8.85,-
2016/11,2165964,2250884,1784648,-3.77,21.36,23648998,21519609,9.89,-
2016/12,2179636,2165964,1800112,0.63,21.08,25828634,23319721,10.75,-
2017/01,1971271,2179636,2011577,-9.55,-2.00,1971271,2011577,-2.00,-
2017/02,1895636,1971271,2022455,-3.83,-6.27,3866907,4034032,-4.14,-
2017/03,2396524,1895636,2180520,26.42,9.90,6263431,6214552,0.78,-
2017/04,1714443,2396524,2146058,-28.46,-20.11,7977874,8360610,-4.57,-
2017/05,1971259,1714443,2209130,14.97,-10.76,9949133,10569740,-5.87,-
2017/06,2185411,1971259,2107800,10.86,3.68,12134544,12677540,-4.28,-
2017/07,1934929,2185411,2174642,-11.46,-11.02,14069473,14852182,-5.26,-
2017/08,2214037,1934929,2234220,14.42,-0.90,16283510,17086402,-4.69,-
2017/09,2251091,2214037,2145748,1.67,4.90,18534601,19232150,-3.62,-
2017/10,2086125,2251091,2250884,-7.32,-7.31,20620726,21483034,-4.01,-
2017/11,2066511,2086125,2165964,-0.94,-4.59,22687237,23648998,-4.06,-
2017/12,2222376,2066511,2179636,7.54,1.96,24909613,25828634,-3.55,-
2018/01,2129555,2222376,1971271,-4.17,8.02,2129555,1971271,8.02,-
2018/02,1902636,2129555,1895636,-10.65,0.36,4032191,3866907,4.27,-
2018/03,2393275,1902636,2396524,25.78,-0.13,6425466,6263431,2.58,-
2018/04,2129056,2393275,1714443,-11.04,24.18,8554522,7977874,7.22,-
2018/05,2425520,2129056,1971259,13.92,23.04,10980042,9949133,10.36,-
2018/06,2494116,2425520,2185411,2.82,14.12,13474158,12134544,11.03,-
2018/07,2491008,2494116,1934929,-0.12,28.73,15965166,14069473,13.47,-
2018/08,2615158,2491008,2214037,4.98,18.11,18580324,16283510,14.10,-
2018/09,2643010,2615158,2251091,1.06,17.41,21223334,18534601,14.50,-
2018/10,2524544,2643010,2086125,-4.48,21.01,23747878,20620726,15.16,-
2018/11,2585002,2524544,2066511,2.39,25.09,26332880,22687237,16.06,-
2018/12,2595214,2585002,2222376,0.39,16.77,28928094,24909613,16.13,-
2019/01,2559239,2595214,2129555,-1.38,20.17,2559239,2129555,20.17,-
2019/02,2127290,2559239,1902636,-16.87,11.80,4686529,4032191,16.22,-
2019/03,2220037,2127290,2393275,4.35,-7.23,6906566,6425466,7.48,-
2019/04,2295975,2220037,2129056,3.42,7.84,9202541,8554522,7.57,-
2019/05,2324731,2295975,2425520,1.25,-4.15,11527272,10980042,4.98,-
