瑞利,	1512
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,342320,451499,268712,-24.18,27.39,342320,268712,27.39,-
2015/02,260857,342320,263661,-23.79,-1.06,603177,532373,13.29,-
2015/03,356705,260857,328337,36.74,8.63,959882,860710,11.52,-
2015/04,344592,356705,317472,-3.39,8.54,1304474,1178182,10.71,-
2015/05,250101,344592,317197,-27.42,-21.15,1554575,1495379,3.95,-
2015/06,219844,250101,347698,-12.09,-36.77,1774419,1843078,-3.72,-
2015/07,214952,219844,318232,-2.22,-32.45,1989371,2161310,-7.95,-
2015/08,234075,214952,283736,8.89,-17.50,2223446,2445046,-9.06,-
2015/09,413565,234075,305212,76.68,35.50,2637011,2750258,-4.11,-
2015/10,495250,413565,340771,19.75,45.33,3132261,3091029,1.33,-
2015/11,518235,495250,398013,4.64,30.20,3650496,3489042,4.62,-
2015/12,449533,518235,451499,-13.25,-0.43,4100029,3940541,4.04,-
2016/01,389937,449533,342320,-13.25,13.91,389937,342320,13.91,-
2016/02,291431,389937,260857,-25.26,11.72,681368,603177,12.96,-
2016/03,368787,291431,356705,26.54,3.38,1050155,959882,9.40,-
2016/04,286473,368787,344592,-22.32,-16.86,1336628,1304474,2.46,-
2016/05,301029,286473,250101,5.08,20.36,1637657,1554575,5.34,-
2016/06,259219,301029,219844,-13.88,17.91,1896876,1774419,6.90,-
2016/07,231981,259219,214952,-10.50,7.92,2128857,1989371,7.01,-
2016/08,312441,231981,234075,34.68,33.47,2441298,2223446,9.79,-
2016/09,317281,312441,413565,1.54,-23.28,2758579,2637011,4.61,-
2016/10,477794,317281,495250,50.59,-3.52,3236373,3132261,3.32,-
2016/11,453314,477794,518235,-5.12,-12.52,3689687,3650496,1.07,-
2016/12,499165,453314,449533,10.11,11.04,4188852,4100029,2.16,-
2017/01,293947,499165,389937,-41.11,-24.61,293947,389937,-24.61,-
2017/02,192830,293947,291431,-34.39,-33.83,486777,681368,-28.55,-
2017/03,269692,192830,368787,39.85,-26.87,756469,1050155,-27.96,-
2017/04,182492,269692,286473,-32.33,-36.29,938961,1336628,-29.75,-
2017/05,162446,182492,301029,-10.98,-46.03,1101407,1637657,-32.74,-
2017/06,186794,162446,259219,14.98,-27.93,1288201,1896876,-32.08,-
2017/07,137655,186794,231981,-26.30,-40.66,1425857,2128857,-33.02,-
2017/08,175337,137655,312441,27.37,-43.88,1601194,2441298,-34.41,-
2017/09,168005,175337,317281,-4.18,-47.04,1769199,2758579,-35.86,-
2017/10,229478,168005,477794,36.58,-51.97,1998677,3236373,-38.24,本月營收較去年同期減少，主係大陸子公司組車輛減少
2017/11,278914,229478,453314,21.54,-38.47,2277591,3689687,-38.27,-
2017/12,263005,278914,499165,-5.70,-47.31,2540596,4188852,-39.34,-
2018/01,283835,263005,293947,7.92,-3.44,283835,293947,-3.44,-
2018/02,179749,283835,192830,-36.67,-6.78,463584,486777,-4.76,-
2018/03,250701,179749,269692,39.47,-7.04,714285,756469,-5.57,-
2018/04,203305,250701,182492,-18.90,11.40,917590,938961,-2.27,-
2018/05,259357,203305,162446,27.57,59.65,1176947,1101407,6.85,本月合併營收較去年同期增加，主係子公司常熟瑞利因客戶組車量提升，營收增加
2018/06,283806,259357,186794,9.42,51.93,1460753,1288201,13.39,本月合併營收較去年同期增加，主係子公司常熟瑞利因客戶組車量持續提升，營收增加所致。
2018/07,295128,283806,137655,3.98,114.39,1755881,1425857,23.14,本月營收較去年同期增加，主係模具結案及子公司常熟瑞利因客戶組車量持續穩定提升所致。
2018/08,233942,295128,175337,-20.73,33.42,1989823,1601194,24.27,-
2018/09,252560,233942,168005,7.95,50.32,2242383,1769199,26.74,本月營收較去年同期增加，主係子公司常熟瑞利因客戶組車量持續穩定提升所致。
2018/10,334041,252560,229478,32.26,45.56,2576424,1998677,28.90,-
2018/11,294723,334041,278914,-11.77,5.66,2871147,2277591,26.06,-
2018/12,217077,294723,263005,-26.34,-17.46,3088224,2540596,21.55,-
