訊芯-KY,	6451
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,625767,643037,300520,-2.68,108.22,625767,300520,108.22,-
2015/02,502316,625767,241338,-19.72,108.13,1128083,541858,108.18,-
2015/03,566664,502316,216954,12.81,161.19,1694747,758812,123.34,-
2015/04,517663,566664,290254,-8.64,78.34,2212410,1049066,110.89,本公司功能性貨幣為新台幣
2015/05,412311,517663,341678,-20.35,20.67,2624720,1390744,88.72,本公司功能性貨幣為新台幣
2015/06,400077,412311,377320,-2.96,6.03,3024798,1768064,71.07,本公司功能性貨幣為新台幣
2015/07,393654,400077,452062,-1.60,-12.92,3417452,2220126,53.93,本公司功能性貨幣為新台幣
2015/08,416143,393654,563962,5.71,-26.21,3833595,2784089,37.69,本公司功能性貨幣為新台幣
2015/09,506314,416143,632766,21.66,-19.98,4339909,3416855,27.01,-
2015/10,536925,506314,640508,6.04,-16.17,4876834,4057363,20.19,-
2015/11,545562,536925,675841,1.60,-19.27,5422396,4733203,14.56,-
2015/12,489639,545562,643071,-10.25,-23.85,5912035,5376274,9.96,-
2016/01,341177,489639,625767,-30.32,-45.47,341177,625767,-45.47,-
2016/02,283365,341177,502316,-16.94,-43.58,624542,1128083,-44.63,-
2016/03,348664,283365,566664,23.04,-38.47,973206,1694747,-42.57,-
2016/04,380242,348664,517663,9.05,-26.54,1353447,2212410,-38.82,-
2016/05,382538,380242,412311,0.60,-7.22,1735985,2624720,-33.86,-
2016/06,402676,382538,400077,5.26,0.64,2138660,3024798,-29.29,-
2016/07,408163,402676,393654,1.36,3.68,2546823,3417452,-25.47,-
2016/08,418211,408163,416143,2.46,0.49,2965034,3833595,-22.65,-
2016/09,350433,418211,506314,-16.20,-30.78,3315467,4339909,-23.60,-
2016/10,286576,350433,536925,-18.22,-46.62,3602043,4876834,-26.13,-
2016/11,276255,286576,545562,-3.60,-49.36,3878299,5422396,-28.47,-
2016/12,254588,276255,489639,-7.84,-48.00,4132887,5912035,-30.09,-
2017/01,244252,254588,341177,-4.05,-28.40,244252,341177,-28.40,-
2017/02,245880,244252,283365,0.66,-13.22,490132,624542,-21.52,-
2017/03,246819,245880,348664,0.38,-29.21,736951,973206,-24.27,-
2017/04,250253,246819,380242,1.39,-34.18,987204,1353447,-27.06,-
2017/05,251132,250253,382538,0.35,-34.35,1238336,1735985,-28.66,-
2017/06,260376,251132,402676,3.68,-35.33,1498712,2138660,-29.92,-
2017/07,250270,260376,408163,-3.88,-38.68,1748982,2546823,-31.32,-
2017/08,260628,250270,418211,4.13,-37.68,2009610,2965034,-32.22,-
2017/09,260245,260628,350433,-0.14,-25.73,2269856,3315467,-31.53,-
2017/10,262497,260245,286576,0.86,-8.40,2532353,3602043,-29.69,-
2017/11,268013,262497,276255,2.10,-2.98,2800366,3878299,-27.79,-
2017/12,348278,268013,254588,29.94,36.80,3148644,4132887,-23.81,-
2018/01,316771,348278,244252,-9.04,29.69,316771,244252,29.69,主要係因客戶
2018/02,251103,316771,245880,-20.73,2.12,567874,490132,15.86,-
2018/03,273302,251103,246819,8.84,10.72,841176,736951,14.14,-
2018/04,261746,273302,250253,-4.22,4.59,1102922,987204,11.72,-
2018/05,282568,261746,251132,7.95,12.51,1385490,1238336,11.88,-
