氣立,	4555
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,101084,85309,68075,18.49,48.48,101084,68075,48.48,-
2015/02,72674,101084,58154,-28.10,24.96,173758,126229,37.65,-
2015/03,97242,72674,85875,33.80,13.23,271000,212104,27.76,-
2015/04,105251,97242,96129,8.23,9.48,376521,308233,22.15,-
2015/05,128469,105251,140289,22.05,-8.42,504720,448522,12.52,-
2015/06,160296,128469,137872,24.77,16.26,665016,586394,13.40,-
2015/07,156050,160296,158398,-2.64,-1.48,821066,744792,10.24,-
2015/08,142730,156050,165829,-8.53,-13.92,963796,910621,5.83,-
2015/09,121203,142730,124103,-15.08,-2.33,1084999,1034724,4.85,-
2015/10,93709,121203,106118,-22.68,-11.69,1178708,1140842,3.31,-
2015/11,84468,93709,104484,-9.86,-19.15,1263176,1245326,1.43,-
2015/12,88566,84468,85309,4.85,3.81,1351742,1330635,1.58,-
2016/01,99293,88566,101084,12.11,-1.77,99293,101084,-1.77,-
2016/02,74238,99293,72674,-25.23,2.15,173531,173758,-0.13,-
2016/03,94631,74238,97242,27.46,-2.68,268162,271000,-1.04,-
2016/04,117270,94631,105251,23.92,11.41,399608,376521,6.13,-
2016/05,133666,117270,128469,13.98,4.04,519098,504720,2.84,-
2016/06,141957,133666,160296,6.20,-11.44,661055,665016,-0.59,-
2016/07,123004,141957,156050,-13.35,-21.17,784059,821066,-4.50,-
2016/08,100900,123004,142730,-17.97,-29.30,884959,963796,-8.17,-
2016/09,81219,100900,121203,-19.50,-32.98,966178,1084999,-10.95,-
2016/10,82247,81219,93709,1.26,-12.23,1048425,1178708,-11.05,-
2016/11,86979,82247,84468,5.75,2.97,1135404,1263176,-10.11,-
2016/12,92721,86979,88566,6.60,4.69,1228125,1351742,-9.14,-
2017/01,75683,92721,99293,-18.37,-23.77,75683,99293,-23.77,-
2017/02,74333,75683,74238,-1.78,0.12,150016,173531,-13.55,-
2017/03,113984,74333,94631,53.34,20.45,264000,268162,-1.55,-
2017/04,124258,113984,117270,9.01,5.95,388258,385432,0.73,-
2017/05,138425,124258,133666,11.40,3.56,526683,519098,1.46,-
2017/06,152666,138425,141957,10.28,7.54,679349,661055,2.76,-
2017/07,144702,152666,123004,-5.21,17.64,824051,784059,5.10,-
2017/08,137707,144702,100900,-4.83,36.47,961758,884959,8.67,-
2017/09,125237,137707,81219,-9.05,54.19,1086995,966178,12.50,手機廠商訂單逐步增加
2017/10,115571,125237,82247,-7.71,40.51,1202566,1048425,14.70,-
2017/11,133356,115571,86979,15.38,53.31,1335922,1135404,17.66,手機廠商訂單逐步增加
2017/12,129495,133356,92721,-2.89,39.66,1465417,1228125,19.32,-
2018/01,137191,129495,75683,5.94,81.27,137191,75683,81.27,手機廠商訂單逐步增加
2018/02,96244,137191,74333,-29.84,29.47,233435,150016,55.60,自動化需求強勁
2018/03,145189,96244,113984,50.85,27.37,378624,264000,43.41,-
2018/04,158490,145189,124258,9.16,27.54,537114,388258,38.33,-
2018/05,172209,158490,138425,8.65,24.40,709323,526683,34.67,-
2018/06,159820,172209,152666,-7.19,4.68,869143,679349,27.93,-
2018/07,156772,159820,144702,-1.90,8.34,1025915,824051,24.49,-
2018/08,147311,156772,137707,-6.03,6.97,1173226,961758,21.98,-
2018/09,136518,147311,125237,-7.32,9.00,1309744,1086995,20.49,-
2018/10,132429,136518,115571,-2.99,14.58,1442173,1202566,19.92,-
2018/11,136337,132429,133356,2.95,2.23,1578510,1335922,18.15,-
2018/12,123745,136337,129495,-9.23,-4.44,1702255,1465417,16.16,-
2019/01,125660,123745,137191,1.54,-8.40,125660,137191,-8.40,-
2019/02,74510,125660,96244,-40.70,-22.58,200170,233435,-14.25,-
2019/03,138278,74510,145189,85.58,-4.76,338448,378624,-10.61,-
2019/04,120545,138278,158490,-12.82,-23.94,458993,537114,-14.54,-
2019/05,117309,120545,172209,-2.68,-31.87,576302,709323,-18.75,-
2019/06,115015,117309,159820,-1.95,-28.03,691317,869143,-20.45,-
2019/07,123683,115015,156772,7.53,-21.10,815000,1025915,-20.55,-
