動力-KY,	6591
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2016/12,121123,114252,78340,6.01,54.61,1173895,841107,39.56,"2016年訂單量增加,致營收增長"
2017/01,66629,121123,111727,-44.99,-40.36,66629,111727,-40.36,主要係本月適逢春節連續假期.致營業天數較去年同期減少所致。
2017/02,64043,66629,43415,-3.88,47.51,130672,155142,-15.77,主要係105年02月適逢農曆春節連續假期，致營業天數較去年同期增加所致
2017/03,82745,64043,60347,29.20,37.11,213417,215489,-0.96,-
2017/04,77937,82745,42842,-5.81,81.91,291354,258331,12.78,主係接單量增加.致營收較去年同期增加
2017/05,71366,77937,38012,-8.43,87.74,362720,296343,22.39,"營收較去年同期成長,主係接單量增加所致"
2017/06,106264,71366,92584,48.90,14.77,468984,388927,20.58,"本期營收較去年同期成長,主係接單量增加所致。"
2017/07,140278,106264,138197,32.00,1.50,609262,527124,15.58,-
2017/08,125420,140278,139522,-10.59,-10.10,734682,666646,10.20,-
2017/09,133981,125420,148724,6.82,-9.91,868663,815370,6.53,-
2017/10,119287,133981,123150,-10.96,-3.13,987950,938520,5.26,-
2017/11,146114,119287,114252,22.48,27.88,1134064,1052772,7.72,-
2017/12,157883,146114,121123,8.05,30.34,1291947,1173895,10.05,-
2018/01,169045,157883,66629,7.06,153.71,169045,66629,153.71,"1月份營收較去年同期大幅成長,主係接單量增加所致。"
2018/02,86904,169045,64043,-48.59,35.69,255949,130672,95.87,"本年累計營收較去年同期大幅成長,主係今年1月份接單量增加所致。"
2018/03,163859,86904,82745,88.55,98.02,419808,213417,96.70,"3月份營收較去年同期大幅成長,主係接單量增加所致。"
2018/04,110452,163859,77937,-32.59,41.71,530260,291354,81.99,"1-4月份累計營收較去年同期累計數成長,主係接單量增加所致。"
2018/05,114631,110452,71366,3.78,60.62,644891,362720,77.79,"5月份營收較去年同期大幅成長,主係接單量增加所致。"
2018/06,62835,114631,106264,-45.18,-40.86,707726,468984,50.90,"1-6月份累計營收較去年同期累計數成長,主係接單量增加所致。"
2018/07,73149,62835,140278,16.41,-47.85,780875,609262,28.16,-
2018/08,76959,73149,125420,5.20,-38.63,857834,734682,16.76,-
2018/09,93342,76959,133981,21.28,-30.33,951176,868663,9.49,-
2018/10,131675,93342,119287,41.06,10.38,1082851,987950,9.60,-
2018/11,73484,131675,146114,-44.19,-49.70,1156335,1134064,1.96,受下游客戶拉貨力道減緩
2018/12,61260,73484,157883,-16.63,-61.19,1217595,1291947,-5.75,受下游拉貨減緩所致
2019/01,91591,61260,169045,49.51,-45.81,91591,169045,-45.81,受下游客戶拉貨力道減緩
