欣興,	3037
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,4700223,5270132,4514108,-10.81,4.12,4700223,4514108,4.12,-
2015/02,3902101,4700223,4029743,-16.98,-3.16,8602324,8543851,0.68,-
2015/03,4820846,3902101,5011672,23.54,-3.80,13423170,13555523,-0.97,-
2015/04,4874066,4820846,4901490,1.10,-0.55,18297236,18457013,-0.86,-
2015/05,5483439,4874066,5190848,12.50,5.63,23780675,23647862,0.56,-
2015/06,5886306,5483439,4996020,7.34,17.81,29666981,28643881,3.57,-
2015/07,5354820,5886306,5354490,-9.02,0.00,35021801,33998372,3.01,-
2015/08,5507908,5354820,5484585,2.85,0.42,40529709,39482957,2.65,-
2015/09,6532638,5507908,5641412,18.60,15.79,47062347,45124369,4.29,-
2015/10,6070963,6532638,5844257,-7.06,3.87,53133310,50968626,4.24,-
2015/11,5999505,6070963,5516349,-1.17,8.75,59132815,56484975,4.68,-
2015/12,5517030,5999505,5270132,-8.04,4.68,64649845,61755106,4.68,-
2016/01,5443446,5517030,4700223,-1.33,15.81,5443446,4700223,15.81,-
2016/02,4315423,5443446,3902101,-20.72,10.59,9758869,8602324,13.44,-
2016/03,5569589,4315423,4820846,29.06,15.53,15328459,13423170,14.19,-
2016/04,5133933,5569589,4874066,-7.82,5.33,20462392,18297236,11.83,-
2016/05,5061508,5133933,5483439,-1.41,-7.69,25523900,23780675,7.33,-
2016/06,4796772,5061508,5886306,-5.23,-18.50,30320672,29666981,2.20,-
2016/07,5113233,4796772,5354820,6.59,-4.51,35433905,35021801,1.17,-
2016/08,5383078,5113233,5507908,5.27,-2.26,40816983,40529709,0.70,-
2016/09,5366258,5383078,6532638,-0.31,-17.85,46183240,47062347,-1.86,-
2016/10,5538994,5366258,6070963,3.21,-8.76,51722234,53133310,-2.65,-
2016/11,5488146,5538994,5999505,-0.91,-8.52,57210380,59132815,-3.25,-
2016/12,5427901,5488146,5517030,-1.09,-1.61,62638281,64649845,-3.11,-
2017/01,4992106,5427901,5443446,-8.02,-8.29,4992106,5443446,-8.29,-
2017/02,4742459,4992106,4315423,-5.00,9.89,9734565,9758869,-0.24,-
2017/03,4926378,4742459,5569589,3.87,-11.54,14660943,15328459,-4.35,-
2017/04,4584319,4926378,5133933,-6.94,-10.70,19245262,20462392,-5.94,-
2017/05,4832089,4584319,5061508,5.40,-4.53,24077351,25523900,-5.66,-
2017/06,5107322,4832089,4796772,5.69,6.47,29184674,30320672,-3.74,-
2017/07,4906466,5107322,5113233,-3.93,-4.04,34091139,35433905,-3.78,-
2017/08,5739649,4906466,5383078,16.98,6.62,39830788,40816983,-2.41,-
2017/09,6298209,5739649,5366258,9.73,17.36,46128997,46183240,-0.11,-
2017/10,6406734,6298209,5538994,1.72,15.66,52535731,51722234,1.57,-
2017/11,6224527,6406734,5488146,-2.84,13.41,58760258,57210380,2.70,-
2017/12,6232500,6224527,5427901,0.12,14.82,64992758,62638281,3.75,-
2018/01,6176269,6232500,4992106,-0.90,23.72,6176269,4992106,23.72,-
2018/02,4943313,6176269,4742459,-19.96,4.23,11119582,9734565,14.22,-
2018/03,5441602,4943313,4926378,10.08,10.45,16561184,14660943,12.96,-
2018/04,5674671,5441602,4584319,4.28,23.78,22235855,19245262,15.53,無
2018/05,5600348,5674671,4832089,-1.30,15.89,27836202,24077351,15.61,-
