泰碩,	3338
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,202698,233451,213535,-13.17,-5.07,202698,213535,-5.07,-
2015/02,144852,202698,145937,-28.53,-0.74,347550,359472,-3.31,-
2015/03,211391,144852,204611,45.93,3.31,558941,564083,-0.91,-
2015/04,191126,211391,246098,-9.58,-22.33,750067,810181,-7.41,-
2015/05,189139,191126,230667,-1.03,-18.00,939206,1040848,-9.76,-
2015/06,210467,189139,220875,11.27,-4.71,1149673,1261723,-8.88,-
2015/07,187033,210467,228175,-11.13,-18.03,1336706,1489898,-10.28,-
2015/08,218177,187033,229980,16.65,-5.13,1554883,1719878,-9.59,-
2015/09,262277,218177,227559,20.21,15.25,1817160,1947437,-6.68,-
2015/10,226081,262277,217108,-13.80,4.13,2043241,2164545,-5.60,-
2015/11,258401,226081,232356,14.29,11.20,2301643,2396901,-3.97,-
2015/12,254187,258401,233451,-1.63,8.88,2555830,2630352,-2.83,-
2016/01,211009,254187,202698,-16.98,4.10,211009,202698,4.10,-
2016/02,146540,211009,144852,-30.55,1.16,357549,347550,2.87,-
2016/03,248648,146540,211391,69.67,17.62,606197,558941,8.45,-
2016/04,184890,248648,191126,-25.64,-3.26,791087,750067,5.46,-
2016/05,210593,184890,189139,13.90,11.34,1001680,939206,6.65,-
2016/06,262925,210593,210467,24.84,24.92,1264605,1149673,9.99,-
2016/07,264671,262925,187033,0.66,41.51,1529276,1336706,14.40,-
2016/08,274506,264671,218177,3.71,25.81,1803782,1554883,16.00,-
2016/09,274543,274506,262277,0.01,4.67,2078325,1817160,14.37,-
2016/10,238856,274543,226081,-12.99,5.65,2317181,2043241,13.40,-
2016/11,289263,238856,258401,21.10,11.94,2606444,2301643,13.24,-
2016/12,271224,289263,254187,-6.23,6.70,2877668,2555830,12.59,-
2017/01,191196,271224,211009,-29.50,-9.38,191196,211009,-9.38,-
2017/02,163825,191196,146540,-14.31,11.79,355021,357549,-0.70,-
2017/03,293583,163825,248648,79.20,18.07,648604,606197,6.99,-
2017/04,189772,293583,184890,-35.36,2.64,838376,791087,5.97,-
2017/05,242838,189772,210593,27.96,15.31,1081214,1001680,7.94,-
2017/06,260742,242838,262925,7.37,-0.83,1341956,1264605,6.11,-
2017/07,247569,260742,264671,-5.05,-6.46,1589525,1529276,3.93,-
2017/08,298089,247569,274506,20.40,8.59,1887614,1803782,4.64,-
2017/09,317240,298089,274543,6.42,15.55,2204854,2078325,6.08,-
2017/10,254766,317240,238856,-19.69,6.66,2459620,2317181,6.14,-
2017/11,312328,254766,289263,22.59,7.97,2771948,2606444,6.34,-
2017/12,291538,312328,271224,-6.65,7.48,3063486,2877668,6.45,-
2018/01,265313,291538,191196,-8.99,38.76,265313,191196,38.76,-
2018/02,161353,265313,163825,-39.18,-1.50,426667,355021,20.18,-
2018/03,298050,161353,293583,84.71,1.52,724716,648604,11.73,-
2018/04,221999,298050,189772,-25.51,16.98,946715,838376,12.92,-
