曜亞,	4138
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,101522,127461,57755,-20.35,75.78,101522,57755,75.78,-
2015/02,88211,101522,87270,-13.11,1.07,189733,145025,30.82,-
2015/03,116669,88211,119778,32.26,-2.59,306402,264803,15.70,-
2015/04,122407,116669,99330,4.91,23.23,428809,364133,17.76,-
2015/05,125787,122407,107596,2.76,16.90,554596,471729,17.56,-
2015/06,124165,125787,113107,-1.28,9.77,678761,584836,16.06,-
2015/07,113116,124165,118082,-8.89,-4.20,791877,702918,12.65,-
2015/08,104071,113116,99369,-7.99,4.73,895948,802287,11.67,-
2015/09,97200,104071,88601,-6.60,9.70,993148,890888,11.47,-
2015/10,96699,97200,91133,-0.51,6.10,1089847,982021,10.98,-
2015/11,98935,96699,97913,2.31,1.04,1188782,1079934,10.07,-
2015/12,104608,98935,127461,5.73,-17.92,1293390,1207395,7.12,-
2016/01,111062,104608,101522,6.16,9.39,111062,101522,9.39,-
2016/02,90730,111062,88211,-18.30,2.85,201792,189733,6.35,-
2016/03,110037,90730,116669,21.27,-5.68,311829,306402,1.77,-
2016/04,113557,110037,122407,3.19,-7.22,425386,428809,-0.79,-
2016/05,111045,113557,125787,-2.21,-11.71,536431,554596,-3.27,-
2016/06,111845,111045,124165,0.72,-9.92,648276,678761,-4.49,-
2016/07,100112,111845,113116,-10.49,-11.49,748388,791877,-5.49,-
2016/08,95379,100112,104071,-4.72,-8.35,843767,895948,-5.82,-
2016/09,90636,95379,97200,-4.97,-6.75,934403,993148,-5.91,-
2016/10,89908,90636,96699,-0.80,-7.02,1024311,1089847,-6.01,-
2016/11,91440,89908,98935,1.70,-7.57,1115751,1188782,-6.14,-
2016/12,96807,91440,104608,5.86,-7.45,1212558,1293390,-6.24,-
2017/01,93444,96807,111062,-3.47,-15.86,93444,111062,-15.86,-
2017/02,92511,93444,90730,-0.99,1.96,185955,201792,-7.84,-
2017/03,95964,92511,110037,3.73,-12.78,281919,311829,-9.59,-
2017/04,96171,95964,113557,0.21,-15.31,378090,425386,-11.11,-
2017/05,99442,96171,111045,3.40,-10.44,477532,536431,-10.97,-
2017/06,99396,99442,111845,-0.04,-11.13,576928,648276,-11.00,-
2017/07,97161,99396,100112,-2.24,-2.94,674089,748388,-9.92,-
2017/08,89137,97161,95379,-8.25,-6.54,763226,843767,-9.54,-
2017/09,95353,89137,90636,6.97,5.20,858579,934403,-8.11,-
2017/10,91725,95353,89908,-3.80,2.02,950304,1024311,-7.22,-
2017/11,100038,91725,91440,9.06,9.40,1050342,1115751,-5.86,-
2017/12,105523,100038,96807,5.48,9.00,1155865,1212558,-4.67,-
2018/01,100396,105523,93444,-4.85,7.43,100396,93444,7.43,-
2018/02,93194,100396,92511,-7.17,0.73,193590,185955,4.10,-
2018/03,105412,93194,95964,13.11,9.84,299002,281919,6.05,-
2018/04,105627,105412,96171,0.20,9.83,404629,378090,7.01,-
2018/05,107606,105627,99442,1.87,8.20,512235,477532,7.26,-
