康普,	4739
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,309836,277046,227454,11.83,36.21,309836,227454,36.21,-
2015/02,283865,309836,192840,-8.38,47.20,593701,420294,41.25,-
2015/03,355000,283865,239273,25.05,48.36,948701,659567,43.83,-
2015/04,333912,355000,237674,-5.94,40.49,1282613,897241,42.95,-
2015/05,322963,333912,226028,-3.27,42.88,1605576,1123269,42.93,-
2015/06,318088,322963,196846,-1.50,61.59,1923664,1320115,45.71,本月營收較去年同期增加，主係動力電池材料及電子化學品需求增加。
2015/07,306392,318088,264425,-3.67,15.87,2230056,1584540,40.73,-
2015/08,331006,306392,262693,8.03,26.00,2561062,1847233,38.64,-
2015/09,330605,331006,305921,-0.12,8.06,2891667,2153154,34.29,-
2015/10,358894,330605,277259,8.55,29.44,3250561,2430413,33.74,-
2015/11,340162,358894,248899,-5.21,36.66,3590723,2679312,34.01,-
2015/12,315269,340162,277046,-7.31,13.79,3905992,2956358,32.12,-
2016/01,364501,315269,309836,15.61,17.64,364501,309836,17.64,-
2016/02,253590,364501,283865,-30.42,-10.66,618091,593701,4.10,-
2016/03,360403,253590,355000,42.12,1.52,978494,948701,3.14,-
2016/04,308533,360403,333912,-14.39,-7.60,1287027,1282613,0.34,-
2016/05,345542,308533,322963,11.99,6.99,1632569,1605576,1.68,-
2016/06,312359,345542,318088,-9.60,-1.80,1944928,1923664,1.10,-
2016/07,321644,312359,306392,2.97,4.97,2266572,2230056,1.63,-
2016/08,379767,321644,331006,18.07,14.73,2646339,2561062,3.32,-
2016/09,336107,379767,330605,-11.49,1.66,2982446,2891667,3.13,-
2016/10,285522,336107,358894,-15.05,-20.44,3267968,3250561,0.53,-
2016/11,363324,285522,340162,27.24,6.80,3631292,3590723,1.12,-
2016/12,369094,363324,315269,1.58,17.07,4000386,3905992,2.41,-
2017/01,407739,369094,364501,10.47,11.86,407739,364501,11.86,-
2017/02,400127,407739,253590,-1.86,57.78,807866,618091,30.70,本月營業收入較去年同期成長超過50%，主要係動力電池材料出貨量增加所致。
2017/03,457185,400127,360403,14.25,26.85,1265051,978494,29.28,-
2017/04,366735,457185,308533,-19.78,18.86,1631786,1287027,26.78,-
2017/05,361247,366735,345542,-1.49,4.54,1993033,1632569,22.07,-
2017/06,366162,361247,312359,1.36,17.22,2359195,1944928,21.29,-
2017/07,395807,366162,321644,8.09,23.05,2755002,2266572,21.54,-
2017/08,408606,395807,379767,3.23,7.59,3163608,2646339,19.54,-
2017/09,493104,408606,336107,20.67,46.71,3656712,2982446,22.60,-
2017/10,415857,493104,285522,-15.66,45.64,4072569,3267968,24.62,-
2017/11,470146,415857,363324,13.05,29.40,4542715,3631292,25.09,-
2017/12,436972,470146,369094,-7.05,18.39,4979687,4000386,24.48,-
2018/01,515734,436972,407739,18.02,26.48,515734,407739,26.48,-
2018/02,533907,515734,400127,3.52,33.43,1049641,807866,29.92,-
2018/03,561134,533907,457185,5.09,22.73,1610775,1265051,27.32,-
2018/04,513070,561134,366735,-8.56,39.90,2123845,1631786,30.15,-
2018/05,502649,513070,361247,-2.03,39.14,2626494,1993033,31.78,-
2018/06,542769,502649,366162,7.98,48.23,3169263,2359195,34.33,-
2018/07,560543,542769,395807,3.27,41.62,3729806,2755002,35.38,-
2018/08,553461,560543,408606,-1.26,35.45,4283267,3163608,35.39,-
2018/09,551792,553461,493104,-0.30,11.90,4835059,3656712,32.22,-
2018/10,465716,551792,415857,-15.59,11.98,5300775,4072569,30.15,-
2018/11,430495,465716,470146,-7.56,-8.43,5731270,4542715,26.16,-
2018/12,579367,430495,436972,34.58,32.58,6310637,4979687,26.72,-
2019/01,588923,579367,515734,1.64,14.19,588923,515734,14.19,-
