合邦,	6103
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,16780,3659,1246,358.59,1246.70,16780,1246,1246.70,-
2015/02,18356,16780,3865,9.39,374.92,35137,5111,587.47,-
2015/03,19202,18356,3425,4.60,460.64,54339,8536,536.58,-
2015/04,32931,19202,1583,71.49,1980.29,87270,10119,762.43,-
2015/05,31601,32931,4213,-4.03,650.08,118871,14332,729.40,-
2015/06,32682,31601,5586,3.42,485.06,151553,19918,660.88,"本月新增電腦週邊約30,722仟元"
2015/07,31532,32682,3765,-3.51,737.50,183085,23683,673.06,"本年度7月新增電腦週邊商品30,727仟元"
2015/08,52624,31532,7133,66.89,637.75,235709,30816,664.89,"本年度8月新增電腦週邊商品47,503仟元"
2015/09,52576,52624,2658,-0.09,1878.02,288285,33474,761.22,"本年度9月新增電腦周邊商品50,768仟元。"
2015/10,66036,52576,2903,25.60,2174.75,354321,36377,874.02,"本年度10月新增電腦周邊商品63,937仟元。"
2015/11,69057,66036,3174,4.57,2075.70,423378,39551,970.46,"本年度11月新增電腦周邊商品64,817仟元。"
2015/12,68519,69057,3659,-0.77,1772.61,491897,43209,1038.41,"本期新增電腦週邊商品$67,104仟元"
2016/01,70752,68519,16780,3.25,321.64,70752,16780,321.64,"本期電腦週邊商品較去年同期增加$53,572仟元"
2016/02,101027,70752,18356,42.79,450.37,171779,35137,388.88,"本期電腦週邊商品較去年同期增加$83,706仟元"
2016/03,101882,101027,19202,0.84,430.58,273661,54339,403.61,"本期電腦週邊商品較去年同期增加$81,975仟元"
2016/04,101743,101882,32931,-0.13,208.95,375404,87270,330.16,"本期電腦週邊商品較去年同期增加$65,790仟元"
2016/05,97819,101743,31601,-3.85,209.54,473223,118871,298.09,"本期電腦週邊商品較去年同期增加$66,961仟元"
2016/06,103281,97819,32682,5.58,216.01,576504,151553,280.39,"本期電腦週邊商品較去年同期增加$68,364仟元"
2016/07,96977,103281,31532,-6.10,207.55,673481,183085,267.85,"本期電腦週邊商品較去年同期增加$64,830仟元"
2016/08,128295,96977,52624,32.29,143.79,801776,235709,240.15,"本期電腦週邊商品較去年同期增加$78,176仟元"
2016/09,145254,128295,52576,13.21,176.27,947030,288285,228.50,"本期電腦週邊商品較去年同期增加$94,486仟元"
2016/10,97550,145254,66036,-32.84,47.72,1044058,354321,194.66,"本期電腦週邊商品較去年同期增加$30,396仟元"
2016/11,161740,97550,69057,65.80,134.21,1206320,423378,184.92,"本期電腦週邊商品較去年同期增加$93,097仟元"
2016/12,152893,161740,68519,-5.46,123.13,1358903,491897,176.25,"本期電腦週邊商品較去年同期增加$81,409仟元"
2017/01,128851,152893,70752,-15.72,82.11,128851,70752,82.11,"本期電腦週邊商品較去年同期增加$56,862仟元"
2017/02,126342,128851,101027,-1.94,25.05,255193,171779,48.55,-
2017/03,144876,126342,101882,14.66,42.19,400069,273661,46.19,-
2017/04,110008,144876,101743,-24.06,8.12,510077,375404,35.87,-
2017/05,198985,110008,97819,80.88,103.42,709062,473223,49.83,"本期電腦週邊商品較去年同期增加$97,608仟元"
2017/06,185132,198985,103281,-6.96,79.25,894194,576504,55.10,"本期電腦週邊商品較去年同期增加$50,992仟元"
2017/07,156592,185132,96977,-15.41,61.47,1050786,673481,56.02,"本期電腦週邊商品較去年同期增加$56,561仟元"
2017/08,152579,156592,128295,-2.56,18.92,1203665,801776,50.12,"本期電腦週邊商品較去年同期增加$24,756仟元"
2017/09,183527,152579,145254,20.28,26.34,1387192,947030,46.47,-
2017/10,154408,183527,97550,-15.86,58.28,1541600,1044580,47.58,"本期電腦週邊商品較去年同期增加$56,245仟元"
2017/11,152131,154408,161740,-1.47,-5.94,1693731,1206320,40.40,-
2017/12,183768,152131,152583,20.79,20.43,1877499,1358903,38.16,-
2018/01,145929,183768,128851,-20.59,13.25,145929,128851,13.25,-
2018/02,87185,145929,126342,-40.25,-30.99,233114,255193,-8.65,-
2018/03,236409,87185,144876,171.15,63.18,469523,400069,17.36,"本期電腦週邊商品較去年同期增加$67,751仟元"
2018/04,148362,236409,110008,-37.24,34.86,617885,510077,21.13,-
