全宇生技-KY,	4148
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2017/04,179017,0,216309,,-17.24,641381,720823,-11.02,-
2017/05,216104,179017,197389,20.71,9.48,857489,918213,-6.61,-
2017/06,154203,216104,183189,-28.64,-15.82,1011692,1101402,-8.14,-
2017/07,222707,154203,152919,44.42,45.63,1234399,1254320,-1.58,-
2017/08,247944,222707,232532,11.33,6.62,1482343,1486853,-0.30,-
2017/09,222610,247944,180707,-10.21,23.18,1704953,1667560,2.24,-
2017/10,221120,222610,184874,-0.66,19.60,1926073,1852434,3.97,-
2017/11,194607,221120,151984,-11.99,28.04,2120679,2004417,5.80,-
2017/12,123129,194607,74157,-36.72,66.03,2243809,2078574,7.94,2017/12月因订单出货量比2016/12多，所以本月增加比例达百分之六十
2018/01,164367,123129,79497,33.49,106.75,164367,79497,106.75,"2018/1月因訂單出貨量比2017/1月多, 所以本月增加比例達百分之百"
2018/02,233674,164367,179915,42.16,29.88,398041,259412,53.43,"2018/1及2月訂單出貨量比2017/1及2月多,所以本年累計增加比例達百分之五十"
2018/03,302970,233674,202955,29.65,49.27,701011,462367,51.61,"2018/1至3月訂單出貨量比2017/1至3月多,所以本年累計增加比例達百分之五十"
2018/04,270014,302970,179017,-10.87,50.83,971025,641384,51.39,"2018/1至4月訂單出貨量比2017/1至4月多, 所以本年累計增加比例達百分之五十"
2018/05,280121,270014,216104,3.74,29.62,1251146,857488,45.90,"2018/1至5月訂單出貨量比2017/1至5月多, 所以本年累計增加比例達百分之四十六"
2018/06,205423,280121,154203,-26.66,33.21,1456569,1011692,43.97,-
2018/07,256232,205423,222707,24.73,15.05,1712801,1234399,38.75,-
2018/08,278167,256232,247944,8.56,12.18,1990968,1482343,34.31,-
2018/09,227383,278167,222610,-18.25,2.14,2218351,1704953,30.11,-
