中櫃,	2613
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,217266,217252,211671,0.00,2.64,217266,211671,2.64,-
2015/02,176921,217266,194471,-18.56,-9.02,394187,406142,-2.94,-
2015/03,201299,176921,216552,13.77,-7.04,595487,622694,-4.36,-
2015/04,214597,201299,209939,6.60,2.21,810084,832633,-2.70,-
2015/05,232322,214597,238498,8.25,-2.58,1042406,1071131,-2.68,-
2015/06,221857,232322,232237,-4.50,-4.46,1264263,1303368,-3.00,-
2015/07,217936,221857,230099,-1.76,-5.28,1482199,1533467,-3.34,-
2015/08,212230,217936,226885,-2.61,-6.45,1695429,1760352,-3.68,-
2015/09,204175,213230,239331,-4.24,-14.68,1899604,1999683,-5.00,-
2015/10,220004,204175,215333,7.75,2.16,2119608,2215016,-4.30,-
2015/11,209895,220004,217635,-4.59,-3.55,2329503,2432651,-4.24,-
2015/12,221113,209895,217252,5.34,1.77,2550616,2649903,-3.74,-
2016/01,224938,221113,217266,1.72,3.53,224938,217266,3.53,-
2016/02,161690,224938,176921,-28.11,-8.60,386628,394187,-1.91,-
2016/03,214434,161690,201299,32.62,6.52,601062,595487,0.93,-
2016/04,212775,214434,214597,-0.77,-0.84,813837,810084,0.46,-
2016/05,224861,212775,232322,5.68,-3.21,1038698,1042406,-0.35,-
2016/06,218688,224861,221857,-2.74,-1.42,1257386,1264263,-0.54,-
2016/07,222197,218688,217936,1.60,1.95,1479583,1482199,-0.17,-
2016/08,222194,222197,213230,-0.00,4.20,1701777,1695429,0.37,-
2016/09,210473,222194,204175,-5.27,3.08,1912250,1899604,0.66,-
2016/10,216321,210473,220004,2.77,-1.67,2128571,2119608,0.42,-
2016/11,220331,216321,209895,1.85,4.97,2348902,2329503,0.83,-
2016/12,226345,220331,221113,2.72,2.36,2575247,2550616,0.96,-
2017/01,192053,226345,224938,-15.15,-14.61,192053,224938,-14.61,-
2017/02,193095,192053,161690,0.54,19.42,385148,386628,-0.38,-
2017/03,224794,193095,214434,16.41,4.83,609942,601062,1.47,-
2017/04,210749,224794,212775,-6.24,-0.95,820691,813837,0.84,-
2017/05,238999,210749,224861,13.40,6.28,1059690,1038698,2.02,-
2017/06,224511,238999,218688,-6.06,2.66,1284201,1257386,2.13,-
2017/07,222079,224511,222197,-1.08,-0.05,1506280,1479583,1.80,-
2017/08,239601,222079,222194,7.88,7.83,1745881,1701777,2.59,-
2017/09,235692,239601,210473,-1.63,11.98,1981573,1912250,3.62,-
2017/10,220984,235692,216321,-6.24,2.15,2202557,2128571,3.47,-
2017/11,220578,220984,220331,-0.18,0.11,2423135,2348902,3.16,-
2017/12,239972,220578,226345,8.79,6.02,2663107,2575247,3.41,-
2018/01,237402,239972,192053,-1.07,23.61,237402,192053,23.61,-
2018/02,192513,237402,193095,-18.90,-0.30,429915,385148,11.62,-
2018/03,238347,192513,224794,23.80,6.02,668262,609942,9.56,-
2018/04,229090,238347,210749,-3.88,8.70,897352,820691,9.34,-
2018/05,255651,229090,238999,11.59,6.96,1153003,1059690,8.80,-
2018/06,249099,255651,224511,-2.56,10.95,1402102,1284201,9.18,-
2018/07,250161,249099,222079,0.42,12.64,1652263,1506280,9.69,-
2018/08,250568,250161,239601,0.16,4.57,1902831,1745881,8.98,-
2018/09,241320,250568,235692,-3.69,2.38,2144151,1981573,8.20,-
2018/10,234692,241320,220984,-2.74,6.20,2378843,2202557,8.00,-
2018/11,230760,234692,220578,-1.67,4.61,2609603,2423135,7.69,-
2018/12,241312,230760,239972,4.57,0.55,2850915,2663107,7.05,-
2019/01,246712,241312,237402,2.23,3.92,246712,237402,3.92,-
