穩懋,	3105
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,866320,825737,571162,4.91,51.67,866320,571162,51.67,-
2015/02,900535,866320,518139,3.94,73.80,1766855,1089301,62.20,-
2015/03,1039788,900535,577725,15.46,79.97,2806643,1667026,68.36,-
2015/04,1041861,1039788,675613,0.19,54.20,3848504,2342639,64.28,-
2015/05,1024001,1041861,868328,-1.71,17.92,4872505,3210967,51.74,-
2015/06,1033125,1024001,917095,0.89,12.65,5905630,4128062,43.06,-
2015/07,906497,1033125,964257,-12.25,-5.99,6812127,5092319,33.77,-
2015/08,972818,906497,1035684,7.31,-6.06,7784945,6128003,27.03,-
2015/09,1032788,972818,1068683,6.16,-3.35,8817733,7196686,22.52,-
2015/10,1048216,1032788,1017428,1.49,3.02,9865949,8214114,20.10,-
2015/11,1063705,1048216,869608,1.47,22.32,10929654,9083722,20.32,-
2015/12,1085063,1063705,825737,2.00,31.40,12014717,9909459,21.24,-
2016/01,1088596,1085063,866320,0.32,25.65,1088596,866320,25.65,-
2016/02,1084586,1088596,900535,-0.36,20.43,2173182,1766855,22.99,-
2016/03,1114957,1084586,1039788,2.80,7.22,3288139,2806643,17.15,-
2016/04,1135612,1114957,1041861,1.85,8.99,4423751,3848504,14.94,-
2016/05,1207459,1135612,1024001,6.32,17.91,5631210,4872505,15.57,-
2016/06,1215649,1207459,1033125,0.67,17.66,6846859,5905630,15.93,-
2016/07,1228823,1215649,906497,1.08,35.55,8075682,6812127,18.54,-
2016/08,1207885,1228823,972818,-1.70,24.16,9283567,7784945,19.25,-
2016/09,1110989,1207885,1032788,-8.02,7.57,10394556,8817733,17.88,-
2016/10,1044189,1110989,1048216,-6.01,-0.38,11438745,9865949,15.94,-
2016/11,1088725,1044189,1063705,4.26,2.35,12527470,10929654,14.61,-
2016/12,1077940,1088725,1085063,-0.99,-0.65,13605410,12014717,13.23,-
2017/01,1083750,1077940,1088596,0.53,-0.44,1083750,1088596,-0.44,-
2017/02,1005138,1083750,1084586,-7.25,-7.32,2088888,2173182,-3.87,-
2017/03,1181784,1005138,1114957,17.57,5.99,3270672,3288139,-0.53,-
2017/04,1251573,1181784,1135612,5.90,10.21,4522245,4423751,2.22,-
2017/05,1270953,1251573,1207459,1.54,5.25,5793198,5631210,2.87,-
2017/06,1292701,1270953,1215649,1.71,6.33,7085899,6846859,3.49,-
2017/07,1368888,1292701,1228823,5.89,11.39,8454787,8075682,4.69,-
2017/08,1418002,1368888,1207885,3.58,17.39,9872789,9283567,6.34,-
2017/09,1608019,1418002,1110989,13.40,44.73,11480808,10394556,10.45,-
2017/10,1754184,1608019,1044189,9.08,67.99,13234992,11438745,15.70,本月較去年同期增加67.99%，主係受惠於智慧型手機需求增加及光電元件出貨所致。
2017/11,1887080,1754184,1088725,7.57,73.32,15122072,12527470,20.71,本月較去年同期增加73.33%，主係智慧型手機需求較往年增加及光電元件出貨所致。
2017/12,1935811,1887080,1077940,2.58,79.58,17057883,13605410,25.37,本月較去年同期增加79.58%，主係智慧型手機需求較往年增加及光電元件出貨所致。
2018/01,1632206,1935811,1083750,-15.68,50.60,1632206,1083750,50.60,本月較去年同期加50.61%，主係光電元件出貨所致。
2018/02,1388961,1632206,1005138,-14.90,38.18,3021167,2088888,44.63,-
2018/03,1442636,1388961,1181784,3.86,22.07,4463803,3270672,36.47,-
2018/04,1491975,1442636,1251573,3.42,19.20,5955778,4522245,31.69,-
2018/05,1531647,1491975,1270953,2.65,20.51,7487425,5793198,29.24,-
2018/06,1543443,1531647,1292701,0.77,19.39,9030868,7085899,27.44,-
2018/07,1391796,1543443,1368888,-9.82,1.67,10422664,8454787,23.27,-
2018/08,1346672,1391796,1418002,-3.24,-5.03,11769336,9872789,19.20,-
2018/09,1316196,1346672,1608019,-2.26,-18.14,13085531,11480808,13.97,-
