六暉-KY,	2115
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,228306,237191,230764,-3.74,-1.06,228306,230764,-1.06,-
2015/02,188055,228306,161875,-17.63,16.17,416361,392122,6.18,-
2015/03,234411,188055,236475,24.65,-0.87,650772,629072,3.44,-
2015/04,220389,234411,250150,-5.98,-11.89,871161,879222,-0.91,-
2015/05,233507,220389,217371,5.95,7.42,1104668,1096593,0.73,-
2015/06,193951,233507,228498,-16.93,-15.11,1298619,1325091,-1.99,-
2015/07,194221,193951,200761,0.13,-3.25,1492840,1525852,-2.16,-
2015/08,197941,194221,206777,1.91,-4.27,1690781,1732629,-2.41,-
2015/09,188504,197941,220366,-4.76,-14.45,1879285,1952995,-3.77,-
2015/10,185472,188504,212402,-1.60,-12.67,2064757,2165397,-4.64,-
2015/11,212993,185472,231173,14.83,-7.86,2277750,2396570,-4.95,-
2015/12,196877,212993,237191,-7.56,-16.99,2474627,2633761,-6.04,-
2016/01,221063,196877,228306,12.28,-3.17,221063,228306,-3.17,-
2016/02,169103,221063,188055,-23.50,-10.07,390166,416361,-6.29,-
2016/03,227255,169103,234411,34.38,-3.05,617421,650772,-5.12,-
2016/04,231626,227255,220389,1.92,5.09,849047,871161,-2.53,-
2016/05,211150,231626,233507,-8.84,-9.57,1060197,1104668,-4.02,-
2016/06,221450,211150,193951,4.87,14.17,1281647,1298619,-1.30,-
2016/07,202187,221450,194221,-8.69,4.10,1483834,1492840,-0.60,-
2016/08,220736,202187,197941,9.17,11.51,1704570,1690781,0.81,-
2016/09,216311,220736,188504,-2.00,14.75,1920881,1879285,2.21,-
2016/10,208906,216311,185472,-3.42,12.63,2129787,2064757,3.14,-
2016/11,234920,208906,212993,12.45,10.29,2364707,2277750,3.81,-
2016/12,241875,234920,196877,2.96,22.85,2606582,2474627,5.33,-
2017/01,250374,241875,221063,3.51,13.25,250374,221063,13.25,-
2017/02,183004,250374,169103,-26.90,8.22,433378,390166,11.07,-
2017/03,245742,183004,227255,34.28,8.13,679120,617421,9.99,-
2017/04,225050,245742,231626,-8.42,-2.83,904170,849047,6.49,-
2017/05,244257,225050,211150,8.53,15.67,1148427,1060197,8.32,-
2017/06,194220,244257,221450,-20.48,-12.29,1342647,1281647,4.75,-
2017/07,208299,194220,202187,7.24,3.02,1550946,1483834,4.52,-
2017/08,223327,208299,220736,7.21,1.17,1774273,1704570,4.08,-
2017/09,206746,223327,216311,-7.42,-4.42,1981019,1920881,3.13,-
2017/10,202982,206746,208906,-1.82,-2.83,2184001,2129787,2.54,-
2017/11,246510,202982,234920,21.44,4.93,2430511,2364707,2.78,-
2017/12,216499,246510,241875,-12.17,-10.49,2647010,2606582,1.55,-
2018/01,230632,216499,250374,6.52,-7.88,230632,250374,-7.88,-
2018/02,165398,230632,183004,-28.28,-9.62,396030,433378,-8.61,-
2018/03,231653,165398,245742,40.05,-5.73,627683,679120,-7.57,-
2018/04,235748,231653,225050,1.76,4.75,863431,904170,-4.50,-
2018/05,218922,235748,244257,-7.13,-10.37,1082353,1148427,-5.75,-
2018/06,190009,218922,194220,-13.20,-2.16,1272362,1342647,-5.23,-
2018/07,203038,190009,208299,6.85,-2.52,1475400,1550946,-4.87,-
