國化,	1713
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,69082,73375,58735,-5.85,17.61,69082,58735,17.61,-
2015/02,44192,69082,49501,-36.02,-10.72,113274,108235,4.65,-
2015/03,76716,44192,62004,73.59,23.72,189991,170240,11.60,-
2015/04,71105,76716,60634,-7.31,17.26,261096,230874,13.09,-
2015/05,58288,71105,63897,-18.02,-8.77,319384,294771,8.34,-
2015/06,55171,58288,54627,-5.34,0.99,374554,349397,7.20,-
2015/07,56483,55171,69565,2.37,-18.80,431037,418962,2.88,-
2015/08,41153,56483,65976,-27.14,-37.62,472190,484938,-2.62,-
2015/09,49460,41153,63194,20.18,-21.73,521649,548132,-4.83,-
2015/10,48379,49460,64029,-2.18,-24.44,570028,612161,-6.88,-
2015/11,40608,48379,63244,-16.06,-35.79,610636,675405,-9.58,-
2015/12,48228,40608,73375,18.76,-34.27,658864,748780,-12.00,-
2016/01,39708,48228,69082,-17.66,-42.52,39708,69082,-42.52,-
2016/02,39963,39708,44192,0.64,-9.56,79671,113274,-29.66,-
2016/03,56177,39963,76716,40.57,-26.77,135849,189991,-28.49,-
2016/04,55716,56177,71105,-0.82,-21.64,191565,261096,-26.63,-
2016/05,53484,55716,58288,-4.00,-8.24,245049,319384,-23.27,-
2016/06,45876,53484,55171,-14.22,-16.84,290925,374554,-22.32,-
2016/07,56589,45876,56483,23.35,0.18,347515,431037,-19.37,-
2016/08,49784,56589,41153,-12.02,20.97,397299,472190,-15.86,-
2016/09,43480,49784,49460,-12.66,-12.09,440779,521649,-15.50,-
2016/10,50013,43480,48379,15.02,3.37,490793,570028,-13.90,-
2016/11,63892,50013,40608,27.75,57.33,554685,610636,-9.16,本月外銷訂單增加
2016/12,67155,63892,48228,5.10,39.24,621840,658864,-5.61,-
2017/01,43234,67155,39708,-35.62,8.87,43234,39708,8.87,-
2017/02,48775,43234,39963,12.81,22.05,92009,79671,15.48,-
2017/03,60806,48775,56177,24.66,8.24,152814,135849,12.48,-
2017/04,46603,60806,55716,-23.35,-16.35,192417,191565,0.44,-
2017/05,59838,46603,53484,28.39,11.88,259255,245049,5.79,-
2017/06,52758,59838,45876,-11.83,15.00,312013,290925,7.24,-
2017/07,47739,52758,56589,-9.51,-15.63,359753,347515,3.52,-
2017/08,65138,47739,49784,36.44,30.84,424891,397299,6.94,-
2017/09,59463,65138,43480,-8.71,36.75,484353,440779,9.88,-
2017/10,62841,59463,50013,5.68,25.64,547194,490793,11.49,-
2017/11,68397,62841,63892,8.84,7.05,615591,554685,10.98,-
2017/12,48209,68397,67155,-29.51,-28.21,663800,621840,6.74,-
2018/01,86868,48209,43234,80.19,100.92,86868,43234,100.92,"2月份是農曆過年, 客戶提前進貨"
2018/02,35392,86868,48775,-59.25,-27.43,122260,92009,32.87,-
2018/03,58306,35392,60806,64.74,-4.11,180566,152814,18.16,-
2018/04,45308,58306,46603,-22.29,-2.77,225874,199417,13.26,-
2018/05,74654,45308,59838,64.77,24.76,300528,259255,15.91,-
2018/06,55458,74654,52758,-25.71,5.11,355985,312013,14.09,-
2018/07,61824,55458,47739,11.47,29.50,417809,359753,16.13,-
2018/08,52376,61824,65138,-15.28,-19.59,470185,424891,10.66,-
2018/09,43683,52376,59463,-16.59,-26.53,513868,484353,6.09,-
2018/10,54500,43683,62841,24.76,-13.27,568368,547194,3.86,-
2018/11,63161,54500,68397,15.89,-7.65,631528,615591,2.58,-
2018/12,40083,63161,48209,-36.53,-16.85,671611,663800,1.17,-
2019/01,66383,40083,86868,65.61,-23.58,66383,86868,-23.58,-
2019/02,39890,66383,35392,-39.90,12.70,106273,122260,-13.07,-
2019/03,45291,39890,58306,13.53,-22.32,151564,180566,-16.06,-
2019/04,51639,45291,45308,14.01,13.97,203204,225874,-10.03,-
2019/05,54577,51639,74654,5.68,-26.89,257781,300528,-14.22,-
2019/06,49092,54577,55458,-10.05,-11.47,306872,355985,-13.79,-
2019/07,40451,49092,61824,-17.60,-34.57,347323,417809,-16.87,-
2019/08,52712,40451,52376,30.31,0.64,400035,470185,-14.91,-
