偉訓,	3032
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,318151,314076,285481,1.29,11.44,318151,285481,11.44,-
2015/02,204539,318151,198046,-35.71,3.27,522690,483527,8.09,-
2015/03,307183,204539,351121,50.18,-12.51,829873,834648,-0.57,-
2015/04,252709,307183,312511,-17.73,-19.13,1082582,1147159,-5.62,-
2015/05,231296,252709,274237,-8.47,-15.65,1313878,1421396,-7.56,-
2015/06,219281,231296,261237,-5.19,-16.06,1533159,1682633,-8.88,-
2015/07,239609,219281,252556,9.27,-5.12,1772768,1935189,-8.39,-
2015/08,331122,239609,229836,38.19,44.06,2103890,2165025,-2.82,-
2015/09,440964,331122,356632,33.17,23.64,2544854,2521657,0.91,-
2015/10,356485,440964,285427,-19.15,24.89,2901339,2807084,3.35,-
2015/11,349748,356485,296380,-1.88,18.00,3251087,3103464,4.75,-
2015/12,437137,349748,325675,24.98,34.22,3688224,3429139,7.55,-
2016/01,402150,437137,318151,-8.00,26.40,402150,318151,26.40,-
2016/02,228152,402150,204539,-43.26,11.54,630302,522690,20.58,-
2016/03,420460,228152,307183,84.28,36.87,1050762,829873,26.61,-
2016/04,316959,420460,252709,-24.61,25.42,1367721,1082582,26.33,-
2016/05,402102,316959,231296,26.86,73.84,1769823,1313878,34.70,自5月份起合併子公司力韡公司之營收
2016/06,413530,402102,219281,2.84,88.58,2183353,1533159,42.40,自5月份起合併子公司力韡公司之營收
2016/07,551018,413530,239609,33.24,129.96,2734371,1772768,54.24,本公司自7月份起合併子公司富驊企業之營業收入
2016/08,628661,551018,331122,14.09,89.85,3363032,2103890,59.84,本公司自7月份起合併子公司富驊企業之營業收入
2016/09,676255,628661,440964,7.57,53.35,4039287,2544854,58.72,自7月份起合併子公司富驊公司營業收入
2016/10,581125,676255,356485,-14.06,63.01,4620412,2901339,59.25,自7月份起合併子公司富驊公司營業收入
2016/11,576635,581125,349748,-0.77,64.87,5197047,3251087,59.85,自7月份起合併子公司富驊公司營業收入
2016/12,704271,576635,386208,22.13,82.35,5901318,3637295,62.24,自7月份起合併子公司富驊公司營業收入
2017/01,597128,704271,402150,-15.21,48.48,597128,402150,48.48,-
2017/02,480012,597128,228152,-19.61,110.39,1077140,630302,70.89,105年4月起合併力韡營收，6月起合併富驊營收
2017/03,628498,480012,420460,30.93,49.47,1705638,1050762,62.32,105年4月起合併力韡營收，6月起合併富驊營收
2017/04,536013,628498,316959,-14.71,69.11,2241651,1367721,63.89,105年5月起合併力韡營收，7月起合併富驊營收
2017/05,531404,536013,402102,-0.85,32.15,2773055,1769823,56.68,105年5月起合併力韡營收，7月起合併富驊營收
2017/06,565302,531404,413530,6.37,36.70,3338357,2183353,52.90,105年5月起合併力韡營收，7月起合併富驊營收
2017/07,597383,565302,551018,5.67,8.41,3935740,2734371,43.93,-
2017/08,619763,597383,628661,3.74,-1.41,4555503,3363032,35.45,-
2017/09,715652,619763,676255,15.47,5.82,5271155,4039287,30.49,-
2017/10,631792,715652,581125,-11.71,8.71,5902947,4620412,27.75,-
2017/11,597274,631792,576635,-5.46,3.57,6500221,5197047,25.07,-
2017/12,650361,597274,735498,8.88,-11.57,7150582,5932545,20.53,-
2018/01,679942,650361,597128,4.54,13.86,679942,597128,13.86,-
2018/02,433175,679942,480012,-36.29,-9.75,1113117,1077140,3.34,-
2018/03,699317,433175,628498,61.43,11.26,1812434,1705638,6.26,-
2018/04,674490,699317,536013,-3.55,25.83,2486924,2241651,10.94,-
2018/05,620767,674490,531404,-7.96,16.81,3107691,2773055,12.06,-
2018/06,561382,620767,565302,-9.56,-0.69,3669073,3338357,9.90,-
2018/07,547161,561382,597383,-2.53,-8.40,4216234,3935740,7.12,-
2018/08,615940,547161,619763,12.57,-0.61,4832174,4555503,6.07,-
2018/09,585889,615940,715652,-4.87,-18.13,5418063,5271155,2.78,-
2018/10,663965,585889,631792,13.32,5.09,6082028,5902947,3.03,-
