艾美特-KY,	1626
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1277817,960442,937440,33.04,36.30,1277817,937440,36.30,-
2015/02,389514,1277817,597975,-69.51,-34.86,1667331,1535415,8.59,-
2015/03,1293892,389514,1287821,232.18,0.47,2961223,2823236,4.88,-
2015/04,1414891,1293892,1442902,9.35,-1.94,4376114,4266138,2.57,-
2015/05,1353115,1414891,1454973,-4.36,-7.00,5729229,5721111,0.14,-
2015/06,1160276,1353115,1554190,-14.25,-25.34,6889505,7275301,-5.30,-
2015/07,519829,1160276,526696,-55.19,-1.30,7409334,7801997,-5.03,-
2015/08,577458,519829,917606,11.08,-37.06,7986792,8719603,-8.40,-
2015/09,871266,577458,943679,50.87,-7.67,8858058,9663282,-8.33,-
2015/10,573807,871266,790107,-34.14,-27.37,9431865,10453389,-9.77,-
2015/11,690402,573807,703998,20.31,-1.93,10122267,11157387,-9.27,-
2015/12,845402,690402,960442,22.45,-11.97,10967669,12117829,-9.49,-
2016/01,1055276,845402,1277817,24.82,-17.41,1055276,1277817,-17.41,-
2016/02,534381,1055276,389514,-49.36,37.19,1589657,1667331,-4.65,-
2016/03,1264178,534381,1293892,136.56,-2.29,2853835,2961223,-3.62,-
2016/04,1433423,1264178,1414891,13.38,1.30,4287258,4376114,-2.03,-
2016/05,1333447,1433423,1353115,-6.97,-1.45,5620705,5729229,-1.89,-
2016/06,1154158,1333447,1160276,-13.44,-0.52,6774863,6889505,-1.66,-
2016/07,656829,1154158,519829,-43.09,26.35,7431692,7409334,0.30,-
2016/08,688693,656829,577458,4.85,19.26,8120385,7986792,1.67,-
2016/09,646115,688693,871266,-6.18,-25.84,8766500,8858058,-1.03,-
2016/10,740914,646115,573807,14.67,29.12,9507413,9431865,0.80,-
2016/11,858844,740914,690402,15.91,24.39,10366257,10122267,2.41,-
2016/12,665744,858844,845402,-22.48,-21.25,11032001,10967669,0.58,-
2017/01,936213,665744,1055276,40.62,-11.28,936213,1055276,-11.28,-
2017/02,554686,936213,534381,-40.75,3.79,1490899,1589657,-6.21,-
2017/03,1133611,554686,1264178,104.36,-10.32,2624509,2853835,-8.03,-
2017/04,1289295,1133611,1433423,13.73,-10.05,3913804,4287258,-8.71,-
2017/05,1333270,1289295,1333447,3.41,-0.01,5247074,5620705,-6.64,-
2017/06,917684,1333270,1154158,-31.17,-20.48,6164758,6774863,-9.00,-
2017/07,581825,917684,656829,-36.59,-11.41,6746583,7431692,-9.21,-
2017/08,452520,581825,688693,-22.22,-34.29,7199103,8120385,-11.34,-
2017/09,911154,452520,646115,101.35,41.02,8110258,8766500,-7.48,-
2017/10,621827,911154,740914,-31.75,-16.07,8732085,9507413,-8.15,-
2017/11,582417,621827,858844,-6.33,-32.18,9314502,10366257,-10.14,-
2017/12,709700,582417,665744,21.85,6.60,10024202,11032001,-9.13,-
2018/01,904093,709700,936213,27.39,-3.43,904093,936213,-3.43,-
2018/02,520178,904093,554686,-42.46,-6.22,1424271,1490899,-4.46,-
2018/03,1181907,520178,1133611,127.21,4.26,2606179,2624509,-0.69,-
2018/04,1364247,1181907,1289295,15.42,5.81,3970426,3913804,1.44,-
2018/05,1405009,1364247,1333270,2.98,5.38,5375435,5247074,2.44,-
2018/06,1189167,1405009,917684,-15.36,29.58,6564603,6164758,6.48,-
2018/07,644070,1189167,581825,-45.83,10.69,7208673,6746583,6.84,-
2018/08,445693,644070,452520,-30.80,-1.50,7654366,7199103,6.32,-
2018/09,899247,445693,911154,101.76,-1.30,8553613,8110258,5.46,-
2018/10,767684,899247,621827,-14.63,23.45,9321297,8732085,6.74,-
2018/11,530354,767684,582417,-30.91,-8.93,9851651,9314502,5.76,-
2018/12,763289,530354,709700,43.92,7.55,10614940,10024202,5.89,-
2019/01,734777,763289,904093,-3.73,-18.72,734777,904093,-18.72,-
2019/02,513999,734777,520178,-30.04,-1.18,1248776,1424271,-12.32,-
