旭源,	8421
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,84016,86866,73675,-3.28,14.03,84016,73675,14.03,-
2015/02,62786,84016,47868,-25.26,31.16,146800,121543,20.78,-
2015/03,102351,62786,91370,63.01,12.01,249177,212913,17.03,-
2015/04,84801,102351,87142,-17.14,-2.68,333978,300055,11.30,-
2015/05,82261,84801,89196,-2.99,-7.77,416239,389251,6.93,-
2015/06,96532,82261,79579,17.34,21.30,512771,468830,9.37,-
2015/07,93878,96532,110241,-2.74,-14.84,606649,579071,4.76,-
2015/08,109604,93878,72664,16.75,50.83,716253,651735,9.89,本月營收較去年同期增加，主要係因訂單量增加及逢中元節及中秋節檔期所致。
2015/09,81813,109604,87015,-25.35,-5.97,798066,738750,8.02,-
2015/10,87987,81813,79086,7.54,11.25,886053,817836,8.34,-
2015/11,116895,87987,72673,32.85,60.85,1002948,890509,12.62,本月營收較去年同期增加，主要係因公司主要銷售產品業績皆成長所致。
2015/12,110617,116895,86866,-5.37,27.34,1113565,977375,13.93,-
2016/01,97611,110617,84016,-11.75,16.18,97611,84016,16.18,-
2016/02,88326,97611,62786,-9.51,40.67,185932,146800,26.65,-
2016/03,118165,88326,102351,33.78,15.45,304097,249177,22.04,-
2016/04,97368,118165,84801,-17.59,14.81,401465,333978,20.20,-
2016/05,120018,97368,82261,23.26,45.89,521483,416239,25.28,-
2016/06,115637,120018,96532,-3.65,19.79,637120,512771,24.25,-
2016/07,112411,115637,93878,-2.78,19.74,749531,606649,23.55,-
2016/08,121555,112411,109604,8.13,10.90,871086,716253,21.61,-
2016/09,104780,121555,81813,-13.80,28.07,975866,798066,22.27,-
2016/10,105861,104780,87987,1.03,20.31,1081727,886053,22.08,-
2016/11,111179,105861,116895,5.02,-4.88,1192906,1002948,18.93,-
2016/12,108383,111179,110617,-2.51,-2.01,1301289,1113565,16.85,-
2017/01,100189,108383,97611,-7.56,2.64,100189,97611,2.64,-
2017/02,90162,100189,88326,-10.00,2.07,190351,185932,2.37,-
2017/03,120259,90162,118165,33.38,1.77,310610,304097,2.14,-
2017/04,91129,120259,97368,-24.22,-6.40,401739,401465,0.06,-
2017/05,116594,91129,120018,27.94,-2.85,518333,521483,-0.60,-
2017/06,110205,116594,115637,-5.47,-4.69,628538,637120,-1.34,-
2017/07,117016,110205,112411,6.18,4.09,745554,749531,-0.53,-
2017/08,110061,117016,121555,-5.94,-9.45,855615,871086,-1.77,-
2017/09,107079,110061,104780,-2.70,2.19,962694,975866,-1.34,-
2017/10,105581,107079,105861,-1.39,-0.26,1068275,1081727,-1.24,-
2017/11,113649,105581,111179,7.64,2.22,1181924,1192906,-0.92,-
2017/12,102900,113649,108383,-9.45,-5.05,1284824,1301289,-1.26,-
2018/01,110717,102900,100189,7.59,10.50,110717,100189,10.50,-
2018/02,92355,110717,90162,-16.58,2.43,203072,190351,6.68,-
2018/03,109533,92355,120259,18.59,-8.91,312605,310610,0.64,-
2018/04,81929,109533,91129,-25.20,-10.09,394534,401739,-1.79,-
2018/05,92108,81929,116594,12.42,-21.00,486642,518333,-6.11,-
2018/06,101773,92108,110205,10.49,-7.65,588415,628538,-6.38,-
2018/07,111711,101773,117016,9.76,-4.53,700126,745554,-6.09,-
2018/08,123835,111711,110061,10.85,12.51,823961,855615,-3.69,-
2018/09,107890,123835,107079,-12.87,0.75,931851,962694,-3.20,-
2018/10,118732,107890,105581,10.04,12.45,1050583,1068275,-1.65,-
2018/11,109067,118732,113649,-8.14,-4.03,1159650,1181924,-1.88,-
2018/12,103871,109067,102900,-4.76,0.94,1263521,1284824,-1.65,-
2019/01,124615,103871,110717,19.97,12.55,124615,110717,12.55,-
2019/02,90054,124615,92355,-27.73,-2.49,214669,203072,5.71,-
