聯陽,	3014
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,323028,239991,327809,34.60,-1.45,323028,327809,-1.45,-
2015/02,207479,323028,231355,-35.77,-10.32,530507,559164,-5.12,-
2015/03,262048,207479,281547,26.30,-6.92,792555,840711,-5.72,-
2015/04,252921,262048,315716,-3.48,-19.88,1045476,1156427,-9.59,-
2015/05,239182,252921,301867,-5.43,-20.76,1284659,1458294,-11.90,-
2015/06,201680,239182,310501,-15.67,-35.04,1486339,1768795,-15.96,-
2015/07,238351,201680,344538,18.18,-30.82,1724690,2113333,-18.39,-
2015/08,268500,238351,305289,12.64,-12.05,1993190,2418623,-17.58,-
2015/09,303841,268500,291653,13.16,4.17,2297031,2710276,-15.24,-
2015/10,265622,303841,245762,-12.57,8.08,2562653,2956038,-13.30,-
2015/11,275958,265622,244936,3.89,12.66,2838611,3200974,-11.32,-
2015/12,245809,275958,239991,-10.92,2.42,3084420,3440965,-10.36,-
2016/01,306512,245809,323028,24.69,-5.11,306512,323028,-5.11,-
2016/02,187632,306512,207479,-38.78,-9.56,494143,530507,-6.85,-
2016/03,238644,187632,262048,27.18,-8.93,732787,792555,-7.54,-
2016/04,239160,238644,252921,0.21,-5.44,971947,1045476,-7.03,-
2016/05,240827,239160,239182,0.69,0.68,1212774,1284659,-5.59,-
2016/06,283827,240827,201680,17.85,40.73,1496601,1486339,0.69,-
2016/07,260995,283827,238351,-8.04,9.50,1757596,1724690,1.90,-
2016/08,299648,260995,268500,14.80,11.60,2057244,1993190,3.21,-
2016/09,313724,299648,303841,4.69,3.25,2370968,2297031,3.21,-
2016/10,253947,313724,265622,-19.05,-4.39,2624914,2562653,2.42,-
2016/11,272726,253947,275958,7.39,-1.17,2897640,2838611,2.07,-
2016/12,229550,272726,245809,-15.83,-6.61,3127191,3084420,1.38,-
2017/01,278448,229550,306512,21.30,-9.15,278448,306512,-9.15,-
2017/02,211293,278448,187632,-24.11,12.61,489741,494143,-0.89,-
2017/03,249000,211293,238644,17.84,4.33,738742,732787,0.81,-
2017/04,255243,249000,239160,2.50,6.72,993985,971947,2.26,-
2017/05,240127,255243,240827,-5.92,-0.29,1234112,1212774,1.75,-
2017/06,249451,240127,283827,3.88,-12.11,1483563,1496601,-0.87,-
2017/07,271766,249451,260995,8.94,4.12,1755329,1757596,-0.12,-
2017/08,283737,271766,299648,4.40,-5.30,2039065,2057244,-0.88,-
2017/09,318794,283737,313724,12.35,1.61,2357860,2370968,-0.55,-
2017/10,275042,318794,253947,-13.72,8.30,2632902,2624914,0.30,-
2017/11,285519,275042,272726,3.80,4.69,2918421,2897640,0.71,-
2017/12,254709,285519,229550,-10.79,10.96,3173130,3127191,1.46,-
2018/01,345694,254709,278448,35.72,24.15,345694,278448,24.15,-
2018/02,197620,345694,211293,-42.83,-6.47,543313,489741,10.93,-
2018/03,255783,197620,249000,29.43,2.72,799096,738742,8.16,-
2018/04,271849,255783,255243,6.28,6.50,1070945,993985,7.74,-
2018/05,268033,271849,240127,-1.40,11.62,1338978,1234112,8.49,-
2018/06,281575,268033,249451,5.05,12.87,1620553,1483563,9.23,-
2018/07,298065,281575,271766,5.85,9.67,1918618,1755329,9.30,-
2018/08,318414,298065,283737,6.82,12.22,2237033,2039065,9.70,-
2018/09,366895,318414,318794,15.22,15.08,2603928,2357860,10.43,-
2018/10,282235,366895,275042,-23.07,2.61,2886163,2632902,9.61,-
2018/11,249761,282235,285519,-11.50,-12.52,3135923,2918421,7.45,-
2018/12,227220,249761,254709,-9.02,-10.79,3363143,3173130,5.98,-
2019/01,308903,227220,345694,35.94,-10.64,308903,345694,-10.64,-
2019/02,187431,308903,197620,-39.32,-5.15,496334,543313,-8.64,-
2019/03,238029,187431,255783,26.99,-6.94,734363,799096,-8.10,-
2019/04,279254,238029,271849,17.31,2.72,1013617,1070945,-5.35,-
2019/05,294246,279254,268033,5.36,9.77,1307906,1338978,-2.32,-
