富旺,	6219
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,167216,1212318,16482,-86.20,914.53,167216,16482,914.53,-
2015/02,128622,167216,49246,-23.08,161.18,295838,65728,350.09,-
2015/03,92613,128622,715634,-27.99,-87.05,388451,781362,-50.28,-
2015/04,24324,92613,151923,-73.73,-83.98,412775,933285,-55.77,-
2015/05,58672,24324,19659,141.21,198.44,471447,952944,-50.52,-
2015/06,11702,58672,21541,-80.05,-45.67,483149,974485,-50.42,"相較於去年處分土地完成產權過戶認列土地款收入,以至產生較大差異"
2015/07,22734,11702,639,94.27,3457.74,505883,975124,-48.12,本月處分建案餘屋，且完成土地、房屋產權過戶，認列土地款收入、房屋款收入
2015/08,28770,22734,25889,26.55,11.12,534653,1001013,-46.58,-
2015/09,188776,28770,25190,556.15,649.40,723429,1026203,-29.50,本月建案完工入帳、且餘屋仍陸續處分入帳，以至本月營業收入與去年同期相較產生較大差異
2015/10,76020,188776,23603,-59.73,222.07,799449,1049806,-23.84,處分餘屋完成產權過戶，認列土地款收入、房屋款收入。
2015/11,36921,76020,18878,-51.43,95.57,836370,1068684,-21.73,本月處分餘屋完成產權過戶，認列土地款收入、房屋款收入。
2015/12,380557,36921,1212318,930.73,-68.60,1216927,2281002,-46.64,去年處分土地完成產權移轉，認列土地款收入，與今年相較產生較大差異
2016/01,5058,380557,167216,-98.67,-96.97,5058,167216,-96.97,本期陸續出售成屋，因受總統大選及氣候因素(寒流)影響，故月營收產生較大之波動。
2016/02,26090,5058,128622,415.81,-79.71,31148,295838,-89.47,本期陸續出售成屋，因受氣候因素影響，故月營收產生較大之波動。
2016/03,28339,26090,92613,8.62,-69.40,59487,388451,-84.68,本期陸續出售成屋，因受氣候因素影響，故月營收產生較大之波動。
2016/04,16041,28339,24324,-43.39,-34.05,75528,412775,-81.70,本年陸續出售成屋，與去年累計營收相較，產生較大之波動。
2016/05,8130,16041,58672,-49.31,-86.14,83658,471447,-82.25,本年陸續出售成屋，與去年累計營收相較，產生較大之波動。
2016/06,30083,8130,11702,270.02,157.07,113741,483149,-76.45,本年陸續出售成屋，與去年累計營收相較，產生較大之波動。
2016/07,20768,30083,22734,-30.96,-8.64,134509,505883,-73.41,本年陸續出售成屋，與去年累計營收相較，產生較大之波動。
2016/08,225881,20768,28770,987.63,685.12,360390,534653,-32.59,建案完工入帳，本月營業收入較去年同期產生較大之波動。
2016/09,268262,225881,188776,18.76,42.10,628652,723429,-13.10,-
2016/10,118202,268262,76020,-55.93,55.48,746855,799449,-6.57,建案完工入帳，本月營業收入較去年同期產生較大之波動。
2016/11,328682,118202,36921,178.06,790.23,1075536,836370,28.59,本月處份土地，認列土地款收入，與去年同期產生較大之波動。
2016/12,218728,328682,380557,-33.45,-42.52,1294264,1216927,6.35,-
2017/01,5388,218728,5058,-97.53,6.52,5388,5058,6.52,-
2017/02,28029,5388,26090,420.21,7.43,33417,31148,7.28,-
2017/03,56553,28029,28339,101.76,99.55,89970,59487,51.24,銷售成屋入帳，本月營業收入較去年同期產生較大之波動
2017/04,22026,56553,16041,-61.05,37.31,111996,75528,48.28,-
2017/05,270698,22026,8130,1128.99,3229.61,382694,83658,357.45,建案完工入帳，本月營業收入較去年同期產生較大之波動
2017/06,180217,270698,30083,-33.42,499.06,562911,113741,394.90,建案完工、銷售成屋等陸續入帳，本月營業收入較去年同期產生較大之波動。
2017/07,134256,180217,20768,-25.50,546.45,697167,134509,418.30,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。
2017/08,87023,134256,225881,-35.18,-61.47,784189,360390,117.59,去年同期有建案完工入帳，本月營業收入較去年同期產生較大之波動。
2017/09,60041,87023,268262,-31.00,-77.61,844231,628652,34.29,去年同期建案完工入帳，相較之下產生較大波動。
2017/10,24409,60041,118202,-59.34,-79.34,868640,746855,16.30,去年同期建案完工入帳，相較之下產生較大波動。
2017/11,108701,24409,328682,345.33,-66.92,977341,1075536,-9.12,去年同期處分土地，相較之下產生較大波動。
2017/12,741495,108701,218728,582.14,239.00,1718836,1294264,32.80,建案完工入帳，本月營業收入較去年同期產生較大之波動。
2018/01,40431,741495,5388,-94.54,650.38,40431,5388,650.38,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。
2018/02,92634,40431,28029,129.11,230.49,133065,33417,298.19,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。
2018/03,81708,92634,56553,-11.79,44.48,214773,89970,138.71,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。
2018/04,117821,81708,22026,44.19,434.91,332594,111996,196.96,銷售成屋陸續入帳，本月營業收入較去年同期產生較大之波動。
