群創,	3481
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,36048263,38209377,27368230,-5.65,31.71,36048263,27368230,31.71,-
2015/02,27207386,36048263,24868888,-24.52,9.40,63255648,52237118,21.09,-
2015/03,36902219,27207386,37321782,35.63,-1.12,100157867,89558900,11.83,-
2015/04,32397955,36902219,38184659,-12.20,-15.15,132555822,127743559,3.76,-
2015/05,31200267,32397955,36325221,-3.69,-14.10,163756089,164068780,-0.19,-
2015/06,30156964,31200267,36554610,-3.34,-17.50,193913053,200623390,-3.34,-
2015/07,29656362,30156964,36430912,-1.65,-18.59,223569416,237054302,-5.68,-
2015/08,27804569,29656362,38179536,-6.24,-27.17,251373985,275233838,-8.66,-
2015/09,31295393,27804569,38481052,12.55,-18.67,282669377,313714891,-9.89,-
2015/10,29582600,31295393,38281477,-5.47,-22.72,312251977,351996367,-11.29,-
2015/11,25457451,29582600,38456154,-13.94,-33.80,337709428,390452521,-13.50,-
2015/12,26423556,25457451,38209377,3.79,-30.84,364132984,428661898,-15.05,-
2016/01,21085446,26423556,36048263,-20.20,-41.50,21085446,36048263,-41.50,-
2016/02,16627131,21085446,27207386,-21.14,-38.88,37712578,63255648,-40.38,-
2016/03,18704542,16627131,36902219,12.49,-49.31,56417120,100157867,-43.67,-
2016/04,20935323,18704542,32397955,11.92,-35.38,77352443,132555822,-41.64,-
2016/05,22504919,20935323,31200267,7.49,-27.86,99857362,163756089,-39.02,-
2016/06,23364945,22504919,30156964,3.82,-22.52,123222308,193913053,-36.45,-
2016/07,22821529,23364945,29656362,-2.32,-23.04,146043836,223569416,-34.67,-
2016/08,25061906,22821529,27804569,9.81,-9.86,171105743,251373985,-31.93,-
2016/09,26601168,25061906,31295393,6.14,-14.99,197706911,282669377,-30.05,-
2016/10,28063685,26601168,29582600,5.49,-5.13,225770595,312251977,-27.69,-
2016/11,29166731,28063685,25457451,3.93,14.57,254937326,337709428,-24.50,-
2016/12,32151951,29166731,26423556,10.23,21.67,287089277,364132984,-21.15,-
2017/01,27259731,32151951,21085446,-15.21,29.28,27259731,21085446,29.28,-
2017/02,27412053,27259731,16627131,0.55,64.86,54671784,37712578,44.96,2016年2月涵蓋整個農曆年與受到2016年2月6日南台灣地震影響，導致2016年2月營收偏低。
2017/03,31353987,27412053,18704542,14.38,67.62,86025771,56417120,52.48,受2016年2月6日南台灣地震影響，致2016年3月營收偏低。
2017/04,28381516,31353987,20935323,-9.48,35.56,114407287,77352443,47.90,-
2017/05,28091595,28381516,22504919,-1.02,24.82,142498882,99857362,42.70,-
2017/06,28035840,28091595,23364945,-0.19,19.99,170534721,123222308,38.39,-
2017/07,25344122,28035840,22821529,-9.60,11.05,195878843,146043836,34.12,-
2017/08,27233052,25344122,25061906,7.45,8.66,223111896,171105743,30.39,-
2017/09,26930503,27233052,26601168,-1.11,1.23,250042399,197706911,26.47,-
2017/10,24736724,26930503,28063685,-8.14,-11.85,274779123,225770595,21.70,-
2017/11,27350448,24736724,29166731,10.56,-6.22,302129571,254937326,18.51,-
2017/12,27044830,27350448,32151951,-1.11,-15.88,329174401,287089277,14.65,-
2018/01,26104207,27044830,27259731,-3.47,-4.23,26104207,27259731,-4.23,-
2018/02,18082174,26104207,27412053,-30.73,-34.03,44186381,54671784,-19.17,-
2018/03,22577105,18082174,31353987,24.85,-27.99,66763486,86025771,-22.39,-
2018/04,19699466,22577105,28381516,-12.74,-30.59,86462952,114407287,-24.42,-
2018/05,21997874,19699466,28091595,11.66,-21.69,108460826,142498882,-23.88,-
2018/06,24764794,21997874,28035840,12.57,-11.66,133225619,170534721,-21.87,-
2018/07,25149587,24764794,25344122,1.55,-0.76,158375206,195878843,-19.14,-
2018/08,24380326,25149587,27233052,-3.05,-10.47,182755532,223111896,-18.08,-
2018/09,24377218,24380326,26930503,-0.01,-9.48,207132750,250042399,-17.16,-
2018/10,24895041,24377218,24736724,2.12,0.64,232027791,274779123,-15.55,-
2018/11,23811694,24895041,27350448,-4.35,-12.93,255839485,302129571,-15.32,-
2018/12,23536630,23811694,27044830,-1.15,-12.97,279376115,329174401,-15.12,-
2019/01,21208283,23536630,26104207,-9.89,-18.75,21208283,26104207,-18.75,-
2019/02,18141750,21208283,18082174,-14.45,0.32,39350033,44186381,-10.94,-
2019/03,20573991,18141750,22577105,13.40,-8.87,59924024,66763486,-10.24,-
2019/04,20856003,20573991,19699466,1.37,5.87,80780026,86462952,-6.57,-
2019/05,21004978,20856003,21997874,0.71,-4.51,101785004,108460826,-6.15,-
