全漢,	3015
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1351070,1226009,1240675,10.20,8.89,1351070,1240675,8.89,-
2015/02,831621,1351070,941596,-38.44,-11.67,2182691,2182271,0.01,-
2015/03,1213024,831621,1299927,45.86,-6.68,3395715,3482198,-2.48,-
2015/04,1155876,1213024,1385124,-4.71,-16.55,4551591,4867322,-6.48,-
2015/05,1076451,1155876,1357105,-6.87,-20.68,5628042,6224427,-9.58,-
2015/06,1151685,1076451,1347696,6.98,-14.54,6779727,7572124,-10.46,-
2015/07,1128788,1151685,1555734,-1.98,-27.44,7908514,9127858,-13.35,-
2015/08,1127084,1128788,1474721,-0.15,-23.57,9035599,10602579,-14.77,-
2015/09,1220109,1127084,1407045,8.25,-13.28,10255708,12009623,-14.60,-
2015/10,1198816,1220109,1290987,-1.74,-7.13,11454523,13300610,-13.87,-
2015/11,1285484,1198816,1227471,7.22,4.72,12740007,14528081,-12.30,-
2015/12,1126790,1285484,1226009,-12.34,-8.09,13866797,15754089,-11.97,-
2016/01,1402610,1126790,1351070,24.47,3.81,1402610,1351070,3.81,-
2016/02,1020517,1402610,831621,-27.24,22.71,2423126,2182691,11.01,-
2016/03,1273427,1020517,1213024,24.78,4.97,3696553,3395715,8.85,-
2016/04,1276048,1273427,1155876,0.20,10.39,4972601,4551591,9.24,-
2016/05,1375819,1276048,1076451,7.81,27.81,6348420,5628042,12.79,-
2016/06,1359787,1375819,1151685,-1.16,18.06,7708207,6779727,13.69,-
2016/07,1248429,1359787,1128788,-8.18,10.59,8956636,7908514,13.25,-
2016/08,1262371,1248429,1127084,1.11,12.00,10219007,9035599,13.09,-
2016/09,1400006,1262371,1220109,10.90,14.74,11619013,10255708,13.29,-
2016/10,1179790,1400006,1198816,-15.72,-1.58,12798803,11454523,11.73,-
2016/11,1319057,1179790,1285484,11.80,2.61,14117860,12740007,10.81,-
2016/12,1216556,1319057,1126790,-7.77,7.96,15334417,13866797,10.58,-
2017/01,1262964,1216556,1402610,3.81,-9.95,1262964,1402610,-9.95,-
2017/02,1011659,1262964,1020517,-19.89,-0.86,2274622,2423126,-6.12,-
2017/03,1425510,1011659,1273427,40.90,11.94,3700133,3696553,0.09,-
2017/04,1106927,1425510,1276048,-22.34,-13.25,4807060,4972601,-3.32,-
2017/05,1192118,1106927,1375819,7.69,-13.35,5999177,6348420,-5.50,-
2017/06,1277290,1192118,1359787,7.14,-6.06,7276468,7708207,-5.60,-
2017/07,1253807,1277290,1248429,-1.83,0.43,8530275,8956636,-4.76,-
2017/08,1236129,1253807,1262371,-1.40,-2.07,9766404,10219007,-4.42,-
2017/09,1288592,1236129,1400006,4.24,-7.95,11054996,11619013,-4.85,-
2017/10,1063860,1288592,1179790,-17.44,-9.82,12118856,12798803,-5.31,-
2017/11,1179792,1063860,1319057,10.89,-10.55,13298648,14117860,-5.80,-
2017/12,1106156,1179792,1216556,-6.24,-9.07,14404805,15334417,-6.06,-
2018/01,1268880,1106156,1262964,14.71,0.46,1268880,1262964,0.46,-
2018/02,879061,1268880,1011659,-30.72,-13.10,2147941,2274622,-5.56,-
2018/03,1244981,879061,1425510,41.62,-12.66,3392923,3700133,-8.30,-
2018/04,1248789,1244981,1106927,0.30,12.81,4641712,4807060,-3.43,-
2018/05,1359263,1248789,1192118,8.84,14.02,6000974,5999177,0.02,-
