敦泰,	3545
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,871221,606865,357812,43.56,143.48,871221,357812,143.48,-
2015/02,511266,871221,320207,-41.31,59.66,1382487,678017,103.90,-
2015/03,1046751,511266,517653,104.73,102.21,2429238,1195672,103.16,-
2015/04,1140040,1046751,523945,8.91,117.58,3569278,1719617,107.56,-
2015/05,1096198,1140040,391969,-3.84,179.66,4665476,2111586,120.94,-
2015/06,966160,1096198,376929,-11.86,156.32,5631636,2488515,126.30,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加%超過50%
2015/07,914270,966160,328846,-5.37,178.02,6545906,2817361,132.34,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加%超過50%
2015/08,978044,914270,319349,6.97,206.26,7523950,3136710,139.86,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加幅度超過50%
2015/09,1007381,978044,495612,2.99,103.26,8531331,3632322,134.87,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加幅度超過50%
2015/10,1055346,1007381,334966,4.76,215.06,9586677,3967288,141.64,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加幅度超過50%。
2015/11,1004153,1055346,282952,-4.85,254.88,10590830,4250240,149.18,本公司與F-敦泰合併生效日為今年1/2；另因此合併案係反向併購，去年月營收為F-敦泰的營收，致本年增加幅度超過50%。
2015/12,888908,1004153,262073,-11.47,239.18,11479738,4512313,154.40,本公司與F-敦泰合併生效日為104年1/2；另因此合併案係反向併購，103年月營收為F-敦泰的營收，致本年增加幅度超過50%。
2016/01,813564,888908,871221,-8.47,-6.61,813564,871221,-6.61,-
2016/02,484950,813564,511266,-40.39,-5.14,1298514,1382487,-6.07,-
2016/03,1010053,484950,1046751,108.27,-3.50,2308567,2429238,-4.96,-
2016/04,924392,1010053,1140040,-8.48,-18.91,3232959,3569278,-9.42,-
2016/05,971482,924392,1096198,5.09,-11.37,4204440,4665476,-9.88,-
2016/06,1064116,971482,966160,9.53,10.13,5268557,5631636,-6.44,-
2016/07,1101528,1064116,914270,3.51,20.48,6370084,6545906,-2.68,-
2016/08,1041236,1101528,978044,-5.47,6.46,7411320,7523950,-1.49,-
2016/09,913375,1041236,1007381,-12.27,-9.33,8324695,8531331,-2.42,-
2016/10,907545,913375,1055346,-0.63,-14.00,9232240,9586677,-3.69,-
2016/11,870198,907545,1004153,-4.11,-13.34,10102439,10590830,-4.61,-
2016/12,915786,870198,888908,5.23,3.02,11018225,11479738,-4.02,-
2017/01,582225,915786,813564,-36.42,-28.43,582225,813564,-28.43,-
2017/02,647219,582225,484950,11.16,33.46,1229444,1298514,-5.31,-
2017/03,931637,647219,1010053,43.94,-7.76,2161081,2308567,-6.38,-
2017/04,776977,931637,924392,-16.60,-15.94,2938058,3232959,-9.12,-
2017/05,884016,776977,971482,13.77,-9.00,3822074,4204440,-9.09,-
2017/06,936428,884016,1064116,5.92,-11.99,4758502,5268557,-9.68,-
2017/07,1052201,936428,1101528,12.36,-4.47,5810703,6370084,-8.78,-
2017/08,1156422,1052201,1041236,9.90,11.06,6967125,7411320,-5.99,-
2017/09,1056305,1156422,913375,-8.65,15.64,8023430,8324695,-3.61,-
2017/10,966068,1056305,907545,-8.54,6.44,8989498,9232240,-2.62,-
2017/11,986075,966068,870198,2.07,13.31,9975573,10102439,-1.25,-
2017/12,822761,986075,915786,-16.56,-10.15,10798334,11018225,-1.99,-
2018/01,925640,822761,582225,12.50,58.98,925640,582225,58.98,107年1月營收較106年1月增加58.98%，係因106年1月遇農曆年假假期，工作天數減少。
2018/02,523300,925640,647219,-43.46,-19.14,1448940,1229444,17.85,-
2018/03,1163721,523300,931637,122.38,24.91,2612661,2161081,20.89,-
2018/04,865069,1163721,776977,-25.66,11.33,3477730,2938058,18.36,-
2018/05,1008818,865069,884016,16.61,14.11,4486548,3822074,17.38,-
2018/06,858843,1008818,936428,-14.86,-8.28,5345391,4758502,12.33,-
2018/07,797892,858843,1052201,-7.09,-24.16,6143283,5810703,5.72,-
