鉅明,	8928
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,212352,264782,154267,-19.80,37.65,212352,154267,37.65,-
2015/02,191618,212352,150116,-9.76,27.64,403970,304383,32.71,-
2015/03,275975,191618,230909,44.02,19.51,679944,535292,27.02,-
2015/04,149968,275975,213459,-45.65,-29.74,829912,748751,10.83,-
2015/05,102928,149968,232519,-31.36,-55.73,932840,981270,-4.93,-
2015/06,60684,102928,137150,-41.04,-55.75,993523,1118419,-11.16,六月營收減少原因：1.客戶調整產品設計，延遲出貨。2.客戶新舊產品交替，出清庫存
2015/07,48028,60684,85682,-20.85,-43.94,1041551,1204101,-13.49,-
2015/08,126010,48028,51139,162.36,146.40,1167561,1255240,-6.98,去年八月份為當年度營收谷底，今年淡季提前至六、七月份，八月份已進入新產品量產
2015/09,199498,126010,86843,58.31,129.72,1367059,1342083,1.86,九月營收增加原因：去年八月份為當年度營收谷底，九月份仍在淡季，今年淡季提前至六、七月份，八、九月份已進入新產品量產。
2015/10,173456,199498,259477,-13.05,-33.15,1540515,1601560,-3.81,-
2015/11,266680,173456,298950,53.74,-10.79,1807195,1900510,-4.90,-
2015/12,227705,266680,264782,-14.61,-14.00,2034900,2165292,-6.02,-
2016/01,236536,227705,212352,3.87,11.38,236536,212352,11.38,-
2016/02,188769,236536,191618,-20.19,-1.48,425305,403970,5.28,-
2016/03,193612,188769,275975,2.56,-29.84,618917,679944,-8.97,-
2016/04,140727,193612,149968,-27.31,-6.16,759644,829912,-8.46,-
2016/05,122661,140727,102928,-12.83,19.17,882306,932840,-5.41,-
2016/06,94708,122661,60684,-22.78,56.06,977013,993523,-1.66,"去年淡季提前至6.7月份,為當年度營收谷底,今年增加不锈鋼產品,因而營收比去年同期增加"
2016/07,70229,94708,48028,-25.84,46.22,1047243,1041551,0.54,-
2016/08,116668,70229,126010,66.12,-7.41,1163911,1167561,-0.31,-
2016/09,133439,116668,199498,14.37,-33.11,1297350,1367059,-5.09,-
2016/10,211825,133439,173456,58.74,22.12,1509176,1540515,-2.03,-
2016/11,226854,211825,266680,7.09,-14.93,1736029,1807195,-3.93,-
2016/12,237536,226854,227705,4.70,4.31,1973565,2034900,-3.01,-
2017/01,183998,237536,236536,-22.53,-22.21,183998,236536,-22.21,-
2017/02,181059,183998,188769,-1.59,-4.08,365057,425305,-14.16,-
2017/03,189702,181059,193612,4.77,-2.01,554759,618917,-10.36,-
2017/04,131540,189702,140727,-30.65,-6.52,686299,759644,-9.65,-
2017/05,125329,131540,122661,-4.72,2.17,811628,882306,-8.01,-
2017/06,153391,125329,94708,22.39,61.96,965019,977013,-1.22,去年淡季為六、七月份，為當年度營收谷底，今年高爾夫市場淡季不淡，因而營收比去年同期增加。
2017/07,117737,153391,70229,-23.24,67.64,1082756,1047243,3.39,去年淡季為六、七月份，為當年度營收谷底，今年高爾夫市場淡季不淡，因而營收比去年同期增加。
2017/08,149330,117737,116668,26.83,27.99,1232086,1163911,5.85,-
2017/09,153667,149330,133439,2.90,15.15,1385753,1297350,6.81,-
2017/10,180893,153667,211825,17.71,-14.60,1566646,1509176,3.80,-
2017/11,188707,180893,226854,4.31,-16.81,1755353,1736029,1.11,-
2017/12,188491,188707,237536,-0.11,-20.64,1943844,1973565,-1.50,-
2018/01,255642,188491,183998,35.62,38.93,255642,183998,38.93,-
2018/02,143859,255642,181059,-43.72,-20.54,399501,365057,9.43,-
2018/03,207374,143859,189702,44.15,9.31,606875,554759,9.39,-
2018/04,163965,207374,131540,-20.93,24.65,770839,686299,12.31,-
2018/05,156038,163965,125329,-4.83,24.50,926877,811628,14.19,-
2018/06,117207,156038,153391,-24.88,-23.58,1044084,965019,8.19,-
