商店街,	4965
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,97200,103549,79805,-6.13,21.79,97200,79805,21.79,-
2015/02,78252,97200,67802,-19.49,15.41,175451,147607,18.86,-
2015/03,114527,78252,82453,46.35,38.89,289978,230060,26.04,-
2015/04,106305,114527,80870,-7.17,31.45,396283,310930,27.45,-
2015/05,108273,106305,81578,1.85,32.72,504556,392508,28.54,-
2015/06,111352,108273,77367,2.84,43.92,615908,469875,31.07,-
2015/07,114584,111352,80386,2.90,42.54,730492,550261,32.75,-
2015/08,121023,114584,77959,5.61,55.23,851515,628220,35.54,本月之營收較去年同期成長55.24%，主要是銷貨收入較去年同期成長91.54% 所致。
2015/09,119767,121023,82558,-1.03,45.07,971282,710779,36.65,-
2015/10,126874,119767,88728,5.93,42.99,1098156,799508,37.35,-
2015/11,138672,126874,91280,9.29,51.91,1236828,890788,38.84,本月之營收較去年同期成長51.92%，主要是銷貨收入較去年同期成長76.51% 所致。
2015/12,154495,138672,103549,11.41,49.19,1391324,994335,39.92,-
2016/01,151613,154495,97199,-1.86,55.98,151613,97199,55.98,本月之營收較去年同期成長55.98%，主要是銷貨收入較去年同期成長75.11% 所致。
2016/02,123788,151613,78252,-18.35,58.19,275401,175451,56.96,本月之營收較去年同期成長58.19%，主要是銷貨收入較去年同期成長76.62% 所致。
2016/03,155692,123788,114527,25.77,35.94,431093,289978,48.66,-
2016/04,129662,155692,106305,-16.71,21.97,560755,396283,41.50,-
2016/05,150735,129662,108273,16.25,39.21,711491,504557,41.01,-
2016/06,124040,150735,111352,-17.70,11.39,835531,615909,35.65,-
2016/07,130365,124040,114584,5.09,13.77,965896,730492,32.22,-
2016/08,139309,130365,121023,6.86,15.10,1105205,851515,29.79,-
2016/09,127028,139309,119767,-8.81,6.06,1232233,971282,26.86,-
2016/10,117477,127028,126874,-7.51,-7.40,1349710,1098156,22.90,-
2016/11,137156,117477,138672,16.75,-1.09,1486866,1236828,20.21,-
2016/12,135078,137156,154495,-1.51,-12.56,1621944,1391323,16.57,-
2017/01,122285,135078,151613,-9.47,-19.34,122285,151613,-19.34,-
2017/02,111353,122285,123788,-8.93,-10.04,233638,275401,-15.16,-
2017/03,130586,111353,155692,17.27,-16.12,364224,431093,-15.51,-
2017/04,96948,130586,129662,-25.75,-25.23,461172,560755,-17.75,-
2017/05,106046,96948,150735,9.38,-29.64,567218,711490,-20.27,-
2017/06,99185,106046,124040,-6.46,-20.03,666403,835531,-20.24,-
2017/07,94310,99185,130365,-4.91,-27.65,760713,965896,-21.24,-
2017/08,93992,94310,139309,-0.33,-32.52,854705,1105205,-22.66,-
2017/09,99590,93992,127028,5.95,-21.59,954295,1232233,-22.55,-
2017/10,97946,99590,117477,-1.65,-16.62,1052241,1349710,-22.03,-
2017/11,111992,97946,137156,14.34,-18.34,1164233,1486866,-21.69,-
2017/12,105721,111992,135078,-5.59,-21.73,1269954,1621944,-21.70,-
2018/01,109774,105721,122285,3.83,-10.23,109774,122285,-10.23,-
2018/02,101926,109774,111353,-7.14,-8.46,211700,233638,-9.38,-
2018/03,115798,101926,130586,13.60,-11.32,327498,364224,-10.08,-
2018/04,109577,115798,96948,-5.37,13.02,437075,461172,-5.22,-
2018/05,137802,109577,106046,25.75,29.94,574877,567218,1.35,-
