謚源,	2235
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,81132,71731,57635,13.10,40.76,81132,57635,40.76,-
2015/02,51593,81132,51288,-36.40,0.59,132725,108923,21.85,-
2015/03,81774,51593,90130,58.49,-9.27,214499,199053,7.75,-
2015/04,71333,81774,85721,-12.76,-16.78,285832,284774,0.37,-
2015/05,73548,71333,76505,3.10,-3.86,359380,361279,-0.52,-
2015/06,72146,73548,68360,-1.90,5.53,431526,429639,0.43,-
2015/07,79310,72146,76730,9.92,3.36,510836,506369,0.88,-
2015/08,75008,79310,55013,-5.42,36.34,585844,561383,4.35,-
2015/09,73233,75008,73104,-2.36,0.17,659077,634487,3.87,-
2015/10,71924,73233,69040,-1.78,4.17,731001,703527,3.90,-
2015/11,72624,71924,70428,0.97,3.11,803625,773955,3.83,-
2015/12,71230,72624,71731,-1.91,-0.69,874855,845686,3.44,-
2016/01,78078,71230,81132,9.61,-3.76,78078,81132,-3.76,-
2016/02,52543,78078,51593,-32.70,1.84,130621,132725,-1.58,-
2016/03,80139,52543,81774,52.52,-1.99,210760,214499,-1.74,-
2016/04,72228,80139,71333,-9.87,1.25,282988,285832,-0.99,-
2016/05,79392,72228,73548,9.91,7.94,362380,359380,0.83,-
2016/06,78868,79392,72146,-0.66,9.31,441248,431526,2.25,-
2016/07,82450,78868,79310,4.54,3.95,523698,510836,2.51,-
2016/08,82102,82450,75008,-0.42,9.45,605800,585844,3.40,-
2016/09,70037,82102,73233,-14.69,-4.36,675837,659077,2.54,-
2016/10,75048,70037,71924,7.15,4.34,750885,731001,2.72,-
2016/11,76623,75048,72624,2.09,5.50,827508,803625,2.97,-
2016/12,72577,76623,71230,-5.28,1.89,900085,874855,2.88,-
2017/01,67933,72577,78078,-6.39,-12.99,67933,78078,-12.99,-
2017/02,65078,67933,52543,-4.20,23.85,133011,130621,1.82,-
2017/03,81697,65078,80139,25.53,1.94,214708,210760,1.87,-
2017/04,70211,81697,72228,-14.05,-2.79,284919,282988,0.68,-
2017/05,79079,70211,79392,12.63,-0.39,363998,362380,0.44,-
2017/06,76522,79079,78868,-3.23,-2.97,440520,441248,-0.16,-
2017/07,59969,76522,82450,-21.63,-27.26,500489,523698,-4.43,-
2017/08,70446,59969,82102,17.47,-14.19,570935,605800,-5.75,-
2017/09,69636,70446,70037,-1.14,-0.57,640571,675837,-5.21,-
2017/10,70603,69636,75048,1.38,-5.92,711174,750885,-5.28,-
2017/11,61974,70603,76623,-12.22,-19.11,773148,827508,-6.56,-
2017/12,50079,61974,72577,-19.19,-30.99,823227,900085,-8.53,-
2018/01,67766,50079,67933,35.31,-0.24,67766,67933,-0.24,-
2018/02,42640,67766,65078,-37.07,-34.47,110406,133011,-16.99,-
2018/03,70833,42640,81697,66.11,-13.29,181239,214708,-15.58,-
2018/04,60506,70833,70211,-14.57,-13.82,241745,284919,-15.15,-
2018/05,56353,60506,79079,-6.86,-28.73,298098,363998,-18.10,-
2018/06,62926,56353,76522,11.66,-17.76,361024,440520,-18.04,-
2018/07,70350,62926,59969,11.79,17.31,431374,500489,-13.80,-
2018/08,69001,70350,70446,-1.91,-2.05,500375,570935,-12.35,-
2018/09,69942,69001,69636,1.36,0.43,570317,640571,-10.96,-
2018/10,71018,69942,70603,1.53,0.58,641335,711174,-9.82,-
2018/11,76240,71018,61974,7.35,23.01,717575,773148,-7.18,-
2018/12,63618,76240,50079,-16.55,27.03,781193,823227,-5.10,-
2019/01,72863,63618,67766,14.53,7.52,72863,67766,7.52,-
