聚鼎,	6224
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,127239,125719,123609,1.20,2.93,127239,123609,2.93,-
2015/02,105319,127239,109876,-17.22,-4.14,232558,233485,-0.39,-
2015/03,149376,105319,131612,41.83,13.49,381934,365097,4.61,-
2015/04,153293,149376,156693,2.62,-2.16,535227,521790,2.57,-
2015/05,154727,153293,158811,0.93,-2.57,689954,680601,1.37,-
2015/06,136800,154727,141209,-11.58,-3.12,826754,821810,0.60,-
2015/07,141083,136800,141843,3.13,-0.53,967837,963653,0.43,-
2015/08,137727,141083,128992,-2.37,6.77,1105564,1092645,1.18,-
2015/09,145683,137727,132262,5.77,10.14,1251247,1224907,2.15,-
2015/10,143612,145683,128101,-1.42,12.10,1394859,1353008,3.09,-
2015/11,140510,143612,128010,-2.15,9.76,1535369,1481018,3.66,-
2015/12,138567,140510,125719,-1.38,10.21,1673936,1606737,4.18,-
2016/01,142413,138567,127239,2.77,11.92,142413,127239,11.92,-
2016/02,98781,142413,105319,-30.63,-6.20,241194,232558,3.71,-
2016/03,130375,98781,149376,31.98,-12.72,371569,381934,-2.71,-
2016/04,143297,130375,153293,9.91,-6.52,514866,535227,-3.80,-
2016/05,143259,143297,154727,-0.02,-7.41,658125,689954,-4.61,-
2016/06,143766,143259,136800,0.35,5.09,801891,826754,-3.00,-
2016/07,152597,143766,141083,6.14,8.16,954488,967837,-1.37,-
2016/08,149036,152597,137727,-2.33,8.21,1103524,1105564,-0.18,-
2016/09,151955,149036,145683,1.95,4.30,1255479,1251247,0.33,-
2016/10,132356,151955,143612,-12.89,-7.83,1387835,1394859,-0.50,-
2016/11,137920,132356,140510,4.20,-1.84,1525755,1535369,-0.62,-
2016/12,130006,137920,138567,-5.73,-6.17,1655761,1673936,-1.08,-
2017/01,109375,130006,142413,-15.86,-23.19,109375,142413,-23.19,-
2017/02,110496,109375,98781,1.02,11.85,219871,241194,-8.84,-
2017/03,131998,110496,130375,19.45,1.24,351869,371569,-5.30,-
2017/04,132893,131998,143297,0.67,-7.26,484762,514866,-5.84,-
2017/05,131317,132893,143259,-1.18,-8.33,616079,658125,-6.38,-
2017/06,129859,131317,143766,-1.11,-9.67,745938,801891,-6.97,-
2017/07,135240,129859,152597,4.14,-11.37,881178,954488,-7.68,-
2017/08,132358,135240,149036,-2.13,-11.19,1013536,1103524,-8.15,-
2017/09,135798,132358,151955,2.59,-10.63,1149334,1255479,-8.45,-
2017/10,124850,135798,132356,-8.06,-5.67,1274184,1387835,-8.18,-
2017/11,134038,124850,137920,7.35,-2.81,1408222,1525755,-7.70,-
2017/12,122152,134038,130006,-8.86,-6.04,1530374,1655761,-7.57,-
2018/01,143021,122152,109375,17.08,30.76,143021,109375,30.76,-
2018/02,111648,143021,110496,-21.93,1.04,254669,219871,15.82,-
2018/03,146688,111648,131998,31.38,11.12,401357,351869,14.06,-
2018/04,155150,146688,132893,5.76,16.74,556507,484762,14.80,-
2018/05,169907,155150,131317,9.51,29.38,726414,616079,17.90,-
2018/06,162749,169907,129859,-4.21,25.32,889163,745938,19.20,-
2018/07,157617,162749,135240,-3.15,16.54,1046780,881178,18.79,-
2018/08,155824,157617,132358,-1.13,17.72,1202604,1013536,18.65,-
2018/09,121666,155824,135798,-21.92,-10.40,1324270,1149334,15.22,-
2018/10,123627,121666,124850,1.61,-0.97,1447897,1274184,13.63,-
2018/11,111063,123627,134038,-10.16,-17.14,1558960,1408222,10.70,-
2018/12,109681,111063,122152,-1.24,-10.20,1668641,1530374,9.03,-
2019/01,106546,109681,143021,-2.85,-25.50,106546,143021,-25.50,-
2019/02,84246,106546,111648,-20.92,-24.54,190792,254669,-25.08,-
