大台北,	9908
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,443544,544756,525350,-18.57,-15.57,443544,525350,-15.57,-
2015/02,388551,443544,493951,-12.39,-21.33,832095,1019301,-18.36,-
2015/03,415668,388551,534227,6.97,-22.19,1247763,1553528,-19.68,-
2015/04,383499,415668,471585,-7.73,-18.67,1631262,2025113,-19.44,-
2015/05,359181,383499,467191,-6.34,-23.11,1990443,2492304,-20.13,-
2015/06,296049,359181,404414,-17.57,-26.79,2286492,2896718,-21.06,-
2015/07,307469,296049,417973,3.85,-26.43,2593961,3314691,-21.74,-
2015/08,292536,307469,389976,-4.85,-24.98,2886497,3704667,-22.08,本公司營收較去年同期減少22.08%係因中油氣源價格調降，導致本公司收入及成本下降，並不影響本公司獲利。
2015/09,284948,292536,372829,-2.59,-23.57,3171445,4077496,-22.22,本公司營收較去年同期減少22.22%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2015/10,305970,284948,433144,7.37,-29.36,3477415,4510640,-22.90,本公司營收較去年同期減少22.91%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2015/11,303896,305970,462069,-0.67,-34.23,3781311,4972709,-23.95,本公司營收較去年同期減少23.96%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2015/12,349787,303896,544756,15.10,-35.79,4131098,5517465,-25.12,本公司營收較去年同期減少25.13%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/01,363951,349787,443544,4.04,-17.94,363951,443544,-17.94,本公司營收較去年同期減少17.94%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/02,331377,363951,388551,-8.95,-14.71,695328,832095,-16.43,本公司營收較去年同期減少16.44%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/03,349728,331377,415668,5.53,-15.86,1045056,1247763,-16.24,本公司營收較去年同期減少16.25%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/04,302305,349728,383499,-13.55,-21.17,1347361,1631262,-17.40,本公司營收較去年同期減少17.4%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/05,299113,302305,359181,-1.05,-16.72,1646474,1990443,-17.28,本公司營收較去年同期減少17.28%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/06,262151,299113,296049,-12.35,-11.45,1908625,2286492,-16.52,本公司營收較去年同期減少16.53%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/07,265396,262151,307469,1.23,-13.68,2174021,2593961,-16.18,本公司營收較去年同期減少16.19係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/08,256122,265396,292536,-3.49,-12.44,2430143,2886497,-15.80,本公司營收較去年同期減少15.81%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/09,253309,256122,284948,-1.09,-11.10,2683452,3171445,-15.38,本公司營收較去年同期減少15.39%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/10,244014,253309,305970,-3.66,-20.24,2927466,3477415,-15.81,本公司營收較去年同期減少15.81%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/11,277888,244014,303896,13.88,-8.55,3205354,3781311,-15.23,本公司營收較去年同期減少15.23%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2016/12,306853,277888,349787,10.42,-12.27,3512207,4131098,-14.98,本公司營收較去年同期減少14.98%係因中油氣源價格調降導致本公司收入及成本下降，並不影響本公司獲利。
2017/01,331321,306853,363951,7.97,-8.96,331321,363951,-8.96,-
2017/02,308623,331321,331377,-6.85,-6.86,639944,695328,-7.96,-
2017/03,348619,308623,349728,12.95,-0.31,988563,1045056,-5.40,-
2017/04,327669,348619,302305,-6.00,8.39,1316232,1347361,-2.31,-
2017/05,307422,327669,299113,-6.17,2.77,1623654,1646474,-1.38,-
2017/06,283311,307422,262151,-7.84,8.07,1906965,1908625,-0.08,-
2017/07,289702,283311,265396,2.25,9.15,2196667,2174021,1.04,-
2017/08,276286,289702,256122,-4.63,7.87,2472953,2430143,1.76,-
2017/09,258269,276286,253309,-6.52,1.95,2731222,2683452,1.78,-
2017/10,282640,258269,244014,9.43,15.82,3013862,2927466,2.95,-
2017/11,335454,282640,277888,18.68,20.71,3349316,3205354,4.49,-
2017/12,354427,335454,306853,5.65,15.50,3703743,3512207,5.45,-
2018/01,374747,354427,331321,5.73,13.10,374747,331321,13.10,-
2018/02,358863,374747,308623,-4.23,16.27,733610,639944,14.63,-
2018/03,357836,358863,348619,-0.28,2.64,1091446,988563,10.40,-
2018/04,354628,357836,327669,-0.89,8.22,1446074,1316232,9.86,-
2018/05,327229,354628,307422,-7.72,6.44,1773303,1623654,9.21,-
2018/06,307867,327229,283311,-5.91,8.66,2081170,1906965,9.13,-
2018/07,305433,307867,289702,-0.79,5.43,2386603,2196667,8.64,-
2018/08,307700,305433,276286,0.74,11.37,2694303,2472953,8.95,-
2018/09,305399,307700,258269,-0.74,18.24,2999702,2731222,9.83,-
2018/10,343386,305399,282640,12.43,21.49,3343088,3013862,10.92,-
2018/11,346644,343386,335454,0.94,3.33,3689732,3349316,10.16,-
2018/12,370179,346644,354427,6.78,4.44,4059911,3703743,9.61,-
2019/01,413413,370179,374747,11.67,10.31,413413,374747,10.31,-
2019/02,356739,413413,358863,-13.70,-0.59,770152,733610,4.98,-
