牧德,	3563
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,42384,39673,43016,6.83,-1.46,42384,43016,-1.46,-
2015/02,44329,42384,43978,4.58,0.79,86713,86994,-0.32,-
2015/03,54003,44329,53519,21.82,0.90,140716,140513,0.14,-
2015/04,53934,54003,55103,-0.12,-2.12,194650,195616,-0.49,-
2015/05,58239,53934,60036,7.98,-2.99,252889,255652,-1.08,-
2015/06,65003,58239,66255,11.61,-1.88,317892,321907,-1.24,-
2015/07,65127,65003,70331,0.19,-7.39,383019,392238,-2.35,-
2015/08,56104,65127,71277,-13.85,-21.28,439123,463515,-5.26,-
2015/09,46937,56104,62771,-16.33,-25.22,486060,526286,-7.64,-
2015/10,40163,46937,42509,-14.43,-5.51,526223,568795,-7.48,-
2015/11,42522,40163,45546,5.87,-6.63,568745,614341,-7.42,-
2015/12,41552,42522,39673,-2.28,4.73,610297,654014,-6.68,-
2016/01,43166,41552,42384,3.88,1.84,43166,42384,1.84,-
2016/02,36961,43166,44329,-14.37,-16.62,80127,86713,-7.59,-
2016/03,66419,36961,54003,79.70,22.99,146546,140716,4.14,-
2016/04,57890,66419,53934,-12.84,7.33,204436,194650,5.02,-
2016/05,57422,57890,58239,-0.80,-1.40,261858,252889,3.54,-
2016/06,68785,57422,65003,19.78,5.81,330643,317892,4.01,-
2016/07,67168,68785,65127,-2.35,3.13,397811,383019,3.86,-
2016/08,73074,67168,56104,8.79,30.24,470885,439123,7.23,-
2016/09,86689,73074,46937,18.63,84.69,557574,486060,14.71,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2016/10,91335,86689,40163,5.35,127.41,648909,526223,23.31,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2016/11,92729,91335,42522,1.52,118.07,741638,568745,30.39,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2016/12,63386,92729,41552,-31.64,52.54,805024,610297,31.90,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/01,70664,63386,43166,11.48,63.70,70664,43166,63.70,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/02,73996,70664,36961,4.71,100.20,144660,80127,80.53,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/03,86495,73996,66419,16.89,30.22,231155,146546,57.73,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/04,90136,86495,57890,4.20,55.70,321291,204436,57.15,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/05,94932,90136,57422,5.32,65.32,416223,261858,58.94,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/06,112102,94932,68785,18.08,62.97,528325,330643,59.78,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/07,116381,112102,67168,3.81,73.26,644706,397811,62.06,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI需求增加所致
2017/08,120732,116381,73074,3.73,65.21,765438,470885,62.55,本月營收增減百分比較去年同期增加達50％以上係因AOI 4.0等產品需求增加所致
2017/09,132750,120732,86689,9.95,53.13,898188,557574,61.08,本月營收增減百分比較去年同期增加達50％以上係因軟板AOI及AOI 4.0等產品需求增加所致
2017/10,171377,132750,91335,29.09,87.63,1069565,648909,64.82,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2017/11,173538,171377,92729,1.26,87.14,1243103,741638,67.61,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2017/12,177550,173538,63386,2.31,180.10,1420653,805024,76.47,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/01,180797,177550,70664,1.82,155.85,180797,70664,155.85,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/02,185948,180797,73996,2.84,151.29,366745,144660,153.52,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/03,198703,185948,86495,6.85,129.72,565448,231155,144.61,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/04,210639,198703,90136,6.00,133.69,776087,321291,141.55,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/05,252408,210639,94932,19.82,165.88,1028495,416223,147.10,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/06,273731,252408,112102,8.44,144.18,1302226,528325,146.48,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/07,324185,273731,116381,18.43,178.55,1626411,644706,152.27,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/08,327319,324185,120732,0.96,171.11,1953730,765438,155.24,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
2018/09,313755,327319,132750,-4.14,136.35,2267485,898188,152.45,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
