明泰,	3380
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,2159108,2439015,1682193,-11.47,28.35,2159108,1682193,28.35,-
2015/02,1428252,2159108,1420187,-33.84,0.56,3587360,3102380,15.63,-
2015/03,2269664,1428252,2334563,58.91,-2.77,5857024,5436943,7.72,-
2015/04,2052550,2269664,1883571,-9.56,8.97,7909574,7320514,8.04,-
2015/05,1786289,2052550,1929422,-12.97,-7.41,9695863,9249936,4.82,-
2015/06,2462329,1786289,2183973,37.84,12.74,12158192,11433909,6.33,-
2015/07,1569028,2462329,1715109,-36.27,-8.51,13727220,13149018,4.39,-
2015/08,1683955,1569028,1842958,7.32,-8.62,15411175,14991976,2.79,-
2015/09,2214416,1683955,2005670,31.50,10.40,17625591,16997646,3.69,-
2015/10,1636509,2214416,1804623,-26.09,-9.31,19262100,18802269,2.44,-
2015/11,1621381,1636509,2036228,-0.92,-20.37,20883481,20838497,0.21,-
2015/12,2111757,1621381,2439015,30.24,-13.41,22995238,23277512,-1.21,-
2016/01,1853170,2111757,2159108,-12.24,-14.16,1853170,2159108,-14.16,-
2016/02,1144607,1853170,1428252,-38.23,-19.85,2997777,3587360,-16.43,-
2016/03,2191817,1144607,2269664,91.49,-3.42,5189594,5857024,-11.39,-
2016/04,1860590,2191817,2052550,-15.11,-9.35,7050184,7909574,-10.86,-
2016/05,2094127,1860590,1786289,12.55,17.23,9144311,9695863,-5.68,-
2016/06,2475844,2094127,2462329,18.22,0.54,11620155,12158192,-4.42,-
2016/07,1607962,2475844,1569028,-35.05,2.48,13228117,13727220,-3.63,-
2016/08,1612970,1607962,1683955,0.31,-4.21,14841087,15411175,-3.69,-
2016/09,1854116,1612970,2214416,14.95,-16.27,16695203,17625591,-5.27,-
2016/10,1461428,1854116,1636509,-21.17,-10.69,18156631,19262100,-5.73,-
2016/11,1571745,1461428,1621381,7.54,-3.06,19728376,20883481,-5.53,-
2016/12,2102353,1571745,2111757,33.75,-0.44,21830730,22995238,-5.06,-
2017/01,1385783,2102353,1853170,-34.08,-25.22,1385783,1853170,-25.22,-
2017/02,1345734,1385783,1144607,-2.88,17.57,2731517,2997777,-8.88,-
2017/03,2033395,1345734,2191817,51.09,-7.22,4764912,5189594,-8.18,-
2017/04,1531118,2033395,1860590,-24.70,-17.70,6296030,7050184,-10.69,-
2017/05,1672830,1531118,2094127,9.25,-20.11,7968860,9144311,-12.85,-
2017/06,1887823,1672830,2475844,12.85,-23.75,9856683,11620155,-15.17,-
2017/07,1341339,1887823,1607962,-28.94,-16.58,11198022,13228117,-15.34,-
2017/08,1688223,1341339,1612970,25.86,4.66,12886245,14841087,-13.17,-
2017/09,1808752,1688223,1854116,7.13,-2.44,14694998,16695203,-11.98,-
2017/10,1233479,1808752,1461428,-31.80,-15.59,15928476,18156631,-12.27,-
2017/11,1450723,1233479,1571745,17.61,-7.69,17379199,19728376,-11.90,-
2017/12,1677910,1450723,2102353,15.66,-20.18,19057109,21830730,-12.70,-
2018/01,1316721,1677910,1385783,-21.52,-4.98,1316721,1385783,-4.98,-
2018/02,988417,1316721,1345734,-24.93,-26.55,2305138,2731517,-15.60,-
2018/03,1683411,988417,2033395,70.31,-17.21,3988549,4764912,-16.29,-
2018/04,1162406,1683411,1531118,-30.94,-24.08,5150955,6296030,-18.18,-
2018/05,1406807,1162406,1672830,21.02,-15.90,6557762,7968860,-17.70,-
2018/06,1380544,1406807,1887823,-1.86,-26.87,7938306,9856683,-19.46,-
2018/07,1027128,1380544,1341339,-25.59,-23.42,8965434,11198022,-19.93,-
2018/08,1142440,1027128,1688223,11.22,-32.32,10107874,12886245,-21.56,-
2018/09,1414624,1142440,1808752,23.82,-21.79,11522498,14694998,-21.58,-
