長華,	8070
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1575041,1540986,1309339,2.20,20.29,1575041,1309339,20.29,-
2015/02,1109184,1575041,1038995,-29.57,6.75,2684225,2348334,14.30,-
2015/03,1408330,1109184,1469129,26.96,-4.13,4092555,3817463,7.20,-
2015/04,1387568,1408330,1569513,-1.47,-11.59,5480123,5386976,1.72,-
2015/05,1215332,1387568,1522077,-12.41,-20.15,6695455,6909053,-3.09,-
2015/06,1233657,1215332,1375924,1.50,-10.33,7929112,8284977,-4.29,-
2015/07,1123506,1233657,1538594,-8.92,-26.97,9052618,9823571,-7.84,-
2015/08,1121555,1123506,1497531,-0.17,-25.10,10174173,11321102,-10.13,-
2015/09,1312615,1121555,1552411,17.03,-15.44,11486788,12873513,-10.77,-
2015/10,1247818,1312615,1500789,-4.93,-16.85,12734606,14374302,-11.40,-
2015/11,1228544,1247818,1450217,-1.54,-15.28,13963150,15824519,-11.76,-
2015/12,1134884,1228544,1540986,-7.62,-26.35,15098034,17365505,-13.05,-
2016/01,1133129,1134884,1575041,-0.15,-28.05,1133129,1575041,-28.05,-
2016/02,849744,1133129,1109184,-25.00,-23.39,1982873,2684225,-26.12,-
2016/03,1182817,849744,1408330,39.19,-16.01,3165690,4092555,-22.64,-
2016/04,969801,1182817,1387568,-18.00,-30.10,4135491,5480123,-24.53,-
2016/05,901334,969801,1215332,-7.05,-25.83,5036825,6695455,-24.77,-
2016/06,802556,901334,1233657,-10.95,-34.94,5839381,7929112,-26.35,-
2016/07,776245,802556,1123506,-3.27,-30.90,6615626,9052618,-26.92,-
2016/08,843140,776245,1121555,8.61,-24.82,7458766,10174173,-26.68,-
2016/09,814798,843140,1312615,-3.36,-37.92,8273564,11486788,-27.97,-
2016/10,814837,814798,1247818,0.00,-34.69,9088401,12734606,-28.63,-
2016/11,906142,814837,1228544,11.20,-26.24,9994543,13963150,-28.42,-
2016/12,947172,906142,1134884,4.52,-16.54,10941715,15098034,-27.52,-
2017/01,752303,947172,1133129,-20.57,-33.60,752303,1133129,-33.60,-
2017/02,728713,752303,849744,-3.13,-14.24,1481016,1982873,-25.30,-
2017/03,1036257,728713,1182817,42.20,-12.39,2517273,3165690,-20.48,-
2017/04,1254169,1036257,969801,21.02,29.32,3771442,4135491,-8.80,-
2017/05,1348673,1254169,901334,7.53,49.63,5120115,5036825,1.65,-
2017/06,1267813,1348673,802556,-5.99,57.97,6387928,5839381,9.39,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2017/07,1240951,1267813,776245,-2.11,59.86,7628879,6615626,15.31,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2017/08,1218157,1240951,843140,-1.83,44.47,8847036,7458766,18.61,-
2017/09,1372924,1218157,814798,12.70,68.49,10219960,8273564,23.52,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2017/10,1243473,1372924,814837,-9.42,52.60,11463433,9088401,26.13,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2017/11,1266500,1243473,906142,1.85,39.76,12729933,9994543,27.36,-
2017/12,1401338,1266500,947172,10.64,47.94,14131271,10941715,29.15,-
2018/01,1403040,1401338,752303,0.12,86.49,1403040,752303,86.49,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2018/02,1164805,1403040,728713,-16.97,59.84,2567845,1481016,73.38,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2018/03,1336684,1164805,1036257,14.75,28.99,3904529,2517273,55.10,係106年3月17日完成SHAP股權交割案，取得海外及大陸地區子公司，致合併營收較去年成長。
2018/04,1327609,1336684,1254169,-0.67,5.85,5232138,3771442,38.73,-
2018/05,1337426,1327609,1348673,0.73,-0.83,6569564,5120115,28.30,-
2018/06,1362375,1337426,1267813,1.86,7.45,7931939,6387928,24.17,-
2018/07,1408322,1362375,1240951,3.37,13.48,9340261,7628879,22.43,-
2018/08,1388208,1408322,1218157,-1.42,13.95,10728469,8847036,21.26,-
2018/09,1308318,1388208,1372924,-5.75,-4.70,12036787,10219960,17.77,-
2018/10,1311315,1308318,1243473,0.22,5.45,13348102,11463433,16.44,-
2018/11,1230412,1311315,1266500,-6.16,-2.84,14578514,12729933,14.52,-
2018/12,1178112,1230412,1401338,-4.25,-15.92,15756626,14131271,11.50,-
2019/01,1267012,1178112,1403040,7.54,-9.69,1267012,1403040,-9.69,-
2019/02,1003259,1267012,1164805,-20.81,-13.86,2270271,2567845,-11.58,-
