全國電,	6281
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1305939,1224359,1684932,6.66,-22.49,1305939,1684932,-22.49,-
2015/02,1565987,1305939,1090461,19.91,43.60,2871927,2775394,3.47,-
2015/03,1118616,1565987,876963,-28.56,27.55,3990543,3652357,9.25,-
2015/04,1456199,1118616,1288544,30.17,13.01,5446742,4940901,10.23,-
2015/05,1473570,1456199,1368874,1.19,7.64,6920312,6309775,9.67,-
2015/06,1753831,1473570,1609444,19.01,8.97,8674143,7919219,9.53,-
2015/07,1764663,1753831,2048344,0.61,-13.84,10438806,9967563,4.72,-
2015/08,1260817,1764663,1430725,-28.55,-11.87,11699623,11398288,2.64,-
2015/09,1146469,1260817,1253414,-9.06,-8.53,12846092,12651702,1.53,-
2015/10,1086136,1146469,1026711,-5.26,5.78,13932229,13678413,1.85,-
2015/11,1180894,1086136,1035534,8.72,14.03,15113123,14713947,2.71,-
2015/12,1388605,1180894,1224359,17.58,13.41,16501728,15938306,3.53,-
2016/01,1823434,1388605,1305939,31.31,39.62,1823434,1305939,39.62,-
2016/02,1765901,1823434,1565987,-3.15,12.76,3589335,2871927,24.98,-
2016/03,1189204,1765901,1118616,-32.65,6.31,4778539,3990543,19.74,-
2016/04,1444316,1189204,1456199,21.45,-0.81,6222855,5446742,14.24,-
2016/05,1567131,1444316,1473570,8.50,6.34,7789986,6920312,12.56,-
2016/06,1651211,1567131,1753831,5.36,-5.85,9441197,8674143,8.84,-
2016/07,1638945,1651211,1764663,-0.74,-7.12,11080142,10438806,6.14,-
2016/08,1309427,1638945,1260817,-20.10,3.85,12389569,11699623,5.89,-
2016/09,1110641,1309427,1146469,-15.18,-3.12,13500209,12846092,5.09,-
2016/10,1117271,1110641,1086136,0.59,2.86,14617481,13932229,4.91,-
2016/11,1046476,1117271,1180894,-6.33,-11.38,15663956,15113123,3.64,-
2016/12,1148423,1046476,1388605,9.74,-17.29,16812380,16501728,1.88,-
2017/01,1630431,1148423,1823434,41.97,-10.58,1630431,1823434,-10.58,-
2017/02,1023339,1630431,1765901,-37.23,-42.05,2653770,3589335,-26.06,-
2017/03,1048556,1023339,1189204,2.46,-11.82,3702326,4778539,-22.52,-
2017/04,1490692,1048556,1444316,42.16,3.21,5193018,6222855,-16.54,-
2017/05,1556698,1490692,1567131,4.42,-0.66,6749716,7789986,-13.35,-
2017/06,1602221,1556698,1651211,2.92,-2.96,8351937,9441197,-11.53,-
2017/07,1838968,1602221,1638945,14.77,12.20,10190904,11080142,-8.02,-
2017/08,1618259,1838968,1309427,-12.00,23.58,11809163,12389569,-4.68,-
2017/09,1176880,1618259,1110641,-27.27,5.96,12986043,13500209,-3.80,-
2017/10,1132940,1176880,1117271,-3.73,1.40,14118983,14617481,-3.41,-
2017/11,1080324,1132940,1046476,-4.64,3.23,15199307,15663956,-2.96,-
2017/12,1173352,1080324,1148423,8.61,2.17,16372659,16812380,-2.61,-
2018/01,1407831,1173352,1630431,19.98,-13.65,1407831,1630431,-13.65,-
2018/02,1629630,1407831,1023339,15.75,59.24,3037460,2653770,14.45,因年節關係，本年春節在二月，去年春節在一月，加上本年因氣候影響，天氣寒冷及引進新商品，使得業績大幅成長。
2018/03,1070091,1629630,1048556,-34.33,2.05,4107551,3702326,10.94,-
2018/04,1438910,1070091,1490692,34.46,-3.47,5546461,5193018,6.80,-
2018/05,1780320,1438910,1556698,23.72,14.36,7326781,6749716,8.54,-
2018/06,1619932,1780320,1602221,-9.00,1.10,8946713,8351937,7.12,-
2018/07,1561202,1619932,1838968,-3.62,-15.10,10507915,10190904,3.11,-
2018/08,1386806,1561202,1618259,-11.17,-14.30,11894721,11809163,0.72,-
