勤美,	1532
日期,當月營收,上月營收,去年同月營收,MOM(%),YOY(%),當月累計營收,去年累計營收,累計YOY(%),Notes
2015/01,1358375,3277282,1164687,-58.55,16.63,1358375,1164687,16.63,-
2015/02,1277343,1358375,1127594,-5.96,13.28,2635718,2292281,14.98,-
2015/03,1983517,1277343,1310332,55.28,51.37,4619235,3602613,28.21,3月份兩期變動達51.38%、累計數與去年同期變動達28.22%，主係本月認列完工交屋之營建收入較去年增加所致
2015/04,1176877,1983517,1435665,-40.66,-18.02,5796112,5038278,15.04,-
2015/05,1184709,1176877,1356777,0.66,-12.68,6980821,6395055,9.15,-
2015/06,1300329,1184709,1187525,9.75,9.49,8281150,7582580,9.21,-
2015/07,1166298,1300329,1206518,-10.30,-3.33,9447448,8789098,7.49,-
2015/08,1110096,1166298,1147939,-4.81,-3.29,10557544,9937037,6.24,-
2015/09,2179464,1110096,1240543,96.33,75.68,12737008,11177580,13.95,9月份兩期變動達75.69%，主係本月認列完工交屋之營建收入較去年增加所致
2015/10,1508184,2179464,1379441,-30.80,9.33,14245192,12557021,13.44,-
2015/11,1436291,1508184,1289029,-4.76,11.42,15681483,13846050,13.25,-
2015/12,1727125,1436291,3277282,20.24,-47.30,17408608,17123332,1.66,-
2016/01,1250842,1727125,1358375,-27.57,-7.91,1250842,1358375,-7.91,-
2016/02,981582,1250842,1277343,-21.52,-23.15,2232424,2635718,-15.30,-
2016/03,1271149,981582,1983517,29.50,-35.91,3503573,4619235,-24.15,-
2016/04,1202766,1271149,1176877,-5.37,2.19,4706339,5796112,-18.80,-
2016/05,1133120,1202766,1184709,-5.79,-4.35,5839459,6980821,-16.34,-
2016/06,1128748,1133120,1300329,-0.38,-13.19,6968207,8281150,-15.85,-
2016/07,985484,1128748,1166298,-12.69,-15.50,7953691,9447448,-15.81,-
2016/08,1093752,985484,1110096,10.98,-1.47,9047443,10557544,-14.30,-
2016/09,1953564,1093752,2179464,78.61,-10.36,11001007,12737008,-13.62,-
2016/10,1424050,1953564,1508184,-27.10,-5.57,12425057,14245192,-12.77,-
2016/11,1123917,1424050,1436291,-21.07,-21.74,13548974,15681483,-13.59,-
2016/12,1823072,1123917,1727125,62.20,5.55,15372046,17408608,-11.69,-
2017/01,1106799,1823072,1250842,-39.28,-11.51,1106799,1250842,-11.51,-
2017/02,1145249,1106799,981582,3.47,16.67,2252048,2232424,0.87,-
2017/03,1197297,1145249,1271149,4.54,-5.80,3449345,3503573,-1.54,-
2017/04,1304107,1197297,1202766,8.92,8.42,4753452,4706339,1.00,-
2017/05,1260277,1304107,1133120,-3.36,11.22,6013729,5839459,2.98,-
2017/06,1461938,1260277,1128748,16.00,29.51,7475667,6968207,7.28,-
2017/07,1260680,1461938,985484,-13.76,27.92,8736347,7953691,9.84,-
2017/08,1305043,1260680,1093752,3.51,19.31,10041390,9047443,10.98,-
2017/09,1227688,1305043,1953564,-5.92,-37.15,11269078,11001007,2.43,-
2017/10,1345380,1227688,1424050,9.58,-5.52,12614458,12425057,1.52,-
2017/11,1336724,1345380,1123917,-0.64,18.93,13951182,13548974,2.96,-
2017/12,1590955,1336724,1823072,19.01,-12.73,15542137,15372046,1.10,-
2018/01,1297418,1590955,1106799,-18.45,17.22,1297418,1106799,17.22,-
2018/02,914128,1297418,1145249,-29.54,-20.18,2211546,2252048,-1.79,-
2018/03,1316524,914128,1197297,44.01,9.95,3528070,3449345,2.28,-
2018/04,1346291,1316524,1304107,2.26,3.23,4874361,4753452,2.54,-
2018/05,1225694,1346291,1260277,-8.95,-2.74,6100055,6013729,1.43,-
2018/06,1089980,1225694,1461938,-11.07,-25.44,7190035,7475667,-3.82,-
2018/07,1310302,1089980,1260680,20.21,3.93,8500337,8736347,-2.70,-
2018/08,2093275,1310302,1305043,59.75,60.39,10593612,10041390,5.49,8月份兩期變動達60.40%，主係本月認列完工交屋之營建收入較去年增加所致
2018/09,2556336,2093275,1227688,22.12,108.22,13149948,11269078,16.69,9月份兩期變動達108.22%，主係本月認列完工交屋之營建收入較去年增加所致
2018/10,1305712,2556336,1345380,-48.92,-2.94,14455660,12614458,14.59,-
2018/11,2211870,1305712,1336724,69.39,65.46,16667530,13951182,19.47,11月份兩期變動達65.47%，主係本月認列完工交屋之營建收入較去年增加所致
2018/12,1476249,2211870,1590955,-33.25,-7.20,18143779,15542137,16.73,-
2019/01,1203550,1476249,1297418,-18.47,-7.23,1203550,1297418,-7.23,-
2019/02,964707,1203550,914128,-19.84,5.53,2168257,2211546,-1.95,-
2019/03,1596895,964707,1316524,65.53,21.29,3765152,3528070,6.71,-
2019/04,1099565,1596895,1346291,-31.14,-18.32,4864717,4874361,-0.19,-
2019/05,1233207,1099565,1225694,12.15,0.61,6097924,6100055,-0.03,-
2019/06,1306068,1233207,1089980,5.90,19.82,7403992,7190035,2.97,-
2019/07,1102770,1306068,1310302,-15.56,-15.83,8506762,8500337,0.07,-
2019/08,1045547,1102770,2093275,-5.18,-50.05,9552309,10593612,-9.82,8月份兩期變動達50.05%，主係去年同期認列完工交屋之營建收入較本期增加所致
